0.6900226025185664,0.7594446238295124,0.7516951888924766,0.6732321601549887,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.681304488214401,0.7491120439134646,0.7471746851792057,0.6680658701969648,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35
0.6971262512108493,0.7565385857281239,0.754601226993865,0.6848563125605425,0.7313529221827575,0,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35
0.6987407168227316,0.7655795931546658,0.7597675169518889,0.6803358088472715,0.7313529221827575,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35
0.6916370681304488,0.7516951888924766,0.7607361963190185,0.6774297707458831,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
0.6499838553438811,0.729738456570875,0.728446884081369,0.6509525347110107,0.6880852437843074,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35
0.6922828543752018,0.7575072650952535,0.755892799483371,0.6771068776235066,0.7313529221827575,0,1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6919599612528253,0.7623506619309008,0.758475944462383,0.6761381982563771,0.7313529221827575,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35
0.6922828543752018,0.754601226993865,0.7529867613819826,0.6774297707458831,0.7313529221827575,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35
0.6955117855989668,0.7626735550532774,0.7633193412980304,0.6754924120116241,0.7313529221827575,0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35
0.6968033580884727,0.7555699063609945,0.7568614788505005,0.6816273813367775,0.7281239909589926,0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34
0.6987407168227316,0.7562156926057475,0.7575072650952535,0.6796900226025185,0.7313529221827575,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,35
0.6958346787213432,0.754601226993865,0.75783015821763,0.6764610913787537,0.7313529221827575,0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6884081369066839,0.7504036164029706,0.7568614788505005,0.6758153051340007,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35
0.6932515337423313,0.7597675169518889,0.7600904100742654,0.6783984501130126,0.7313529221827575,0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6712948014207297,0.7439457539554407,0.7432999677106877,0.6658056183403294,0.7190829835324507,0,1,2,3,4,5,6,7,8,10,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6980949305779787,0.7607361963190185,0.7597675169518889,0.6783984501130126,0.7313529221827575,0,1,2,3,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6971262512108493,0.7581530513400064,0.7600904100742654,0.6767839845011301,0.7313529221827575,0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35
0.6641911527284469,0.7423312883435583,0.7420083952211818,0.660316435259929,0.7190829835324507,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
0.6968033580884727,0.7636422344204068,0.758475944462383,0.6732321601549887,0.7313529221827575,0,1,2,4,5,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6738779463997416,0.7210203422667097,0.7135938004520503,0.6483693897319988,0.6935744268647078,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,27,28,29,31,32,33,34,35
0.6955117855989668,0.755247013238618,0.75783015821763,0.6706490151759767,0.7313529221827575,0,1,2,3,4,6,7,8,9,10,11,12,13,14,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6974491443332257,0.753955440749112,0.7587988375847594,0.6787213432353891,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6961575718437197,0.7594446238295124,0.75783015821763,0.6809815950920245,0.7281239909589926,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.6803358088472715,0.7491120439134646,0.7413626089764288,0.6670971908298353,0.6942202131094608,0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,31,32,33,34,35
0.681950274459154,0.7468517920568292,0.7420083952211818,0.6587019696480465,0.6942202131094608,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,24,25,26,27,28,29,31,32,33,34,35
0.6809815950920245,0.7394252502421699,0.7426541814659348,0.659670649015176,0.6942202131094608,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,27,28,29,31,32,33,34,35
0.6961575718437197,0.7623506619309008,0.75783015821763,0.6767839845011301,0.7313529221827575,0,1,2,3,5,6,7,8,9,10,11,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6816273813367775,0.7610590894413949,0.7565385857281239,0.6716176945431063,0.7313529221827575,0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35
0.681950274459154,0.7575072650952535,0.7562156926057475,0.6709719082983533,0.7313529221827575,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,30,31,32,33,34,35
0.6945431062318372,0.7633193412980304,0.755247013238618,0.682596060703907,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,34,35
0.6855020988052954,0.7620277688085244,0.7597675169518889,0.6738779463997416,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,24,25,26,27,28,29,30,31,33,34,35
0.6958346787213432,0.7629964481756538,0.757184371972877,0.6835647400710365,0.7313529221827575,0,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6942202131094608,0.7562156926057475,0.7597675169518889,0.6816273813367775,0.7313529221827575,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,27,28,29,30,31,32,33,34,35
0.6877623506619309,0.755247013238618,0.7523409751372295,0.6822731675815306,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,27,28,29,30,31,32,34,35
0.6706490151759767,0.7516951888924766,0.7465288989344527,0.6667742977074589,0.7190829835324507,0,1,2,3,5,6,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6968033580884727,0.759121730707136,0.7600904100742654,0.6845334194381659,0.7313529221827575,0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,35
0.6748466257668712,0.7381336777526639,0.7458831126896998,0.6683887633193413,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35
0.6922828543752018,0.7597675169518889,0.7568614788505005,0.6787213432353891,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,33,34,35
0.6929286406199548,0.7555699063609945,0.7604133031966419,0.6790442363577656,0.7313529221827575,0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,21,22,24,25,26,27,28,29,30,31,32,33,34,35
0.6958346787213432,0.7613819825637714,0.7587988375847594,0.6800129157248951,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,33,34,35
0.6919599612528253,0.7536325476267356,0.7594446238295124,0.6855020988052954,0.7313529221827575,0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32,33,34,35
0.6974491443332257,0.7607361963190185,0.75783015821763,0.685824991927672,0.7313529221827575,0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,35
0.6732321601549887,0.7429770745883113,0.7384565708750404,0.6683887633193413,0.7071359380045205,0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6977720374556022,0.757184371972877,0.757184371972877,0.682596060703907,0.7313529221827575,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35
0.6916370681304488,0.7604133031966419,0.758475944462383,0.6787213432353891,0.7313529221827575,0,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35
0.6964804649660962,0.757184371972877,0.7604133031966419,0.6796900226025185,0.7313529221827575,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,32,33,34,35
0.6974491443332257,0.7636422344204068,0.7581530513400064,0.6796900226025185,0.7313529221827575,0,1,2,3,5,6,7,8,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6922828543752018,0.7613819825637714,0.7587988375847594,0.6754924120116241,0.7281239909589926,0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34
0.682596060703907,0.7500807232805942,0.7452373264449467,0.6716176945431063,0.7313529221827575,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35
