,svm,rft,lgn,knn,dtr
0.1,0.2082660639328382,0.2783338714885374,0.22570229254116886,0.31514368743945753,0.2318372618663222
0.2,0.21181788827897963,0.20923474329996772,0.21181788827897974,0.2321601549886988,0.20148530836293188
0.3,0.18211172102034223,0.20180820148530842,0.1876009041007427,0.219890216338392,0.17888278979657735
0.4,0.20697449144333235,0.16338391992250567,0.21052631578947367,0.19373587342589604,0.15175976751695186
0.5,0.17081046173716496,0.13626089764288019,0.17694543106231841,0.17210203422667092,0.14949951566031638
0.6,0.11947045527930256,0.08879560865353564,0.13206328705198578,0.11204391346464326,0.1133354859541491
0.7,0.06425573135292217,0.07491120439134646,0.07555699063609944,0.07297384565708742,0.06877623506619313
0.8,0.06490151759767515,0.05392315143687432,0.052631578947368474,0.05876654827252181,0.04326767839845014
0.9,0.0487568614788505,0.04455925088795609,0.04972554084598002,0.03745560219567323,0.04326767839845014
