0.6980949305779787,0.7349047465288989,0.7384565708750404,0.65837907652567,0.7161769454310624,1,2,3,4,5,6,9,12,13,14,17,18,19,22,23,24,28,29,30,32,34,35
0.7026154342912496,0.755892799483371,0.7494349370358412,0.6951888924765902,0.7313529221827575,1,3,4,5,10,11,13,14,16,18,20,21,22,23,24,27,28,30,32,33,34,35
0.6454633516306103,0.6935744268647078,0.6871165644171779,0.6199547949628673,0.6664514045850823,0,3,4,7,8,9,10,13,14,16,17,18,20,21,22,23,25,26,27,32,33,35
0.6467549241201163,0.702938327413626,0.702938327413626,0.605424604455925,0.6809815950920245,0,2,3,4,6,7,8,9,11,12,14,17,18,20,22,23,24,26,28,32,34,35
0.6506296415886341,0.6935744268647078,0.6861478850500484,0.636745237326445,0.6645140458508234,1,2,4,5,6,7,8,10,11,12,13,14,15,18,19,21,22,28,29,31,32,35
0.6948659993542138,0.7513722957701001,0.7504036164029706,0.7013238618017437,0.7313529221827575,1,3,4,5,6,7,10,11,13,16,18,19,20,24,25,26,28,29,30,31,33,35
0.7013238618017437,0.7403939296092993,0.7432999677106877,0.6913141750080724,0.7190829835324507,1,3,7,8,9,15,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.703584113658379,0.7565385857281239,0.7397481433645463,0.682596060703907,0.7313529221827575,1,3,4,5,7,9,11,12,14,16,17,19,20,21,23,24,25,26,29,30,34,35
0.6932515337423313,0.7436228608330643,0.7381336777526639,0.6764610913787537,0.7071359380045205,0,1,2,3,5,6,8,10,12,13,15,18,21,22,23,24,26,27,30,31,34,35
0.6887310300290603,0.7481433645463351,0.7439457539554407,0.6945431062318372,0.7313529221827575,0,1,3,4,6,7,11,13,14,16,18,19,22,25,26,27,28,29,30,31,32,35
0.6816273813367775,0.7384565708750404,0.732321601549887,0.6545043590571521,0.7197287697772038,0,1,2,5,8,9,10,11,13,15,17,21,22,24,26,27,28,30,31,32,34,35
0.6893768162738134,0.7368421052631579,0.7378107846302874,0.6896997093961899,0.7190829835324507,0,6,7,8,11,13,15,17,19,20,21,23,24,26,27,28,29,30,31,33,34,35
0.6977720374556022,0.7562156926057475,0.7378107846302874,0.681304488214401,0.7313529221827575,0,1,2,3,4,5,6,8,10,12,16,17,18,19,21,24,26,30,31,33,34,35
0.7010009686793671,0.7523409751372295,0.7484662576687117,0.6926057474975783,0.7313529221827575,0,2,4,5,7,8,9,10,13,15,16,18,24,27,28,29,30,31,32,33,34,35
0.702938327413626,0.7639651275427833,0.7510494026477236,0.7042298999031321,0.7313529221827575,1,4,5,8,9,11,12,15,16,17,18,21,22,24,27,28,29,30,31,33,34,35
0.6729092670326122,0.7216661285114627,0.7103648692282855,0.661608007749435,0.6932515337423313,0,1,2,3,5,8,14,16,18,19,20,21,22,23,25,26,27,29,31,32,33,34
0.6777526638682596,0.7177914110429447,0.702938327413626,0.6712948014207297,0.6935744268647078,0,1,2,5,7,10,14,16,17,18,19,22,23,25,26,27,28,29,31,32,33,35
0.703584113658379,0.7439457539554407,0.7391023571197933,0.6777526638682596,0.7071359380045205,0,3,4,8,9,11,12,13,15,18,21,23,24,25,26,27,28,29,30,32,34,35
0.6922828543752018,0.7319987084275105,0.731675815305134,0.6645140458508234,0.7071359380045205,2,3,4,5,6,9,10,11,13,14,15,17,18,20,21,22,23,25,29,30,32,33
0.6968033580884727,0.7500807232805942,0.7432999677106877,0.6929286406199548,0.7300613496932515,0,1,5,8,10,12,14,15,16,18,19,20,21,23,25,27,28,29,30,32,33,34
0.6948659993542138,0.753955440749112,0.7426541814659348,0.7003551824346141,0.7281239909589926,1,2,3,4,5,6,7,10,11,16,17,20,23,24,26,27,28,29,30,31,33,34
0.6716176945431063,0.7242492734904746,0.703584113658379,0.659670649015176,0.6932515337423313,0,1,2,3,4,8,9,11,14,15,16,19,20,21,22,23,26,27,28,29,31,33
0.6793671294801421,0.7491120439134646,0.7413626089764288,0.6712948014207297,0.7313529221827575,0,1,2,3,4,5,6,7,9,10,14,16,18,20,21,22,23,28,30,31,34,35
0.6968033580884727,0.7271553115918631,0.729738456570875,0.657733290280917,0.7161769454310624,3,4,5,6,8,9,10,11,13,17,18,19,21,22,23,26,27,28,29,30,32,33
0.6903454956409428,0.7426541814659348,0.7358734258960284,0.6758153051340007,0.7281239909589926,0,2,4,5,6,7,8,9,10,11,13,15,16,22,25,26,28,29,30,31,33,34
0.7026154342912496,0.7507265095253471,0.7497578301582176,0.6929286406199548,0.7303842428156281,0,2,3,5,7,11,12,13,15,16,17,18,20,21,22,23,24,25,28,30,31,32
0.6419115272844689,0.7042298999031321,0.706813044882144,0.6167258637391023,0.6793671294801421,0,1,2,4,6,7,9,12,14,17,19,20,21,22,23,24,25,27,28,29,33,35
0.636745237326445,0.6984178237003552,0.6855020988052954,0.6241524055537617,0.6628995802389409,0,2,3,4,5,6,9,10,13,14,17,18,19,20,23,25,27,28,29,31,32,34
0.6703261220536002,0.7258637391023571,0.7213432353890862,0.6680658701969648,0.6942202131094608,0,2,5,6,7,8,9,10,11,13,14,16,17,20,21,24,25,26,27,28,29,31
0.68324184694866,0.7452373264449467,0.7410397158540523,0.6774297707458831,0.7313529221827575,4,5,7,8,10,11,12,16,17,18,19,20,22,25,27,28,30,31,32,33,34,35
0.6993865030674846,0.7381336777526639,0.732321601549887,0.6680658701969648,0.7281239909589926,0,1,2,3,4,5,6,9,10,11,13,15,16,17,18,20,23,25,26,30,32,34
0.6909912818856958,0.7523409751372295,0.7568614788505005,0.6771068776235066,0.7313529221827575,0,2,3,4,7,8,9,11,16,17,18,19,20,22,24,25,27,28,30,31,33,35
0.6955117855989668,0.7416855020988053,0.7368421052631579,0.6719405876654827,0.7313529221827575,0,1,2,4,7,8,9,10,11,12,16,18,21,22,23,25,27,28,30,32,33,35
0.5928317726832418,0.6751695188892477,0.6247981917985147,0.5921859864384889,0.6180174362286084,0,2,3,4,6,9,10,11,13,15,16,17,19,22,23,26,27,28,32,33,34,35
0.6519212140781402,0.6977720374556022,0.682596060703907,0.6441717791411042,0.6638682596060704,1,2,4,5,6,8,9,11,13,14,16,18,21,22,23,25,26,27,28,29,33,34
0.7016467549241201,0.7436228608330643,0.7484662576687117,0.685824991927672,0.7313529221827575,2,3,8,9,10,11,13,15,16,18,20,21,23,24,25,26,27,30,31,33,34,35
