0.6719405876654827,0.706167258637391,0.6790442363577656,0.6325476267355505,0.6935744268647078,0,2,6,7,9,13,14,15,16,17,19,21,22,27,28,31,34,35
0.6932515337423313,0.7181143041653213,0.7210203422667097,0.657087504036164,0.7145624798191799,0,2,4,7,11,12,17,19,21,23,25,26,27,28,29,30,32,35
0.6968033580884727,0.7339360671617694,0.7232805941233452,0.6635453664836939,0.7190829835324507,1,2,3,7,8,10,12,13,14,15,19,21,22,26,27,30,32,33
0.5434291249596384,0.6293186955117857,0.5721666128511462,0.5395544074911205,0.5818534065224411,1,2,3,5,7,8,10,12,13,17,20,21,22,26,29,32,33,34
0.6638682596060704,0.7026154342912496,0.7055214723926381,0.631578947368421,0.6896997093961899,0,5,6,7,8,9,10,11,13,15,18,19,20,22,24,26,28,32
0.6751695188892477,0.7239263803680982,0.7242492734904746,0.6729092670326122,0.6942202131094608,0,1,2,3,5,7,12,14,16,17,20,22,24,25,26,28,31,32
0.6903454956409428,0.7326444946722634,0.7307071359380045,0.6922828543752018,0.6942202131094608,0,5,6,10,13,14,15,16,18,22,24,25,28,29,31,32,33,35
0.7048756861478851,0.7504036164029706,0.7416855020988053,0.6787213432353891,0.7303842428156281,0,1,3,5,9,10,14,15,16,18,20,21,23,26,28,30,33,34
0.7126251210849209,0.7529867613819826,0.7481433645463351,0.7116564417177914,0.7300613496932515,2,3,4,8,9,12,16,17,18,19,21,22,23,24,27,28,30,32
0.6499838553438811,0.7090732967387795,0.7026154342912496,0.657733290280917,0.6890539231514369,2,4,7,9,10,11,12,22,23,24,25,26,28,29,31,32,33,35
0.6906683887633194,0.7349047465288989,0.7407168227316758,0.6606393283823054,0.7300613496932515,0,1,2,4,7,9,10,14,16,17,19,20,25,26,28,30,33,34
0.6935744268647078,0.7471746851792057,0.7339360671617694,0.7019696480464966,0.7313529221827575,1,5,6,9,12,13,16,20,21,23,24,27,29,30,31,32,33,35
0.6851792056829189,0.7416855020988053,0.7310300290603811,0.6906683887633194,0.6942202131094608,1,4,5,6,7,10,15,16,17,18,21,22,24,28,29,31,32,35
0.6435259928963513,0.6893768162738134,0.6716176945431063,0.6270584436551502,0.657733290280917,0,1,2,3,4,8,9,10,11,17,19,23,25,26,27,29,31,33
0.6735550532773652,0.7106877623506619,0.7161769454310624,0.6351307717145624,0.6880852437843074,0,1,2,5,9,10,15,17,18,21,22,24,25,28,31,32,33,34
0.681304488214401,0.7200516628995802,0.7177914110429447,0.6512754278333871,0.7174685179205683,0,1,2,3,7,8,12,13,14,19,22,25,26,27,29,30,32,35
0.6658056183403294,0.6993865030674846,0.6842105263157895,0.6635453664836939,0.6719405876654827,0,5,7,11,12,15,17,18,21,22,23,25,26,27,28,29,31,32
0.6945431062318372,0.7442686470778173,0.7326444946722634,0.6903454956409428,0.7303842428156281,0,1,2,4,5,7,11,12,16,17,18,21,23,29,30,31,32,33
0.6793671294801421,0.731675815305134,0.7216661285114627,0.6780755569906362,0.7110106554730384,0,5,6,7,9,10,11,12,13,14,15,21,23,28,29,30,31,32
0.5824991927671941,0.632870519857927,0.6118824669034549,0.560865353567969,0.5879883758475944,2,3,4,5,6,10,12,13,15,16,17,18,20,27,28,32,33,35
0.7113335485954149,0.7655795931546658,0.7491120439134646,0.7003551824346141,0.7281239909589926,1,3,4,6,8,11,15,16,17,19,20,22,23,24,27,29,30,34
0.6771068776235066,0.734258960284146,0.7303842428156281,0.6874394575395544,0.7313529221827575,0,4,6,7,8,10,11,14,16,17,20,23,26,27,30,31,32,35
0.6025185663545366,0.6696803358088472,0.6441717791411042,0.609945108169196,0.6218921536971262,0,1,2,3,5,6,7,8,11,13,17,20,21,23,25,28,29,33
0.6593477558927995,0.7045527930255086,0.6968033580884727,0.6567646109137876,0.6735550532773652,1,3,10,13,14,15,17,18,20,22,23,26,28,29,31,32,33,35
0.6512754278333871,0.681304488214401,0.6661285114627058,0.6209234743299967,0.6651598320955764,2,3,4,5,6,8,13,14,15,17,21,22,25,28,31,32,33,35
0.6842105263157895,0.7300613496932515,0.7294155634484986,0.6809815950920245,0.7190829835324507,0,6,7,8,10,12,15,17,19,20,22,23,26,27,28,29,30,31
0.6880852437843074,0.733613174039393,0.7252179528576042,0.6545043590571521,0.6938973199870843,0,1,2,3,6,10,14,16,17,18,19,24,26,27,28,29,33,34
