0.7097190829835325,0.7442686470778173,0.7387794639974169,0.685824991927672,0.7281239909589926,0,1,2,4,6,9,13,16,17,18,23,25,27,28,30
0.50920245398773,0.6206005812076203,0.5350339037778495,0.5479496286729093,0.5828220858895705,2,3,4,5,6,7,10,11,17,20,23,29,32,33,35
0.7161769454310624,0.7507265095253471,0.7442686470778173,0.702938327413626,0.7303842428156281,2,3,4,7,8,15,16,18,23,24,25,28,30,32,33
0.6783984501130126,0.732321601549887,0.7265095253471101,0.6887310300290603,0.6880852437843074,1,7,11,12,15,18,19,20,22,23,24,25,28,29,31
0.7006780755569907,0.7261866322247336,0.7171456247981918,0.6748466257668712,0.7064901517597675,2,4,6,9,10,11,13,14,21,23,24,29,30,32,34
0.6880852437843074,0.7223119147562157,0.7100419761059089,0.6638682596060704,0.7026154342912496,1,3,5,6,7,9,12,14,21,22,23,25,26,30,32
0.7051985792702615,0.7497578301582176,0.731675815305134,0.6742008395221182,0.7313529221827575,3,4,5,8,10,12,16,17,20,21,26,27,28,30,35
0.6932515337423313,0.7200516628995802,0.7203745560219568,0.6561188246690346,0.7071359380045205,2,3,4,5,6,7,13,15,17,20,25,26,28,30,32
0.6887310300290603,0.7278010978366161,0.7187600904100743,0.6951888924765902,0.6942202131094608,0,1,5,7,8,12,13,16,18,23,24,25,29,31,34
0.6693574426864708,0.7058443655150145,0.6845334194381659,0.6503067484662577,0.6935744268647078,1,3,11,13,14,15,16,19,20,26,27,31,32,33,35
0.6922828543752018,0.7252179528576042,0.7245721666128512,0.6670971908298353,0.6938973199870843,0,2,3,6,7,9,12,15,16,22,23,24,28,29,34
0.657087504036164,0.6955117855989668,0.686470778172425,0.657733290280917,0.6735550532773652,4,6,8,10,13,15,18,19,20,21,22,23,27,29,31
0.6693574426864708,0.7103648692282855,0.707458831126897,0.6674200839522119,0.6942202131094608,0,2,10,11,14,16,17,20,21,24,26,27,31,34,35
0.6938973199870843,0.732321601549887,0.7313529221827575,0.6822731675815306,0.7161769454310624,4,5,11,12,18,19,20,21,22,24,25,26,29,30,35
0.6464320309977397,0.7039070067807556,0.6968033580884727,0.6344849854698095,0.6880852437843074,1,2,6,7,11,13,17,18,19,24,26,27,31,32,33
0.6732321601549887,0.7287697772037456,0.729738456570875,0.6506296415886341,0.7161769454310624,1,2,3,6,9,10,13,17,18,19,20,22,28,30,31
0.6913141750080724,0.7213432353890862,0.7206974491443332,0.6751695188892477,0.70810461737165,1,6,8,12,18,20,21,22,23,25,26,28,30,32,33
0.657087504036164,0.6748466257668712,0.6732321601549887,0.6422344204068453,0.6654827252179528,0,1,4,5,7,14,16,17,19,23,25,27,28,32,34
0.6319018404907976,0.6748466257668712,0.6628995802389409,0.6267355505327736,0.6641911527284469,2,5,6,7,8,9,13,14,17,19,26,27,29,31,32
0.6787213432353891,0.7462060058120762,0.7384565708750404,0.6948659993542138,0.7313529221827575,3,4,5,9,11,14,16,20,23,26,28,30,31,34,35
0.6774297707458831,0.6926057474975783,0.7045527930255086,0.6454633516306103,0.6816273813367775,1,5,7,8,9,13,14,15,18,19,20,24,27,29,32
0.6926057474975783,0.729092670326122,0.7274782047142396,0.6926057474975783,0.7190829835324507,1,5,6,7,8,10,13,15,19,24,27,29,30,31,34
0.6335163061026801,0.6751695188892477,0.6638682596060704,0.6251210849208911,0.6632224733613175,1,3,4,5,6,7,9,12,17,26,27,29,31,33,35
0.6264126574103972,0.6503067484662577,0.6344849854698095,0.5960607039070068,0.6448175653858573,3,4,5,6,7,10,11,13,14,15,20,21,25,27,28
0.5818534065224411,0.632870519857927,0.6147885050048434,0.588957055214724,0.6222150468195028,2,8,9,10,11,12,13,16,17,18,20,21,23,26,32
0.7058443655150145,0.757184371972877,0.7455602195673232,0.7058443655150145,0.7313529221827575,3,4,5,7,9,11,16,19,20,21,22,24,29,30,35
0.6435259928963513,0.6716176945431063,0.6587019696480465,0.6193090087181143,0.6745237326444947,1,6,8,9,10,11,13,14,15,20,21,27,31,32,35
0.6800129157248951,0.7181143041653213,0.7161769454310624,0.6470778172424927,0.7093961898611559,1,2,4,5,6,7,12,14,17,22,25,26,28,30,35
0.5967064901517598,0.6703261220536002,0.6209234743299967,0.609299321924443,0.6215692605747497,1,3,5,8,9,10,11,12,13,16,21,26,28,29,32
0.6884081369066839,0.7436228608330643,0.7210203422667097,0.6738779463997416,0.7313529221827575,1,3,5,9,13,14,15,16,19,25,30,31,32,33,35
0.5960607039070068,0.6493380690991282,0.636099451081692,0.5934775589279948,0.6218921536971262,0,2,5,6,11,13,14,18,20,23,25,28,32,34,35
0.6774297707458831,0.7110106554730384,0.6971262512108493,0.6677429770745883,0.6929286406199548,2,5,6,8,11,16,19,21,22,23,28,29,31,32,34
0.6532127865676461,0.6851792056829189,0.6732321601549887,0.6438488860187278,0.6654827252179528,1,4,5,6,7,11,13,16,19,21,22,23,25,32,33
0.682596060703907,0.7236034872457217,0.7129480142072974,0.6754924120116241,0.6945431062318372,2,3,6,10,11,14,16,19,20,24,27,29,32,33,35
0.6926057474975783,0.7116564417177914,0.7126251210849209,0.6538585728123991,0.6938973199870843,0,2,3,6,10,12,14,16,19,22,24,28,32,33,34
0.6335163061026801,0.6780755569906362,0.660316435259929,0.6264126574103972,0.657733290280917,1,2,3,8,9,11,13,20,21,23,25,27,31,33,35
0.7097190829835325,0.7358734258960284,0.7300613496932515,0.7055214723926381,0.7303842428156281,1,4,7,10,11,14,15,16,23,25,27,28,30,32,34
0.5402001937358735,0.5938004520503714,0.5747497578301582,0.5121084920891185,0.5873425896028415,2,3,5,7,8,9,11,12,13,14,15,19,20,22,33
0.5450435905715209,0.6247981917985147,0.5534388117533097,0.585082337746206,0.5795931546658056,5,7,9,11,17,20,22,23,26,27,28,29,32,33,34
0.5702292541168873,0.6325476267355505,0.5938004520503714,0.585082337746206,0.5989667420083952,0,4,12,13,14,18,19,20,21,23,26,29,33,34,35
0.6396512754278334,0.707458831126897,0.7013238618017437,0.6370681304488215,0.6890539231514369,0,1,3,5,7,9,11,13,20,22,24,25,26,31,35
0.6861478850500484,0.7245721666128512,0.7113335485954149,0.6441717791411042,0.7161769454310624,1,3,4,7,9,11,13,17,18,19,20,25,30,33,34
0.6444946722634808,0.6958346787213432,0.6945431062318372,0.6193090087181143,0.6880852437843074,1,2,3,6,7,10,11,17,20,21,24,25,28,33,35
0.5828220858895705,0.5989667420083952,0.5999354213755247,0.5237326444946723,0.5928317726832418,0,5,7,8,9,12,13,14,16,17,20,21,22,33,34
0.6871165644171779,0.706813044882144,0.7123022279625444,0.6622537939941879,0.6938973199870843,0,3,4,5,6,13,14,15,16,18,22,24,26,32,34
0.6247981917985147,0.660316435259929,0.6480464966096222,0.5967064901517598,0.6477236034872457,0,6,8,10,14,15,17,18,20,25,27,28,32,34,35
0.6393283823054569,0.6861478850500484,0.6742008395221182,0.6412657410397159,0.657733290280917,1,3,4,7,8,12,19,21,22,23,25,26,27,31,33
0.6945431062318372,0.731675815305134,0.7248950597352276,0.681304488214401,0.7313529221827575,2,9,13,15,16,17,20,25,26,29,30,31,32,34,35
0.6373910235711979,0.6880852437843074,0.6606393283823054,0.6189861155957378,0.6628995802389409,1,2,4,6,7,10,11,12,13,18,19,23,25,31,35
0.6742008395221182,0.70810461737165,0.6893768162738134,0.6464320309977397,0.6935744268647078,2,4,5,8,12,14,16,19,21,22,23,28,31,34,35
