0.8646203430533738,0.8646197382376302,0.861005702969612,0.8773797910506531,0.8826424898374453,1,2,4,5,7
0.8711746316949776,0.8711757227044251,0.869360169593196,0.8764155758304565,0.8823220388119475,0,1,8,9,10
0.867636505501888,0.8676364856318266,0.8662816165667555,0.8734043579233666,0.8782578875941078,2,4,7,8,10
0.8677302434576029,0.8677324611204792,0.8662816165667555,0.8773898693224365,0.8828111635716056,2,5,8,9,10
0.867456134296102,0.8674569527426528,0.8662816165667555,0.8725894627859554,0.8782738387423643,4,6,7,9,10
0.8558987433194292,0.8558990132674927,0.853976993816643,0.866595877288731,0.8731381185741622,0,2,6,8,9
0.8591257411404404,0.8591261802137866,0.856811383017859,0.8678271011851901,0.8754650147612361,0,1,4,8,9
0.861500595912007,0.8615002912372949,0.8593480165735374,0.8696829557131713,0.8766493169157414,0,4,6,7,8
0.8716512595834228,0.8716525702231028,0.8693601679677547,0.876059269099188,0.8808295601896969,1,2,4,7,10
0.8710187247096317,0.8710217508302861,0.8693601697057621,0.8775635301172777,0.8831328373476721,1,4,6,8,10
0.8682045388036805,0.8682052065805207,0.8662816165667555,0.8769354753844084,0.8842049036932675,0,2,5,7,10
0.8670632715891091,0.8670650497295208,0.8662816165667555,0.8742932677306936,0.8812060042830236,0,6,8,9,10
0.8569861137212069,0.8569879670819747,0.8538583973604739,0.868250602501786,0.8755633770027614,3,5,6,8,9
0.858946270648377,0.8589464928437269,0.8564929704377203,0.8727461296190345,0.8792194872031129,1,3,4,5,9
0.8677076320617283,0.867707174885613,0.8662816165667555,0.8733238975193914,0.8790612327714962,0,2,7,9,10
0.8731253654607942,0.8731256429653,0.8693601685848283,0.8783094953432005,0.8826955057030814,0,1,3,7,10
0.8688863027461208,0.8688854860323407,0.8662816165667555,0.8745740211343374,0.8792059798937324,0,2,3,7,10
0.8567099492456902,0.8567116312299341,0.8537464659814448,0.8709100782702048,0.8770107027200706,2,3,5,6,9
0.8647111339764131,0.8647109121977269,0.8610057024717012,0.8763031429962549,0.8832945721688776,1,4,5,6,7
0.8593357458006124,0.8593366222917365,0.8556934072623928,0.8715025570210098,0.8775492793687745,0,2,4,5,6
0.8688025576987467,0.8688024562708043,0.8662816165667555,0.8755920790719196,0.8799203377379448,2,3,6,7,10
0.8683244803483973,0.8683254240798498,0.8662816165667555,0.8770892509885472,0.8830887666825251,2,5,6,7,10
0.8684365337245297,0.868436705664145,0.8662816165667555,0.8744355525013917,0.8803336936642416,0,3,8,9,10
0.8585820287443165,0.8585835534561352,0.8555437194013276,0.8685888919830139,0.8743495994828057,1,5,6,8,9
0.8727443413277635,0.8727464170698096,0.8693601672568085,0.8805455141253579,0.8865374740261878,1,3,4,5,10
0.8644748379139814,0.8644741943809833,0.8610057033496958,0.8759648430761869,0.8823627076607996,0,1,4,5,7
0.8586534387909486,0.8586537991782184,0.8564929704377203,0.8698406995272523,0.8768635638393104,1,2,4,8,9
0.8711023454662222,0.8711056571867896,0.8693601697057621,0.8767703139137109,0.8816086159136276,1,4,6,9,10
0.8681292031643059,0.8681309397612856,0.8662816165667555,0.8773455643466248,0.8849990340284779,0,5,6,8,10
0.8590995339043477,0.8591004673306903,0.8554807932985373,0.87268328485968,0.879283706194333,2,3,4,5,6
0.8676856578135255,0.8676872669858562,0.8662816165667555,0.8738124988408282,0.8798763849972758,0,2,4,6,10
0.8683398549710176,0.8683405847653904,0.8662816165667555,0.875428307564911,0.8807083653692399,3,6,8,9,10
0.8711564089101789,0.8711571784189418,0.869360169593196,0.8779879943153005,0.8832592859466578,0,1,2,8,10
0.8680551000191409,0.8680535720644407,0.8586545480097983,0.8738024554589608,0.8792830761974824,0,2,3,7,9
0.8729249838741172,0.8729251088883676,0.869360169593196,0.878762998677148,0.884650876924941,0,1,3,8,10
0.8583399149410817,0.8583413726426588,0.8555437194013276,0.8705861181362131,0.8765869066877837,1,2,5,6,8
0.8671780096521051,0.8671733859890298,0.8586545480097985,0.8750477262034446,0.8817429353362309,0,2,3,6,7
0.8681535308450461,0.8681532663618132,0.8662816165667555,0.8724065908609713,0.8782433211557794,0,2,4,7,10
0.8683410559366649,0.868342104639499,0.8662816165667555,0.8759830495713212,0.8827043765274559,5,6,7,9,10
0.8722473582170867,0.8722484226723638,0.8693601681036034,0.8808672991318018,0.8861057451972392,0,1,5,7,10
0.870731457896788,0.870724341054018,0.8604471677577663,0.8774399528302921,0.881597684006715,0,1,2,3,7
0.8715528094652588,0.8715557859406639,0.8693601672568085,0.8805214843535167,0.8844461245160038,1,2,4,5,10
0.8628095909427962,0.8628094592465204,0.8604471672939271,0.8719366841603908,0.8785583087500605,1,6,7,8,9
0.8715475581473979,0.8715507487550178,0.8693601672568085,0.8794646063273212,0.8845118582645184,1,4,5,9,10
0.8714777110412304,0.8714755658838593,0.8604471676958575,0.8773712506489301,0.8816534286981185,1,2,3,7,9
0.8692126358723753,0.8692131997083261,0.8662816165667555,0.8740561075913247,0.8798009176797685,2,3,7,9,10
0.8707261270545209,0.870721269633537,0.8604471672939271,0.8790632744443966,0.8843484707266427,1,2,3,6,7
0.856274490604104,0.8562750021955916,0.8548886170058403,0.8666092538571945,0.8741188839097074,0,1,3,5,8
0.8676529186686406,0.8676527423517626,0.8662816165667555,0.874494925693466,0.8797233462805738,0,2,6,7,10
0.8601751263646076,0.8601757059898776,0.8572844770785046,0.8709714983687337,0.8778259625282742,0,1,2,4,6
