0.8736252476202886,0.8736225891573662,0.8693601681543409,0.8828461614051143,0.8896594409015817,0,1,2,3,4,5,7,8,10
0.8736340861298153,0.873631580535798,0.8693601678776344,0.8823192345266612,0.8903082932424081,0,1,3,4,5,6,7,8,10
0.8733364046360383,0.8733371481696706,0.8693601680776432,0.879672429272005,0.8858233078820437,0,1,2,3,4,6,7,9,10
0.8730916842140952,0.8730930558815051,0.8693601694357116,0.8822349438893305,0.8892983586464241,0,1,2,3,5,6,8,9,10
0.8689352734739328,0.8689362363717528,0.8662816165667555,0.8800984962587527,0.8881813121585529,0,2,4,5,6,7,8,9,10
0.8731893368351811,0.873191681787932,0.8693601678776344,0.8831200948409249,0.8892707441693836,0,1,2,3,4,5,6,7,10
0.8739029768547528,0.8738972282512835,0.8693601680776432,0.8802224588874287,0.8864729820928372,0,1,3,4,6,7,8,9,10
0.8736732003546468,0.873669567437008,0.8693601696450586,0.8818451156420137,0.8898784028681528,0,1,2,3,5,6,7,8,10
0.8719001899409942,0.8719025653992629,0.8693601673062433,0.8815003308638772,0.8888968597110103,1,2,4,5,6,7,8,9,10
0.8730931664625741,0.8730955118569739,0.8693601697059868,0.882323192898295,0.8885815075873141,0,1,2,3,4,5,6,9,10
0.8739793265409006,0.8739738395009744,0.8693601681543409,0.8819279099904646,0.8892269648001161,0,1,3,4,5,7,8,9,10
0.8734773345276703,0.8734782671057448,0.8693601678776344,0.8821718857227989,0.8888007514633937,0,1,3,4,5,6,7,9,10
0.8738461361954812,0.8738453616814993,0.8693601696956923,0.8829107173681399,0.8888799678331762,1,2,3,4,5,7,8,9,10
0.8737821695348003,0.8737818008578107,0.8693601680408729,0.8806285919422376,0.8866834354407845,1,2,3,4,6,7,8,9,10
0.8723384822055652,0.8723398354499501,0.8693601674681114,0.8813989886242913,0.8889262931854591,0,1,4,5,6,7,8,9,10
0.8726903121573915,0.8726881794315199,0.8610057024717012,0.8830262823924813,0.8892895490874682,1,2,3,4,5,6,7,8,9
0.873020071909393,0.8730221603992367,0.8693601672011912,0.8824268828143583,0.8891426636534545,0,1,2,3,4,5,8,9,10
0.874034675878844,0.8740283399145896,0.8693601696450586,0.8822616642424974,0.8893594529352054,0,1,3,5,6,7,8,9,10
0.872879251353706,0.8728814048601734,0.8693601697059868,0.880365574257621,0.88705166131822,0,1,2,3,4,6,8,9,10
0.8709615752316822,0.8709617379765995,0.8593480165735374,0.8811643104352223,0.8885762574915157,0,2,3,4,5,6,7,8,9
0.8723401563994817,0.8723421505870482,0.8693601674681114,0.8816958680656328,0.8883382453862009,0,1,2,4,5,6,7,9,10
0.8723162923729231,0.872317898510044,0.8693601674681114,0.8819283928107148,0.8893622629773797,0,1,2,4,5,6,7,8,10
0.8739817879844436,0.873977144133976,0.8610057028900064,0.88066265236791,0.8870352697655908,0,1,2,3,4,6,7,8,9
0.8735939352221505,0.8735938315271522,0.8693601696835056,0.8833417635120373,0.8901825479721996,1,2,3,4,5,6,7,8,10
0.8740780183589213,0.8740739351724576,0.8610057033496958,0.8830957970314878,0.8891331416677877,0,1,2,3,4,5,7,8,9
0.8739039987851343,0.8739025162051871,0.8693601696114412,0.8823328923579848,0.8892922061390681,1,2,3,5,6,7,8,9,10
0.8702307031737442,0.8702237667808967,0.8662816165667555,0.8770379898066241,0.8847317103844499,0,2,3,4,6,7,8,9,10
0.8696100324222797,0.8696118020287461,0.8662816165667555,0.8802937372791275,0.8884724568424515,0,2,3,4,5,6,8,9,10
0.8734144052182551,0.8734071550393887,0.8610057028900064,0.8828066577493436,0.889212906556531,0,1,2,3,4,5,6,7,8
0.8740735468574482,0.8740661851507671,0.8604471673793471,0.8830548104071839,0.8894886546564089,0,1,2,3,5,6,7,8,9
0.8703510774133301,0.8703472819921183,0.8662816165667555,0.8802999065195128,0.888273873618557,0,2,3,4,5,6,7,8,10
0.8719995326680554,0.8719951036045175,0.8610057028900064,0.8819297857345959,0.8884515599420894,0,1,2,3,4,5,6,7,9
0.8716758640861875,0.8716789349901122,0.8693601697059868,0.8820801008921721,0.8887758192379966,0,1,2,4,5,6,8,9,10
0.8740109227874232,0.8740041492792004,0.8693601696797043,0.8822923679444091,0.8890909993352147,0,1,2,3,5,7,8,9,10
0.8730221829880723,0.8730242560004643,0.8693601697059868,0.8827836835940894,0.8898914296737822,0,1,2,3,4,5,6,8,10
0.8611043994464334,0.8611054547282824,0.8572844770785046,0.8775041290359973,0.8860364353236212,0,1,2,3,4,5,6,8,9
0.8739301738396513,0.8739232258496212,0.8693601684740548,0.8800626679162884,0.886803814635349,0,1,2,3,6,7,8,9,10
0.8699433265972519,0.8699443833861703,0.8662816165667555,0.8796394226367296,0.8873971274913308,0,2,3,4,5,6,7,9,10
0.8734421906717269,0.8734430932115911,0.8693601681543409,0.8820786265672738,0.8879984984624296,0,1,2,3,4,5,7,9,10
0.8719898188874594,0.8719911912084769,0.8693601679563112,0.8801302846695811,0.8864090736426687,0,1,2,4,6,7,8,9,10
0.8722358730963807,0.8722365230219628,0.8693601672895874,0.8813517498731549,0.8892118358543325,0,1,2,5,6,7,8,9,10
0.8707122490287406,0.8707040928015379,0.8662816165667555,0.8802934197146061,0.8883698110436846,0,2,3,5,6,7,8,9,10
0.8738730872215046,0.8738728761373415,0.8693601696835056,0.8823605896080942,0.889695265502481,1,3,4,5,6,7,8,9,10
0.8706063656811439,0.8706010881213468,0.8662816165667555,0.8789420445351845,0.8878629732175067,0,3,4,5,6,7,8,9,10
0.8729638942969395,0.8729663489482014,0.8693601697042348,0.8825262546382088,0.8885846457430767,1,2,3,4,5,6,8,9,10
0.8735423544904797,0.8735390830752616,0.8693601680776432,0.8805830043556812,0.8873006175228746,0,1,2,3,4,6,7,8,10
0.8705150532601267,0.8705073693126923,0.8662816165667555,0.8801295729128336,0.8878605035810633,0,2,3,4,5,7,8,9,10
0.8734517015329651,0.8734519796031711,0.8693601696450586,0.8819640878702846,0.8884825571994237,0,1,2,3,5,6,7,9,10
0.8704744551605088,0.8704747932559161,0.8662816165667555,0.8806726151747313,0.8884842857173607,2,3,4,5,6,7,8,9,10
0.8740455434757212,0.8740404653961236,0.8610057028900064,0.882977552115159,0.8898461921396672,0,1,3,4,5,6,7,8,9
