0.8553224240667847,0.8553226196830841,0.853976993816643,0.8582987177245205,0.8535121149040127,0,6
0.8627278545222719,0.8627269951540719,0.8604471676958575,0.8679495921507839,0.8628070481545955,1,7
0.85529383820851,0.8552941074020408,0.8545180091448669,0.8567923916048892,0.8446259768799897,1,9
0.8671128858100692,0.8671133561936701,0.8662816165667555,0.8707914544523299,0.8591626215241119,2,10
0.8528709509756485,0.8528713811339493,0.8526453621647385,0.857850665240157,0.8480770252654731,5,8
0.8561424072600754,0.8561422981641755,0.8547732942282936,0.8623898917478907,0.853064048727605,2,4
0.8529325707847241,0.8529329224849509,0.8526453621647385,0.8580402807622446,0.8467713647866739,2,8
0.8551621992099889,0.8551623911372388,0.8545180091448669,0.8597197725120002,0.8498776903856375,1,5
0.8534476656822404,0.8534479835468655,0.8526453621647385,0.8574508385476264,0.8523375024733045,3,8
0.8668074312882316,0.866805633350058,0.8586545480097985,0.8710970430534666,0.8678053290338948,3,7
0.8562339248564743,0.8562340800331716,0.8547732942282936,0.8591935483143456,0.8494295128162598,4,9
0.8532180878566278,0.853218495549777,0.8528711473421529,0.8546715958448728,0.8416744684397337,0,8
0.853140413807419,0.8531408815345896,0.8528711473421529,0.8586081125728066,0.848435224964015,0,2
0.8558225929396027,0.8558226892832205,0.8545180091448669,0.8614899319324634,0.852594664464307,1,3
0.8673082081022769,0.8673077992335382,0.8662816165667555,0.8691643327392449,0.8631473468779904,7,10
0.8599908836974428,0.8599906569446574,0.8586545480097985,0.8636697243688982,0.8593454764795259,7,8
0.8558536180823724,0.855854278394117,0.8548886170058403,0.8574452830195575,0.8452912303178388,0,1
0.8553327727130784,0.8553327358100193,0.8537464659814448,0.8580787561605137,0.8522898463651707,6,9
0.856670086642378,0.8566703396439819,0.8550559296132579,0.8592989088978921,0.8489445379460856,0,4
0.8673847953387058,0.8673856046668904,0.8662816165667555,0.8672410034825508,0.8561163653612975,4,10
0.8555187064678177,0.855519285100155,0.854591447225667,0.8575680003170807,0.8476074679221968,1,8
0.8600414628543658,0.8600408684910708,0.8586545480097983,0.8651241113570547,0.8613809704666016,6,7
0.8670632289261847,0.8670643538526522,0.8662816165667555,0.8686629799962058,0.8585950572543815,9,10
0.85373380456714,0.8537341537910863,0.8528711473421529,0.8586311550826621,0.8511350437633298,0,3
0.8572624237758124,0.8572624379879077,0.8554652330611808,0.859738618381756,0.8538794360637917,1,6
0.8566498791950068,0.8566497576895822,0.8547732942282936,0.8631092592336367,0.8575656941618569,3,4
0.8677815112832628,0.8677834020766233,0.8662816165667555,0.8726971722600221,0.8646919723367863,5,10
0.8563295942764393,0.8563297455493939,0.8547859775505109,0.8593802216369476,0.848724962012844,4,8
0.8529978368165851,0.8529982244245793,0.8526453621647385,0.8545071427939387,0.8444603745364336,8,9
0.8524214759333044,0.8524215977073893,0.8525380390127005,0.8606832762164351,0.8481203190642153,2,5
0.860670173713261,0.8606697115996391,0.8586545480097985,0.8682228138417457,0.8669816054129278,5,7
0.8598603768278199,0.8598596886002006,0.8586545480097983,0.8631846264529714,0.8604128017252533,0,7
0.8525805100419233,0.8525806869058614,0.8525380390127005,0.8575335156785305,0.8456866411816838,5,9
0.8681395057382624,0.868139464579284,0.8662816165667555,0.8725671341851918,0.8621972170888953,3,10
0.853312474078498,0.8533125509773996,0.8525380390127005,0.8608127686857829,0.8552315665425638,3,5
0.8561490790532877,0.8561490386485501,0.8547732942282936,0.863499836112821,0.85477111663281,4,5
0.8531695244544173,0.8531701364668051,0.8528711473421529,0.854972685058958,0.8421365286870381,0,9
0.8575911546719871,0.8575910780447131,0.8554807932985373,0.8607986025982484,0.8547705559481459,4,6
0.8669506200889221,0.8669522392234692,0.8662816165667555,0.8701905595067243,0.8636057918616432,6,10
0.8549908597519859,0.8549906213785485,0.8537464659814448,0.8605537953358366,0.8513487351836047,2,6
0.8552863261692804,0.8552865352586972,0.8545180091448669,0.8589707022555304,0.8464228946766819,1,2
0.860185771182786,0.8601856273604852,0.8586545480097985,0.8630515653121682,0.8569781866888323,7,9
0.8526019122494799,0.8526021071516672,0.8525380390127005,0.858623769347279,0.8481780651398187,2,9
0.8553893775791627,0.8553895726295337,0.8538583973604739,0.8580497901033071,0.854319266393496,6,8
0.8671991574505808,0.8671996609589347,0.8662816165667555,0.8704390096937932,0.8586269384276227,0,10
0.8562412774459964,0.8562426707080311,0.8537464659814448,0.8611416716806797,0.8558368614402193,5,6
0.8584271180822992,0.858427249911232,0.8564929704377203,0.8642327084239168,0.8498369523267293,1,4
0.8550658853039868,0.8550657193849339,0.8537464659814448,0.8594418127656929,0.8529989731679886,3,6
0.8710373397508773,0.8710382836984959,0.8693601696847595,0.8749048867549369,0.8648764312245281,1,10
0.8533811561278674,0.853381223664653,0.8525380390127005,0.8573611195808836,0.848456481993975,3,9
