Variance,Sim Entropy,Rep Entropy,SPECtrum,Lap Score,Mutual Corre,MICI,MDCM,Linear Depend,MPMR,MCFS,RSPCA
10232.915252217597,466.0905466225102,0.3475659628726331,3.058487545702244,2.6326434239351433e-13,58.87488014964022,3816.0298802182942,2.174325547781412e-17,1594.8157749073546,10.163336435252184,65.519249486464,426.6917106248793
10033.519822670942,461.98240596009964,0.2641935954793042,2.9296790760957796,2.288027955920584e-13,59.66537225303078,2757.6949825767047,1.4764354948321563e-20,1553.3534285367134,14.569380039865813,64.14900996844162,410.0799117032581
11936.076885486314,440.10868928737307,0.2646705807176972,2.808973908564494,2.6391976930909465e-13,57.326735323551844,8044.374687259153,7.09278517389985e-20,1527.49976942672,13.793446361925506,64.57925077684764,420.7532915385494
11917.919472189622,462.98935039568255,0.44021520702866423,2.9367044976711205,2.6566539432962605e-13,53.27550003692146,7936.863359067853,2.8037584668882217e-18,1652.813943411355,11.153327081636105,64.74760869866692,391.6284153713242
11937.395549233544,460.17200015611695,0.290808271566382,2.971220039911395,2.4616619784210866e-13,59.56635393650174,8053.231365109811,1.49991460215924e-13,1580.71477244693,12.377645169360882,65.46515482245094,434.2878534307689
8348.642781030107,455.64230863051114,0.14518297818715808,3.0761875459933026,2.0631632281060435e-13,66.54207265533958,43.55439707674893,4.653454532489626e-25,1444.6413182689016,15.244235505665994,64.81703624392519,444.59110543668294
1884.6156948791083,475.21938498100405,0.20996062217655886,3.051966215557073,2.5424510304240084e-13,64.48481885060818,0.6308076565397043,9.293732473018897e-21,1537.9095986835405,14.270556595937748,64.96714645524415,436.07592038747845
11937.394011896951,455.67534228489103,0.26142922731212037,2.889990708282883,2.519337232510164e-13,59.98138425460354,8053.211084165534,1.32605651386601e-23,1553.52540543336,13.635916599950244,64.38363518889028,420.2477655186057
3609.4800801141796,458.76493406384634,-0.05035264493634939,2.7542169406567014,2.6331605666701957e-13,73.1927204126898,1524.6680360994383,6.9813762278323135e-28,1373.8648983389385,20.02963342214275,63.34280531839708,431.1023581453783
10051.793508744697,462.52725788548616,0.3899767530608744,3.02453152562816,2.2313511738468284e-13,55.76108040124023,2830.945387339723,5.708740525071237e-23,1619.8392231700066,10.998084244033327,63.71744881721082,399.2069003463984
11936.217379156325,450.71214562803084,0.24709657745011038,3.032609585134682,2.39962331348123e-13,60.11914874902389,8045.438187437564,1.669434634836299e-24,1511.7096689491837,12.989472080405339,63.96301326047299,442.54281750789664
11916.59689963391,444.26685301430905,0.3630207594828452,2.926349045169624,2.67525644944079e-13,53.89090940586481,7929.3852621467,6.554808109521481e-24,1580.862431521523,11.792581643907008,63.9283261483355,410.69079103425923
11916.594128181181,449.4961297141192,0.2034955683981048,2.8875927561818604,2.642737536558996e-13,61.15153789703196,7929.345306651848,7.33293502499445e-22,1482.6554511303375,14.616067139695414,63.997465148014456,424.643681819244
1724.0432210972212,467.14501146014175,0.08905704895882982,2.9917840917711755,2.234899837246832e-13,68.46987328565552,39.60633726380126,3.886366158048014e-20,1437.9934751173978,16.780882895768364,64.79649519243655,453.1825970945584
10233.061172431871,477.0213527574995,0.48401789146205587,3.026629672641444,2.621890639706534e-13,54.88931878433708,3817.1054728095205,1.0787083405533958e-16,1710.3557617935112,6.7104316280733,65.31739125084542,383.2181206393752
10233.047749759002,463.1558920932447,0.1855167763826855,3.096800904245483,2.3612616737371564e-13,66.1194855073584,3816.9265509015627,5.982954487853862e-24,1494.9484159215906,15.491827783646794,63.325528342144715,447.4832549362823
11937.255494093642,453.99920948495594,0.25418188723490154,2.8357897871450795,2.6847121261311024e-13,60.72635175809491,8051.969390193593,3.1090305005467844e-20,1540.7806171072307,12.997467131049754,64.22451763865875,402.5037099204153
3609.62667671651,474.66028873172706,0.35384903139738766,2.876149401883998,2.7701263854064254e-13,57.769799966885984,1525.7701534467633,1.6904177805576056e-18,1623.9567102669612,12.83285941776459,64.35103274886319,386.4921422132195
10033.363663891016,434.35072504844635,0.004070273884009268,2.9355757250612013,2.1506670589909907e-13,67.6354051575779,2756.7364180987065,5.0755327670858385e-28,1346.1362169109937,19.73784085916205,63.25143076083065,458.5137274684096
11916.729307864754,439.96162172530893,0.35975502709478224,3.0211770121100523,2.373613399030954e-13,54.03230048087158,7930.199649376394,4.0530558197460576e-24,1549.77866409606,13.293393541401638,64.41180412599915,430.51445870827143
10232.905240312024,456.00628981304646,0.05557935276876913,2.9607246139435057,2.418743828623036e-13,69.8522732762667,3815.90314303059,7.712156529408413e-21,1429.2883135990605,17.324289828185893,65.48162954958889,456.7098733635372
11937.24611731759,440.26778914216374,0.12837287716810408,2.9544044933834557,2.4517676392558966e-13,63.30398503226519,8051.872163613572,6.368495865584633e-26,1440.5185170523296,15.433010860422172,63.84966492868113,451.51161019325815
10233.020997777881,479.77288382475126,0.3247532872271748,3.0298939311651067,2.532987121399167e-13,62.39221831200703,3816.751473808827,8.558705879764736e-19,1606.6945894877208,11.642026377185656,64.9955686385844,405.31224604787263
10233.041118432126,456.6885025247109,0.056573145460366625,2.9701418708969616,2.3397906751564816e-13,70.53079189267505,3816.8519058774136,7.648228585580621e-22,1424.7152161155293,17.06210291023305,64.96464302409487,449.2883065104582
1884.5777814063554,477.5541972906336,0.23161420499863405,3.1076432343233824,2.5262754499735105e-13,63.707286467765044,0.46134739125440316,3.646284216573669e-24,1535.099739146083,14.319777246086542,64.95769898678948,442.428305787978
10232.90616212144,452.02228543195025,0.03935913821235637,2.9400768849313232,2.3882768460327507e-13,70.65600647436594,3815.912009965077,1.8446166097953176e-22,1419.8150682910182,18.321584184284063,64.17626165709056,447.09560279221023
3609.481816068799,463.1250118789143,0.22687239679293514,2.806125228052202,2.810678155999227e-13,61.30133931991736,1524.7222564444153,3.375294092685835e-25,1551.087825605755,15.192881365233566,64.30870686934679,402.29055968791766
10233.049966736922,465.5725167303525,0.16003851307627448,2.939121923287037,2.4712828892219014e-13,66.49764199816073,3816.9469583989176,1.9597104265412597e-20,1499.7943260765078,15.224696340479246,64.21542292363237,431.74855329698613
1885.7905227854335,474.49592885624423,0.12154546442365177,2.976510836232281,2.535291330554448e-13,67.5505554578564,2.8421834458060955,1.9123003458375764e-16,1493.1350170015653,16.200580113860386,64.90682480196214,440.41710128289236
10233.060526077077,478.385162137362,0.4899646119484724,3.0707077184862914,2.610968789863012e-13,55.06795882857931,3817.0961639321677,1.51966668810757e-11,1702.0225606479635,6.782919456066622,65.38188355879466,399.0895863481283
3609.6210897505784,473.8154136899065,0.10092758313184769,2.868645131869193,2.677501615416174e-13,68.79364109910199,1525.675922036126,1.887449152830554e-20,1483.133465905713,17.434489193304053,63.9250767539326,429.7436364578388
10233.060271625913,478.2389600594298,0.4782370152676121,3.0419624868714266,2.633310671685711e-13,55.27298846340202,3817.092395698145,1.560698364237383e-11,1712.3285694742744,6.525010646261725,65.18768818211663,393.93240951834207
11937.216312200839,455.26329670764426,0.1871577488814946,2.9767766064813954,2.5955183325600895e-13,62.81435169824458,8051.630112304972,1.152500988695742e-19,1472.1571435218216,14.799862042764245,65.27451468196679,448.3740993182338
11936.229194949368,458.44701621770207,0.5163351944383607,2.9581693342484976,2.6567149644973564e-13,50.36654058321423,8045.5939402986105,4.98200576429677e-22,1688.81340776496,6.908997895702362,63.27131545535845,376.0997465194025
8348.497162657017,445.1838723960283,0.022716017974633296,3.0572710638323595,2.0952147215482998e-13,70.63898822591682,42.80248474348932,1.4587892885476002e-26,1369.4625337377488,17.513610968800762,64.79040854453676,466.22863259866614
10212.343912949747,453.28741642908443,0.28097380209699807,3.1098698488919867,2.414338377755585e-13,59.50961480996203,3734.4646261566168,1.483299363908791e-20,1543.0337080481636,12.70179114539108,63.95681463624783,445.64423101587647
3609.6293426176435,477.341188023898,0.29374335931205753,2.9103373307061213,2.6901400436131e-13,60.528875593487896,1525.7822520455777,1.0118652065324048e-17,1582.3799501094777,14.41836090357695,65.41838083837743,408.52821027022793
3590.1375017917553,468.8848733304581,0.22219961887339013,2.910579497305564,2.7569612508610677e-13,61.580856506576,1448.1745589224197,3.5610822503357496e-25,1519.0437976124733,16.584802409317465,63.33233880747429,417.55120577586774
11937.410475637836,476.4918495308848,0.4373103464843382,2.9614907015380396,2.66500749465393e-13,56.36223258768955,8053.413935443593,8.75156427762091e-18,1664.6991323888553,9.027095102068222,65.25081192324875,380.75064490948495
10052.86628663176,458.4040942210111,0.27870626933784415,2.868363146965086,2.4490182498552125e-13,59.77008814092717,2835.978364852537,1.7315347731045875e-19,1573.1310836387456,13.169822910558054,63.51149040893625,400.0117840901933
3609.584602243834,480.3599151092295,0.1505231641136957,3.0125811280900194,2.6060723535695755e-13,67.67178775387976,1525.4051814850995,5.72484526515756e-19,1498.7641511131724,16.450497153073805,65.14897107885486,446.9479996048696
3608.2605400549674,456.2419443224371,0.1349727502225404,2.9312214523239417,2.6505723378496345e-13,64.38357036983027,1519.2286637914062,1.461718919016544e-25,1464.5754674330813,16.62460783264194,65.15134234649275,447.6119792778258
11917.8821708161,463.2199882612402,0.45205095502376125,2.9732333749480864,2.64951347188605e-13,52.974388736653346,7936.518948529167,1.873140326347751e-18,1659.1320568852852,10.583278971845884,64.977475344673,393.75008082220324
11937.211514395012,445.86071950077957,0.3290668765075555,2.9578842342806437,2.636205156980101e-13,55.80555485944983,8051.610419921491,1.696682169592063e-19,1580.199014772883,12.038231497028802,65.1513475254529,429.05201246641974
10213.527087086733,465.07260756655415,0.15030934302133314,3.103462439295459,2.3677949236179346e-13,66.24364415534669,3739.034040047184,1.3068895215627288e-25,1454.4083383671825,15.397929204595162,65.03700560778717,456.5076686329262
1905.2805585491603,485.85936698960285,0.094322216861769,2.89691624250384,2.625330130589007e-13,72.87614707658572,41.57653264702246,1.3652060019655807e-21,1486.6246702470467,17.793902288225425,63.66764894490468,404.0027255929572
1905.267521345572,466.09929987084786,0.03788501416813794,2.9538051558701173,2.4598696333124256e-13,71.26377200130904,41.46942112879418,1.139342658745247e-20,1442.1937442744636,17.40253487008201,65.19466146423053,453.7474220755171
1885.7900728601953,476.02232935019526,0.21677516758520632,3.0509428353057277,2.5565558330752526e-13,64.20542929359695,2.8577038956494163,1.2664345253262142e-20,1544.3844422700736,14.158502991758036,64.95478563317394,434.15985874547596
3609.6270594881967,472.98241501319853,0.09749151881292795,2.9083062708095366,2.5265500026402596e-13,68.141989833288,1525.7400629914125,1.1508262272141511e-25,1468.2337486858455,17.04868477670875,64.09217240159995,432.6880501710923
11937.400906405108,463.9390995906286,0.2787848858338511,2.8974876614496425,2.597212615137481e-13,60.06552439272839,8053.280034083214,1.4552241245708698e-18,1551.0916713002089,13.356888687783758,64.33913817507452,419.1743364428291
