Variance,Sim Entropy,Rep Entropy,SPECtrum,Lap Score,Mutual Corre,MICI,MDCM,Linear Depend,MPMR,MCFS,RSPCA
0.7132648506777448,6289.180754899684,0.5086814393268977,29.20554025891813,3.5545684649835563e-11,309.090803474416,4495.828631428867,1.361526859903798e-19,118564.96211560974,195.49352610667447,2003.4206619743763,14132.77919627059
0.7098546662849713,6120.083016537721,0.5749869827864762,29.861551377391766,3.426124047304142e-11,282.3425451335665,4495.828631428862,1.9345869158314402e-17,120939.44968020833,179.91834534241252,2024.544326351798,14150.095449447303
0.7120117740025539,6193.420435307182,0.5502369035417196,29.534652725544472,3.38031388586152e-11,291.2910718082893,4495.828631428866,7.795353046220064e-18,120230.55508302506,181.5008510463315,2028.9995990354282,14144.82537015503
0.7095817963949164,6080.5513777077085,0.5866553804717345,30.0534643223888,3.503530087059959e-11,274.3179313022327,4495.828631428866,3.079356547716316e-17,120946.94308239518,176.7297072167588,2015.3248215401052,14172.665216908787
0.7097169478879859,6148.619867032894,0.5263373049115527,28.9312959967979,3.693743917463422e-11,287.83651325651954,4495.828631428865,6.074316792206416e-19,119148.01570992154,187.86904569138176,2052.449907968248,14149.3017801262
0.7093845663625045,6116.307346716825,0.5504931556297379,29.57387842136124,3.658760564967627e-11,282.8189856601164,4495.828631428865,4.028912103236192e-18,119705.27512780884,184.93875071515396,2025.262543245268,14166.37010209217
0.7044340460367351,5983.309159525368,0.6385656886838662,30.206609391094652,3.6375082046888726e-11,259.9487954315458,4495.828631428871,1.0509291350477536e-15,122372.35740795235,168.7925962980264,2045.9487829372185,14161.13312108665
0.7114213371596987,6282.229914097916,0.5057008480144356,29.157497275996363,3.305275127373738e-11,306.6129997350248,4495.828631428871,3.4068568765931957e-19,118788.49309773912,191.37032552097344,2015.7459037435974,14145.13760365872
0.7095314057491597,6096.434068412622,0.5758949616343356,29.942459312337345,3.4997661471821904e-11,281.3118863725267,4495.828631428865,2.0464222524706238e-17,120453.40377331164,184.4712332809665,2025.122713771844,14110.247241183215
0.7083424231296652,6026.493361021905,0.5879848002135075,29.59263763967271,3.8156043433394623e-11,271.16651346255685,4495.828631428869,2.9258382103985085e-17,120787.31719987893,175.1268275135111,2057.202758940056,14159.760599571367
0.7090192367327286,6091.181647468657,0.5917985187193775,29.762092560233587,3.466361090977048e-11,275.12544079614156,4495.828631428869,7.259211595610231e-17,120945.65434149689,173.01137293961696,2040.1005281807618,14176.79906549984
0.7113061057535767,6145.118772725508,0.5475876202955909,29.40594444320927,3.432130215471747e-11,289.77974472808364,4495.828631428864,3.087608194461548e-18,120084.52758488708,181.4816201459954,2038.125257058872,14145.575270571557
0.7062732468357208,6032.385782431476,0.5947660726266424,29.863423965680983,3.5548811596405075e-11,270.14319110846156,4495.828631428869,1.2478697507942025e-16,121182.14526295954,175.8075506856338,2034.8268433284595,14160.207935877977
0.711835667177109,6238.851986085785,0.5319682772002805,29.156377910629217,3.561457117409803e-11,295.19154022969224,4495.828631428863,2.071899786220137e-18,119609.92764633629,181.0835576258627,2052.776754550907,14157.39629079684
0.7015201724403595,5897.1458508960595,0.6414081646188903,29.940156629776197,3.508499324236702e-11,255.4592707407558,4495.828631428862,1.2968154076632852e-19,121285.1011338433,173.1181247774001,2035.5566976104233,14151.236082328656
0.7086541114085596,6124.752476158777,0.5540136420701716,29.479054275453848,3.5614923672933e-11,280.35098830047673,4495.828631428871,4.476505530764846e-18,120198.15326887199,181.5276823657155,2036.5397784108413,14164.490763795993
0.7112531434184618,6194.3348588435165,0.5463185974232161,29.552910930691468,3.713376461266225e-11,288.30023232055476,4495.828631428863,6.045094080336529e-18,120328.5375100095,183.82748294625245,2033.1225379046086,14154.371399388228
0.7123947826527416,6204.64631691811,0.5422986017524467,29.47472734528841,3.575780068711109e-11,295.43212359659725,4495.828631428863,1.834877646551085e-18,119803.29861128642,186.53863554019586,2036.5280120627049,14117.383119570048
0.7088240513595857,6231.874199251149,0.5611714111749748,29.40355661953067,3.406095660384678e-11,297.0672741090135,4495.828631428869,2.216676824191159e-17,120456.59718395844,181.8157396227414,2030.2626268708214,14147.245159794904
0.7076058044130198,6204.78371238149,0.5604424342208274,29.461498715800886,3.168230571528857e-11,296.01274573910416,4495.828631428862,4.359593528546767e-17,120307.50579762876,178.2723927484774,2045.9999061200062,14158.259710477278
0.7050519019021168,6022.072683689267,0.5988924653374355,29.778164196778803,3.5658496483176953e-11,268.3133999407958,4495.828631428863,4.844008172851097e-17,121231.22483987825,176.5667407511258,2050.1022400957404,14170.304467728769
0.7081638541150808,6225.816386673338,0.5064990024136407,28.8121799221583,3.402205021555153e-11,302.33921113883525,4495.828631428863,8.462271100823657e-19,118771.74959162029,188.14905359370232,2028.4716703007266,14152.181682054865
0.709623536696048,6144.590729850057,0.5493984742606477,29.474463842973936,3.562937755812675e-11,285.4248573429776,4495.828631428863,1.8881712314479836e-18,120021.3721187186,187.08503796607715,2033.5609517789158,14142.780132409353
0.7112670458785911,6234.5839334809725,0.5330549984122461,29.294533872525413,3.583982306177267e-11,296.5619198221609,4495.828631428863,4.058983893211059e-18,120021.53853217991,182.58640746573295,2043.9268003208606,14164.127255358737
0.7087192305863576,6161.946771712115,0.5716290617977471,29.735958205041328,3.534063934511719e-11,284.91533015540494,4495.828631428862,2.9477068408081816e-17,120866.35786054359,179.92061694937786,2026.2262081255492,14158.506804297906
