0.4600744724865536,0.5035167563094746,0.6181216383947041,0.7513446421183285,0.5035167563094746,1,2,5,17,18,25,26,33,38,51,56,57,60,65,66,68,69,70,71,73,76,80,81,82,84,87,89,90,97,99,102
0.48407116259826233,0.5142738932561026,0.6222589987587919,0.6524617294166322,0.5117914770376499,0,3,4,10,24,28,30,32,36,40,44,46,48,52,55,57,59,62,68,71,72,73,75,81,85,90,91,98,99,100,101
0.47910633016135706,0.4956557716177079,0.6288787753413322,0.6218452627223832,0.4956557716177079,2,5,6,8,13,14,15,24,30,34,35,36,39,40,50,52,57,60,62,65,70,71,72,77,81,85,86,87,89,96,100
0.49606950765411667,0.5196524617294166,0.6508067852709971,0.5961936284650393,0.5167563094745552,1,10,15,20,22,28,29,31,37,38,42,44,45,51,53,54,56,58,60,63,66,68,70,76,78,83,86,87,90,94,100
0.4724865535788167,0.49606950765411667,0.618535374431113,0.638394704178734,0.5051717004551096,0,1,8,21,23,31,32,33,42,43,44,45,50,54,55,56,60,62,63,64,70,72,75,76,78,80,81,85,98,99,100
0.4658667769962764,0.5039304923458833,0.6334298717418287,0.7513446421183285,0.5043442283822921,9,12,18,19,22,27,29,33,34,38,40,43,48,53,57,59,63,64,66,74,75,79,80,82,91,92,96,97,98,100,101
0.44062887877534135,0.4778651220521307,0.6156392221762516,0.634671079851055,0.4778651220521307,0,7,11,13,14,18,21,23,25,32,34,35,36,39,42,43,46,49,50,51,54,55,57,61,78,85,88,92,95,96,101
0.4729002896152255,0.5039304923458833,0.6168804302854779,0.6685974348365743,0.5039304923458833,0,2,7,10,12,18,25,26,28,31,33,40,41,42,55,56,57,62,63,65,72,73,76,79,83,84,86,95,96,97,101
0.47207281754240793,0.4724865535788167,0.6143980140670252,0.7058336781133637,0.5072403806371535,2,3,5,6,12,13,22,23,24,27,31,36,37,40,42,44,50,53,58,60,68,80,87,88,89,90,91,95,96,100,101
0.49358709143566404,0.5217211419114605,0.6681836988001655,0.6983864294580058,0.5163425734381465,0,8,10,14,15,17,19,21,24,29,30,35,42,45,53,55,56,57,58,59,69,73,79,81,86,88,89,95,96,100,101
0.491932147290029,0.49524203558129914,0.6404633843607779,0.5693007860984691,0.48324369052544475,4,7,14,18,27,28,30,31,33,38,40,41,42,43,44,47,53,54,57,61,62,64,69,74,87,90,93,95,97,99,101
0.46710798510550267,0.5014480761274307,0.613156805957799,0.5639222176251552,0.4977244517997518,2,4,9,12,20,21,22,23,25,28,29,32,45,46,47,50,51,55,56,64,68,80,83,85,86,89,90,92,95,98,102
0.5055854364915184,0.5221348779478693,0.6776996276375672,0.6462556888705007,0.5113777410012412,2,9,10,19,22,23,29,30,33,34,38,39,44,47,48,54,59,61,65,67,69,74,80,82,83,87,88,91,96,101,102
0.4505585436491518,0.48117501034340093,0.5593711212246587,0.6297062474141498,0.48117501034340093,1,2,3,4,5,6,7,9,10,13,18,19,23,28,36,42,44,45,52,54,62,63,64,65,73,74,82,92,93,99,100
0.47662391394290443,0.491932147290029,0.5498551923872569,0.7513446421183285,0.491932147290029,0,2,4,6,7,9,10,11,12,17,20,21,22,24,25,32,43,44,50,52,55,57,69,75,77,80,83,90,99,101,102
0.4513860157219694,0.5163425734381465,0.5899875879189077,0.6748034753827058,0.5163425734381465,0,8,9,10,11,20,22,28,30,31,39,40,41,43,47,48,59,61,62,65,67,69,72,77,85,88,92,94,95,99,102
0.468349193214729,0.5014480761274307,0.6168804302854779,0.658254033926355,0.5014480761274307,0,2,5,8,9,10,11,15,16,21,36,37,41,42,47,48,49,52,60,64,70,73,76,82,83,87,88,90,91,100,101
0.46214315266859746,0.5006206040546132,0.6284650393049235,0.752172114191146,0.5006206040546132,0,2,3,5,8,9,11,13,21,24,25,27,30,31,33,43,48,53,54,55,56,57,58,60,61,62,66,77,81,84,90
0.4571783202316922,0.5006206040546132,0.6247414149772446,0.5953661563922218,0.5093090608191974,2,3,9,17,31,33,34,37,38,39,42,45,46,47,50,51,68,71,72,76,77,78,79,80,81,82,86,90,96,97,99
0.4675217211419115,0.5167563094745552,0.6549441456350849,0.5730244104261482,0.5084815887463798,8,9,10,11,14,16,21,26,27,28,36,42,43,44,51,58,60,61,65,70,72,80,81,82,86,87,90,91,93,94,98
0.462970624741415,0.4948282995448904,0.5701282581712868,0.6441870086884568,0.4654530409598676,0,2,6,7,8,11,12,16,18,30,31,32,36,41,48,49,51,53,57,60,61,62,63,69,70,77,81,86,88,89,90
0.45676458419528343,0.4997931319817956,0.6487381050889532,0.7472072817542408,0.4997931319817956,1,5,9,10,11,16,29,30,31,34,35,37,58,59,60,61,64,67,69,74,78,79,82,84,85,91,95,96,97,98,101
0.4695904013239553,0.4931733553992553,0.658254033926355,0.7546545304095986,0.48779478692594125,4,9,10,23,24,28,41,46,48,51,52,60,63,64,67,68,71,78,80,81,84,86,89,91,92,93,94,95,97,99,100
0.47372776168804304,0.5072403806371535,0.5755068266446007,0.556888705006206,0.5072403806371535,2,3,5,10,19,20,22,28,29,31,32,37,43,44,48,50,52,54,59,60,61,62,66,69,71,73,78,81,92,93,101
0.4666942490690939,0.4799338022341746,0.6218452627223832,0.7021100537856847,0.4799338022341746,5,20,21,28,30,34,37,38,40,42,43,45,52,57,58,60,63,66,67,72,73,74,75,77,86,91,92,96,99,100,101
0.4534546959040132,0.4931733553992553,0.5999172527927182,0.6789408357467935,0.5093090608191974,3,6,7,12,13,16,17,22,23,26,27,29,32,34,35,40,42,46,49,51,54,55,59,66,74,78,83,86,96,97,99
0.4757964418700869,0.49648324369052543,0.6297062474141498,0.6305337194869673,0.4778651220521307,7,10,22,23,25,26,29,32,37,38,39,41,42,43,52,54,58,64,66,73,75,76,78,83,85,86,90,91,95,98,99
