0.49358709143566404,0.5486139842780307,0.6603227141083988,0.6392221762515515,0.5486139842780307,1,2,3,5,7,8,9,10,11,12,13,14,16,19,20,22,23,24,25,26,28,29,30,32,36,38,40,41,44,46,47,51,52,55,56,58,62,63,64,65,66,67,68,71,74,75,78,79,80,82,83,85,86,87,90,91,92,94,95,98,99,102
0.49069093918080264,0.48655357881671496,0.6570128258171287,0.5688870500620604,0.48655357881671496,0,1,3,4,5,8,10,11,12,15,16,18,22,23,25,26,28,29,30,33,38,39,41,45,46,47,48,50,51,52,53,54,55,56,57,59,60,64,66,67,68,70,72,73,75,76,77,79,81,82,83,84,85,87,88,91,92,94,96,98,99,101
0.4844848986346711,0.5043442283822921,0.6483243690525444,0.5928837401737691,0.5043442283822921,0,1,7,8,9,10,11,12,13,14,15,16,17,19,23,24,25,26,27,30,32,33,34,35,37,40,42,47,48,49,50,52,53,55,56,59,60,63,65,66,67,68,69,70,71,72,73,77,80,81,82,84,85,89,90,93,95,96,99,100,101,102
0.4844848986346711,0.5006206040546132,0.6599089780719901,0.589573851882499,0.5006206040546132,0,3,4,5,6,9,14,15,16,20,21,22,23,25,26,29,31,32,34,36,39,40,43,44,45,46,47,48,50,51,52,54,56,57,58,61,63,65,66,68,69,70,71,72,77,78,80,82,86,87,88,89,90,91,92,94,95,96,98,99,100,102
0.4729002896152255,0.4911046752172114,0.6297062474141498,0.6156392221762516,0.4911046752172114,0,1,2,3,8,10,11,15,17,19,23,24,25,28,31,32,37,39,40,41,43,44,47,48,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,70,72,73,74,75,76,77,78,81,84,86,87,89,91,94,95,96,97,99,101,102
0.4757964418700869,0.5138601572196938,0.6429458005792305,0.6172941663218866,0.5138601572196938,0,1,3,4,5,7,10,11,13,16,17,20,21,23,25,26,27,28,29,30,31,33,34,37,38,39,41,42,43,44,47,48,49,50,51,54,56,58,60,61,62,63,65,66,67,68,69,71,73,78,79,80,81,83,84,85,86,88,91,95,98,100
0.46338436077782375,0.4786925941249483,0.638394704178734,0.5970211005378568,0.4786925941249483,1,2,3,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,24,26,27,32,35,36,37,40,43,47,48,49,50,51,52,53,54,55,56,58,59,60,63,64,65,67,68,69,77,78,79,82,85,86,89,92,93,94,95,96,98,99,100,101
0.46876292925113777,0.4824162184526272,0.663632602399669,0.5585436491518411,0.4824162184526272,0,1,2,4,5,8,13,14,15,17,18,19,20,21,22,23,25,27,29,31,32,36,37,38,39,40,42,43,44,46,50,51,53,54,55,58,61,62,63,67,68,69,71,74,76,78,79,81,83,84,86,89,90,92,94,95,96,97,98,100,101,102
0.49069093918080264,0.5184112536201904,0.6644600744724866,0.6115018618121638,0.5184112536201904,1,3,4,5,6,9,10,11,12,13,14,16,17,18,19,20,21,22,23,26,28,29,34,37,40,41,43,45,47,49,53,55,56,58,59,60,61,63,66,67,69,71,72,73,74,75,77,78,79,80,81,83,87,88,90,92,93,94,96,98,100,101
0.48034753827058335,0.5349606950765412,0.6470831609433182,0.6065370293752586,0.5349606950765412,0,1,4,5,6,12,13,14,16,18,19,21,23,24,27,28,32,33,35,36,37,39,40,41,42,44,45,47,49,53,54,55,56,57,58,59,63,65,66,67,68,69,70,73,78,79,80,82,85,87,88,89,91,92,93,94,95,96,97,98,99,101
0.4613156805957799,0.5275134464211833,0.6168804302854779,0.5440628878775341,0.5275134464211833,2,3,7,8,9,12,13,14,15,17,18,19,21,22,23,24,25,26,27,29,32,33,34,37,38,40,42,45,46,48,49,51,52,54,56,60,61,62,63,64,69,70,72,73,75,77,79,80,81,82,83,84,85,87,88,90,91,92,97,98,99,100
0.4977244517997518,0.4853123707074886,0.6028134050475796,0.6441870086884568,0.4853123707074886,1,2,4,6,9,10,11,12,13,17,19,20,22,23,24,27,31,32,34,40,41,42,43,44,45,46,47,49,50,54,55,56,57,58,59,60,62,63,64,66,67,68,70,71,72,73,74,76,78,79,80,82,83,84,87,88,89,91,94,98,100,102
0.49606950765411667,0.5105502689284237,0.652875465453041,0.5759205626810096,0.5105502689284237,1,2,3,5,8,13,15,17,18,19,21,22,23,25,26,28,29,33,35,37,38,39,40,41,42,43,44,48,49,50,53,55,56,57,58,59,62,64,66,69,70,74,75,76,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,96,100,102
0.47827885808853954,0.49937939594538683,0.6561853537443111,0.5957798924286305,0.49937939594538683,2,4,9,11,12,13,14,15,17,18,19,20,21,24,25,26,28,31,33,35,38,39,41,43,45,46,47,48,49,50,53,54,55,56,58,60,64,66,69,71,72,74,75,76,78,79,80,83,84,86,87,89,91,92,93,95,96,97,98,100,101,102
0.49813818783616054,0.48200248241621846,0.614811750103434,0.5457178320231693,0.48200248241621846,0,1,3,5,6,7,9,10,14,15,18,19,20,21,23,25,26,28,29,30,31,32,33,36,39,40,41,44,45,46,47,48,50,51,54,56,57,59,63,66,67,68,69,70,71,73,75,76,77,79,80,83,85,86,87,89,90,91,96,98,101,102
0.4637980968142325,0.48407116259826233,0.6677699627637568,0.5693007860984691,0.49358709143566404,0,1,2,13,14,17,18,22,23,24,26,27,28,29,31,32,33,37,39,40,41,42,45,46,47,49,50,52,53,54,55,57,58,59,61,63,64,68,71,72,73,75,77,78,79,80,81,83,85,86,88,89,91,92,94,95,96,97,98,99,100,101
0.45883326437732724,0.47910633016135706,0.6036408771203972,0.6139842780306165,0.47910633016135706,0,2,3,4,5,6,8,9,10,11,12,14,16,17,19,20,22,24,25,26,27,28,29,31,33,34,35,36,42,43,46,47,48,50,51,52,54,56,57,59,60,62,66,67,68,69,70,71,72,73,75,76,78,79,85,87,91,95,96,99,100,101
0.46172941663218864,0.5047579644187009,0.596607364501448,0.6226727347952007,0.5047579644187009,0,1,2,3,4,5,8,9,11,13,15,16,19,20,22,27,28,30,31,32,33,35,36,39,43,44,45,47,48,49,50,52,53,54,58,59,60,61,62,63,66,67,68,69,70,72,73,74,75,76,77,80,82,84,85,87,89,93,95,96,98,100
0.4844848986346711,0.4911046752172114,0.6441870086884568,0.5043442283822921,0.4911046752172114,0,3,5,8,11,13,14,15,18,20,23,24,25,26,29,32,33,34,35,36,37,38,39,43,45,48,49,50,51,52,54,55,57,58,60,61,62,63,64,66,67,68,69,70,72,74,76,78,79,80,81,86,87,88,90,91,92,93,97,98,99,101
0.4712453454695904,0.5184112536201904,0.5875051717004551,0.5730244104261482,0.5184112536201904,0,2,3,4,9,11,12,13,15,16,19,24,25,26,29,31,32,33,34,35,38,39,41,43,44,45,46,47,48,49,51,54,56,57,58,59,62,63,64,66,67,69,72,73,74,76,77,78,80,81,82,86,89,90,91,94,96,97,99,100,101,102
0.462970624741415,0.5370293752585851,0.6214315266859743,0.6392221762515515,0.5370293752585851,3,4,7,9,10,11,13,14,15,19,20,21,22,23,24,25,26,27,28,33,34,35,37,38,39,40,41,46,47,50,53,56,59,64,65,66,67,68,69,70,72,73,74,75,76,77,78,80,81,82,84,86,89,90,93,94,96,97,99,100,101,102
0.4468349193214729,0.502689284236657,0.6681836988001655,0.6181216383947041,0.502689284236657,0,1,3,6,7,8,10,12,14,19,20,21,24,25,28,29,30,32,33,34,35,36,37,38,40,42,43,46,47,48,49,50,52,53,54,55,56,57,58,59,62,64,65,66,69,70,72,77,78,79,80,81,82,85,86,88,90,94,96,97,98,102
0.4327678940835747,0.47621017790649567,0.5904013239553165,0.5523376086057096,0.47621017790649567,0,2,4,5,6,7,11,12,13,14,16,17,18,19,20,23,24,25,26,28,29,30,35,37,39,40,41,44,46,47,49,50,51,52,54,55,56,57,58,60,62,64,66,70,72,74,75,77,78,79,80,81,82,84,86,88,90,92,96,97,101,102
0.4807612743069921,0.5138601572196938,0.6417045924700041,0.5767480347538271,0.5138601572196938,0,2,4,5,8,10,15,16,19,21,23,24,26,27,28,30,31,32,33,34,36,37,38,39,41,44,45,46,47,48,52,53,59,61,62,63,65,67,68,69,70,71,72,75,78,79,80,81,82,84,85,86,88,89,90,95,96,97,98,99,101,102
0.49069093918080264,0.502689284236657,0.6714935870914357,0.5792304509722797,0.502689284236657,0,1,2,3,4,5,6,7,10,13,14,15,17,19,20,23,24,31,32,33,35,37,38,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,60,61,63,65,66,69,70,71,77,80,81,82,83,85,86,87,90,91,92,93,96,97,98,101
0.4807612743069921,0.5630947455523376,0.6396359122879602,0.604054613156806,0.5630947455523376,0,2,4,5,8,9,11,13,14,15,16,17,18,19,20,23,25,26,27,29,31,32,33,36,39,40,43,46,47,48,50,52,55,56,57,59,60,62,63,65,67,69,72,73,75,76,78,79,80,81,82,83,84,86,87,90,92,93,96,98,101,102
0.5010343400910219,0.4844848986346711,0.6470831609433182,0.6822507240380637,0.4844848986346711,0,3,5,7,8,9,10,12,13,16,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,37,39,40,41,44,49,50,51,58,59,62,63,64,67,68,69,70,72,74,75,76,79,80,83,84,86,87,88,92,93,94,95,96,97,100,101,102
0.47372776168804304,0.5270997103847745,0.658254033926355,0.591228796028134,0.5138601572196938,2,4,6,7,8,10,12,13,14,17,18,19,21,22,23,24,25,26,28,31,34,35,37,38,39,42,43,45,47,52,53,54,57,59,60,61,63,65,66,67,68,70,71,74,76,77,78,79,80,81,85,87,89,91,93,94,95,96,98,99,100,102
0.47621017790649567,0.5291683905668184,0.6520479933802235,0.6313611915597849,0.5291683905668184,0,1,2,6,8,9,12,13,15,16,18,20,21,23,24,25,26,27,30,35,36,37,38,40,41,43,46,47,50,51,52,55,56,57,58,60,62,63,64,67,68,69,71,73,75,77,78,80,81,83,84,85,86,87,88,89,92,93,96,99,100,102
0.4646255688870501,0.48613984278030614,0.6152254861398427,0.580471659081506,0.48613984278030614,0,2,3,4,5,6,10,11,14,17,19,20,21,22,24,25,27,29,30,34,35,42,43,45,46,47,49,50,52,54,55,56,58,60,62,64,65,69,71,72,73,75,76,79,80,82,83,84,85,88,89,91,92,93,94,95,96,97,99,100,101,102
0.4799338022341746,0.5072403806371535,0.6681836988001655,0.5738518824989657,0.5072403806371535,0,1,2,3,4,6,9,11,13,15,17,18,19,20,21,27,29,30,31,32,33,35,36,37,41,45,46,48,49,50,52,53,54,56,57,58,61,62,64,66,69,71,73,75,76,77,78,81,82,84,85,86,88,90,92,94,95,96,98,100,101,102
0.46917666528754653,0.49896565990897807,0.6164666942490691,0.5506826644600745,0.49896565990897807,0,1,2,4,7,11,13,15,20,21,22,23,25,28,30,31,32,34,36,37,38,40,41,44,45,46,48,49,51,54,55,56,60,61,63,67,71,72,73,75,76,77,78,79,80,81,82,84,86,87,88,90,91,92,93,94,97,98,99,100,101,102
0.49151841125362017,0.5010343400910219,0.6648738105088954,0.5548200248241622,0.5010343400910219,1,3,4,5,6,9,10,11,14,15,16,19,20,21,23,24,28,29,30,32,34,35,36,37,38,39,41,43,45,46,47,48,49,52,53,55,59,60,61,63,64,65,66,68,73,76,77,80,81,82,85,87,88,89,90,95,96,97,98,99,100,101
0.4571783202316922,0.508067852709971,0.6106743897393463,0.5775755068266446,0.508067852709971,0,2,3,4,5,6,8,9,10,15,16,17,19,22,24,25,26,27,29,30,32,33,34,35,37,38,39,40,41,42,43,44,45,49,50,52,53,54,55,57,59,60,61,62,63,64,65,69,70,71,73,75,78,79,81,83,93,95,96,97,98,101
0.45759205626810096,0.482829954489036,0.6367397600330988,0.6363260239966901,0.482829954489036,0,1,3,6,7,8,10,11,13,15,16,17,18,20,22,25,26,27,28,29,30,34,35,36,39,44,46,48,49,52,53,54,55,57,58,59,61,62,63,64,65,68,69,70,71,72,73,74,76,77,79,80,87,93,94,95,96,97,99,100,101,102
0.4613156805957799,0.49524203558129914,0.6098469176665288,0.5655771617707902,0.49524203558129914,0,1,4,6,7,8,9,10,11,14,16,17,18,20,21,23,25,31,32,34,35,36,37,38,40,41,43,44,46,48,49,50,51,52,54,56,58,59,62,63,66,67,69,70,71,72,73,75,76,77,79,80,82,88,90,91,92,93,94,96,97,98
0.49069093918080264,0.5134464211832851,0.6640463384360777,0.6177079023582954,0.5134464211832851,0,4,5,6,9,11,12,13,15,17,18,19,20,21,22,24,26,27,28,32,33,38,42,45,46,47,48,49,54,57,61,62,63,64,65,66,67,69,70,71,73,74,75,76,77,78,81,82,83,85,86,87,88,89,90,94,95,97,98,99,101,102
0.47745138601572196,0.506412908564336,0.6243276789408357,0.5771617707902358,0.5031030202730657,0,1,7,8,9,10,12,13,19,20,22,23,24,25,26,27,30,31,33,34,40,41,42,44,45,46,47,51,52,53,54,56,57,58,60,61,63,64,66,67,68,70,71,72,73,74,75,79,84,86,87,88,89,90,91,92,96,98,99,100,101,102
0.46338436077782375,0.49069093918080264,0.6019859329747621,0.5800579230450972,0.49069093918080264,2,4,7,8,9,11,12,17,19,20,22,23,27,28,29,32,33,37,38,39,40,41,42,44,45,46,47,49,50,51,53,54,56,58,59,60,61,62,63,64,66,67,68,69,70,71,73,74,76,79,80,81,84,87,89,90,91,92,93,97,100,101
0.45386843194042203,0.5163425734381465,0.6466694249069094,0.6706661150186182,0.5163425734381465,0,1,5,6,8,9,11,12,13,14,15,16,18,20,22,23,25,26,27,28,29,30,31,32,33,37,42,45,47,48,49,50,51,52,54,55,56,57,58,60,62,64,65,67,68,69,70,74,75,76,79,80,81,82,86,87,88,89,97,100,101,102
