0.4956557716177079,0.5047579644187009,0.6669424906909391,0.5275134464211833,0.5047579644187009,1,2,3,4,6,7,9,11,12,13,14,15,16,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,44,45,47,48,49,50,51,52,53,54,55,56,58,59,60,61,63,64,66,67,68,69,70,71,72,74,75,77,78,80,81,82,83,84,86,87,88,89,91,93,94,95,96,97,98,99,100,102
0.4613156805957799,0.49234588332643775,0.6156392221762516,0.5891601158460902,0.49234588332643775,0,1,2,5,6,8,9,10,11,13,14,15,16,19,20,21,22,24,25,26,27,28,29,31,32,33,35,36,37,38,40,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,95,96,98,99,102
0.47372776168804304,0.5043442283822921,0.6334298717418287,0.565990897807199,0.5043442283822921,0,2,3,4,5,6,7,8,9,10,12,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,41,42,44,45,46,47,48,50,51,52,53,54,55,56,57,58,59,62,63,64,65,66,67,68,69,70,71,72,73,75,76,77,79,80,81,83,84,85,87,89,91,92,93,94,95,97,98,100,101
0.4799338022341746,0.5382705833678113,0.6611501861812163,0.5564749689697973,0.5382705833678113,0,1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,20,21,22,23,24,25,28,29,30,32,33,35,37,38,39,40,42,43,44,46,48,50,51,52,53,54,55,56,57,59,60,61,62,63,64,66,67,68,69,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89,90,91,94,95,96,97,98,99,100,101,102
0.49234588332643775,0.5039304923458833,0.6553578816714936,0.5932974762101779,0.5039304923458833,0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,19,22,23,24,26,28,29,30,31,32,33,34,35,36,38,42,44,45,46,47,48,50,51,52,54,55,56,57,58,59,60,62,63,64,65,67,68,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,89,90,91,92,94,96,97,98,99,100,101,102
0.46338436077782375,0.5242035581299131,0.6599089780719901,0.6019859329747621,0.5242035581299131,0,1,3,4,5,6,7,8,10,11,12,13,14,15,17,18,19,20,22,24,25,27,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,54,57,58,59,60,61,62,63,64,66,67,68,70,71,72,74,75,76,77,78,79,81,83,84,85,86,87,88,89,90,91,93,94,97,98,99,100,101,102
0.47745138601572196,0.5076541166735623,0.6665287546545304,0.5941249482829954,0.5076541166735623,1,2,3,4,5,6,7,9,10,11,12,14,15,16,18,19,20,21,23,24,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50,52,53,54,55,56,58,60,61,62,63,65,66,67,69,70,71,72,73,75,79,80,81,82,83,84,85,86,87,88,90,91,92,93,95,96,97,98,99,100,102
0.47621017790649567,0.5163425734381465,0.6470831609433182,0.5465453040959868,0.5163425734381465,0,1,2,3,4,5,6,7,8,10,11,13,14,16,17,18,21,22,23,24,25,27,28,29,30,31,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,54,55,56,57,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,79,81,82,83,84,85,86,87,88,89,90,92,93,94,95,96,98,100
0.46628051303268514,0.4770376499793132,0.6483243690525444,0.5320645428216798,0.4770376499793132,1,3,4,5,6,7,8,10,12,14,15,16,17,18,19,20,21,22,23,25,26,27,30,31,32,33,34,35,36,38,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,68,69,71,72,73,74,75,77,79,80,81,83,84,85,86,87,88,89,92,94,95,96,97,98,99,101,102
0.49151841125362017,0.5010343400910219,0.6408771203971866,0.6032271410839884,0.5010343400910219,0,1,2,3,5,6,7,11,12,13,14,15,16,17,18,19,20,21,22,24,25,27,28,29,30,31,32,33,34,35,36,39,40,41,42,43,44,45,46,48,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,79,80,81,84,85,86,87,88,89,90,91,93,95,96,98,99,100,101
