0.46214315266859746,0.4886222589987588,0.6052958212660323,0.6334298717418287,0.48779478692594125,2,4,6,9,19,24,29,30,38,44,45,46,47,52,57,59,69,73,80,87,95
0.45469590401323956,0.4778651220521307,0.5920562681009516,0.5664046338436077,0.4770376499793132,5,6,13,15,16,18,26,31,32,34,35,42,50,53,62,64,70,84,91,95,98
0.47745138601572196,0.5022755482002482,0.6392221762515515,0.7571369466280513,0.5142738932561026,8,9,10,11,20,24,32,36,40,45,70,76,81,85,87,89,90,93,97,99,100
0.44269755895738516,0.47827885808853954,0.5146876292925113,0.7534133223003724,0.4613156805957799,0,7,15,19,23,25,26,35,36,37,47,51,53,54,70,74,75,77,81,85,91
0.44931733553992553,0.5043442283822921,0.5837815473727762,0.7525858502275549,0.4931733553992553,0,2,9,10,23,25,32,39,40,43,47,50,59,60,61,73,83,87,90,94,99
0.47083160943318164,0.4911046752172114,0.5444766239139429,0.6661150186181216,0.5167563094745552,2,4,5,13,14,17,20,22,28,43,44,56,57,60,71,72,73,77,88,89,95
0.4563508481588746,0.47745138601572196,0.5498551923872569,0.5403392635498552,0.4948282995448904,2,3,6,9,10,23,25,29,36,48,54,61,62,63,64,74,84,85,87,94,102
0.4460074472486554,0.48820852296235,0.5846090194455937,0.7525858502275549,0.4542821679768308,1,4,9,14,17,20,31,35,43,46,47,49,57,62,81,84,92,94,95,97,100
0.44476623913942903,0.4753827058336781,0.5995035167563095,0.6065370293752586,0.46917666528754653,2,4,8,14,19,45,47,54,55,58,61,62,64,74,75,76,82,83,97,100,101
0.49441456350848156,0.5018618121638395,0.6222589987587919,0.6247414149772446,0.497310715763343,0,16,23,25,26,29,30,35,39,45,49,59,66,75,77,80,84,86,96,100,102
0.4733140256516343,0.4733140256516343,0.5746793545717832,0.6086057095573024,0.47083160943318164,3,6,14,15,20,28,29,30,36,39,41,43,48,51,70,74,76,84,87,88,98
0.4352503103020273,0.46338436077782375,0.5453040959867604,0.6818369880016549,0.4526272238311957,3,4,7,11,12,14,25,31,36,45,51,54,55,64,68,69,70,74,85,93,96
0.44269755895738516,0.45924700041373606,0.5229623500206868,0.7513446421183285,0.4940008274720728,0,6,9,29,31,32,37,40,42,45,46,47,48,56,57,65,69,72,79,90,94
0.46876292925113777,0.4596607364501448,0.5668183698800165,0.6334298717418287,0.45883326437732724,1,11,12,14,18,29,46,48,49,51,59,61,63,64,66,69,73,78,89,90,97
0.4757964418700869,0.5101365328920149,0.6508067852709971,0.5647496896979727,0.5502689284236657,2,10,11,14,18,20,25,48,51,59,64,65,67,69,75,83,88,89,91,93,101
0.48944973107157635,0.49606950765411667,0.6090194455937112,0.7488622258998758,0.4968969797269342,1,4,7,12,31,32,35,42,49,63,65,74,78,79,81,84,86,92,93,97,98
0.482829954489036,0.5184112536201904,0.6218452627223832,0.5792304509722797,0.5283409184940008,3,7,8,18,19,23,36,39,45,47,48,52,58,61,62,65,70,72,80,87,100
0.47662391394290443,0.48489863467107985,0.6363260239966901,0.5548200248241622,0.5196524617294166,4,21,22,30,31,33,36,40,53,55,58,59,62,64,77,85,87,89,94,95,98
0.4505585436491518,0.4997931319817956,0.5755068266446007,0.6524617294166322,0.497310715763343,24,27,30,31,40,42,44,48,53,59,64,68,73,74,79,81,84,85,89,91,93
0.4749689697972693,0.5126189491104676,0.6102606537029375,0.7265204799338022,0.4741414977244518,3,4,12,14,15,42,46,48,63,65,74,76,77,79,88,91,94,95,96,98,102
0.4476623913942904,0.48200248241621846,0.605709557302441,0.5163425734381465,0.491932147290029,13,16,18,19,21,37,46,54,58,60,62,63,71,77,84,85,89,94,95,97,98
0.4613156805957799,0.4956557716177079,0.6388084402151427,0.6748034753827058,0.4956557716177079,5,7,10,13,18,19,20,28,31,36,43,57,61,67,72,84,87,91,95,96,101
0.4695904013239553,0.47827885808853954,0.6110881257757551,0.750517170045511,0.506412908564336,3,10,13,14,21,23,31,36,38,52,53,69,73,79,80,84,85,88,93,100,101
0.4414563508481589,0.46048820852296235,0.5556474968969797,0.6752172114191146,0.462970624741415,4,10,12,15,25,32,37,43,47,51,53,54,60,63,69,77,78,79,85,98,100
0.47000413736036406,0.5006206040546132,0.5726106743897393,0.6239139429044269,0.5179975175837815,0,10,15,21,22,25,28,29,32,45,54,55,71,75,76,86,89,91,95,100,101
0.4637980968142325,0.49813818783616054,0.6106743897393463,0.6168804302854779,0.5043442283822921,0,3,5,13,18,23,25,35,41,45,53,57,60,68,76,78,82,84,85,93,97
0.4844848986346711,0.49069093918080264,0.6011584609019446,0.6015721969383533,0.5101365328920149,6,11,16,17,18,19,21,22,29,39,55,58,69,71,76,82,84,86,92,99,102
0.5035167563094746,0.5324782788580885,0.645428216797683,0.7310715763342988,0.5072403806371535,8,20,32,33,55,56,58,59,63,67,68,81,83,85,86,88,93,94,95,98,102
0.47207281754240793,0.5126189491104676,0.6160529582126604,0.6098469176665288,0.5151013653289201,5,7,10,12,14,23,24,26,33,37,39,45,56,60,62,66,72,79,83,84,99
0.46710798510550267,0.49151841125362017,0.6354985519238726,0.6710798510550269,0.5196524617294166,0,10,11,14,15,16,18,26,37,39,46,54,58,65,73,84,86,91,93,95,102
0.4637980968142325,0.497310715763343,0.6007447248655358,0.7513446421183285,0.4931733553992553,3,8,10,20,33,34,35,36,43,45,50,54,58,63,65,67,76,80,88,95,96
0.4695904013239553,0.5295821266032271,0.6446007447248655,0.7538270583367811,0.5051717004551096,3,12,29,32,33,46,51,60,64,65,71,73,77,79,84,86,87,90,92,95,96
