0.43607778237484485,0.5134464211832851,0.47910633016135706,0.7501034340091022,0.4786925941249483,15,17,25,37,53,63,67,68,76,82,88
0.43483657426561856,0.4563508481588746,0.5051717004551096,0.7298303682250724,0.4646255688870501,9,12,21,26,28,46,62,63,93,94,99
0.4898634671079851,0.46876292925113777,0.5693007860984691,0.6495655771617708,0.5047579644187009,40,61,64,76,79,80,83,87,93,99,102
0.4563508481588746,0.4609019445593711,0.5370293752585851,0.7513446421183285,0.44269755895738516,5,6,14,17,34,43,59,73,77,86,89
0.4369052544476624,0.4609019445593711,0.5006206040546132,0.7513446421183285,0.4712453454695904,25,32,33,39,43,46,47,50,70,78,86
0.46503930492345885,0.48200248241621846,0.5229623500206868,0.7467935457178321,0.4815887463798097,3,6,29,39,52,65,67,78,85,92,99
0.4807612743069921,0.4753827058336781,0.5510964004964832,0.7476210177906496,0.4807612743069921,7,18,21,34,60,65,69,78,83,85,90
0.44435250310302027,0.4712453454695904,0.5175837815473727,0.7517583781547372,0.48034753827058335,10,15,32,43,54,57,61,71,95,96,99
0.4385601985932975,0.4571783202316922,0.48903599503516754,0.7492759619362847,0.46172941663218864,6,24,27,28,33,52,63,77,81,88,102
0.4584195283409185,0.4815887463798097,0.5088953247827885,0.750517170045511,0.47165908150599917,2,15,18,29,33,43,48,57,72,80,94
0.4580057923045097,0.468349193214729,0.5270997103847745,0.5800579230450972,0.46048820852296235,2,3,4,9,30,55,66,75,78,90,95
0.41249482829954487,0.44352503103020274,0.5506826644600745,0.7513446421183285,0.4580057923045097,14,20,25,26,48,51,57,76,89,94,101
0.42656185353744314,0.45469590401323956,0.48903599503516754,0.6950765411667357,0.46172941663218864,3,12,36,41,47,60,66,69,71,74,80
0.43483657426561856,0.4704178733967729,0.5072403806371535,0.5428216797683079,0.46503930492345885,5,7,18,21,27,37,49,55,76,89,95
0.45304095986760445,0.48613984278030614,0.5510964004964832,0.7372776168804303,0.4898634671079851,1,29,42,44,52,78,82,83,94,98,101
0.4513860157219694,0.45676458419528343,0.5188249896565991,0.7534133223003724,0.45759205626810096,7,8,17,24,30,39,42,47,53,56,61
0.4596607364501448,0.5047579644187009,0.6164666942490691,0.7517583781547372,0.5101365328920149,3,4,18,22,34,38,48,61,76,87,100
0.448489863467108,0.4741414977244518,0.5242035581299131,0.7525858502275549,0.4551096400496483,10,16,22,42,45,68,75,77,85,91,100
0.44187008688456764,0.4580057923045097,0.5742656185353744,0.7517583781547372,0.439387670666115,2,3,6,12,26,40,45,53,74,84,94
0.4563508481588746,0.46172941663218864,0.5002068680182044,0.752172114191146,0.48820852296235,6,16,21,29,44,49,50,75,83,94,101
0.4646255688870501,0.4948282995448904,0.5647496896979727,0.5341332230037237,0.5221348779478693,11,22,31,37,51,52,54,58,75,87,100
0.48324369052544475,0.4931733553992553,0.5486139842780307,0.7513446421183285,0.5076541166735623,9,14,25,33,42,60,61,78,83,84,87
0.4513860157219694,0.4468349193214729,0.48489863467107985,0.6334298717418287,0.4733140256516343,16,23,26,36,39,43,49,50,63,91,95
0.4729002896152255,0.48655357881671496,0.5825403392635499,0.7575506826644601,0.49813818783616054,2,5,15,36,53,60,66,68,69,87,88
0.46172941663218864,0.515515101365329,0.6011584609019446,0.7488622258998758,0.5068266446007448,0,3,18,55,58,60,62,68,87,92,96
0.45883326437732724,0.48613984278030614,0.5237898220935043,0.750517170045511,0.49358709143566404,1,10,22,42,49,61,62,81,94,96,99
0.48117501034340093,0.5002068680182044,0.5390980554406288,0.7459660736450144,0.46710798510550267,28,33,37,58,65,67,78,83,92,100,102
0.4505585436491518,0.48489863467107985,0.46172941663218864,0.7393462970624741,0.4799338022341746,8,12,22,28,29,51,74,91,94,95,99
0.44476623913942903,0.4799338022341746,0.5204799338022342,0.7513446421183285,0.4985519238725693,9,13,16,17,22,44,52,60,66,76,82
0.4468349193214729,0.4873810508895325,0.4902772031443939,0.7492759619362847,0.4853123707074886,9,17,28,48,49,55,59,70,77,89,99
0.43028547786512206,0.448489863467108,0.551510136532892,0.7273479520066197,0.4712453454695904,1,15,35,36,43,58,69,74,81,84,101
0.502689284236657,0.4869673148531237,0.5837815473727762,0.6586677699627638,0.5233760860570956,4,12,21,33,56,59,66,70,72,87,98
0.4853123707074886,0.47827885808853954,0.580471659081506,0.7571369466280513,0.48655357881671496,9,19,23,52,53,62,77,87,88,96,98
0.443111294993794,0.45759205626810096,0.5022755482002482,0.49069093918080264,0.48200248241621846,5,13,39,41,42,49,58,71,78,85,89
0.43897393462970624,0.45469590401323956,0.526272238311957,0.7513446421183285,0.47207281754240793,4,5,6,32,41,46,50,75,79,90,100
0.491932147290029,0.4749689697972693,0.5432354158047166,0.7513446421183285,0.491932147290029,4,45,51,58,61,74,78,83,85,90,98
0.5130326851468763,0.4940008274720728,0.6019859329747621,0.7418287132809268,0.5192387256930079,18,19,38,44,67,71,83,84,86,87,93
0.4476623913942904,0.49441456350848156,0.5510964004964832,0.7476210177906496,0.4654530409598676,0,8,13,23,38,54,72,73,79,81,93
0.45304095986760445,0.4584195283409185,0.4997931319817956,0.7513446421183285,0.4534546959040132,1,2,5,29,32,46,48,50,63,94,101
0.4778651220521307,0.4666942490690939,0.5229623500206868,0.7513446421183285,0.4853123707074886,11,17,25,27,34,44,62,72,75,88,96
0.439387670666115,0.46793545717832025,0.5378568473314026,0.7492759619362847,0.47372776168804304,20,23,29,37,52,53,55,56,73,93,97
0.44642118328506414,0.45883326437732724,0.5159288374017377,0.752172114191146,0.4873810508895325,4,10,11,13,17,30,36,39,47,71,95
0.4402151427389326,0.47455523376086056,0.5357881671493587,0.5668183698800165,0.44435250310302027,6,11,13,19,43,52,56,64,69,90,95
0.45014480761274306,0.46710798510550267,0.5415804716590815,0.7509309060819197,0.4600744724865536,7,25,30,33,39,52,56,71,81,96,100
0.45924700041373606,0.462970624741415,0.5283409184940008,0.7513446421183285,0.4712453454695904,4,9,19,20,22,34,41,74,87,90,94
0.4451799751758378,0.4658667769962764,0.5142738932561026,0.7513446421183285,0.4460074472486554,23,27,32,37,42,62,64,71,73,81,98
0.47000413736036406,0.4563508481588746,0.5122052130740588,0.7513446421183285,0.4666942490690939,6,8,16,38,41,44,54,65,81,83,84
0.4364915184112536,0.47621017790649567,0.551510136532892,0.7513446421183285,0.4741414977244518,5,17,41,51,54,65,79,83,84,94,98
0.46793545717832025,0.4724865535788167,0.5047579644187009,0.6102606537029375,0.508067852709971,4,13,28,44,56,60,64,66,68,72,95
0.443111294993794,0.4898634671079851,0.49896565990897807,0.7513446421183285,0.45014480761274306,18,28,33,43,47,54,57,73,80,83,97
