0.46172941663218864,0.49896565990897807,0.6483243690525444,0.5184112536201904,0.49896565990897807,1,4,6,7,8,9,10,13,14,15,16,17,18,23,26,27,28,29,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,68,69,70,71,72,73,76,77,78,79,80,82,85,86,87,88,91,92,93,97,98,100
0.48365742656185357,0.5254447662391394,0.6520479933802235,0.6189491104675218,0.5254447662391394,0,1,2,5,6,8,9,10,12,13,14,16,17,18,19,21,22,24,25,27,28,29,30,31,32,34,35,36,37,39,40,41,42,44,46,48,49,50,53,54,55,56,57,58,60,62,64,65,67,68,69,70,72,73,74,75,76,77,78,81,83,85,86,87,88,89,91,93,95,96,98,100,101
0.47662391394290443,0.4853123707074886,0.638394704178734,0.5726106743897393,0.4853123707074886,1,2,3,4,5,6,7,8,9,11,12,13,14,17,20,21,23,24,25,27,28,29,32,33,35,37,39,41,42,43,45,47,49,50,51,52,53,54,55,56,57,58,60,61,62,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80,82,83,85,87,88,89,92,93,95,97,98,99,101
0.45676458419528343,0.46338436077782375,0.6334298717418287,0.5920562681009516,0.46338436077782375,0,1,3,4,5,6,7,8,9,12,15,16,17,20,21,22,23,24,25,28,29,30,32,33,35,36,37,39,40,43,44,45,46,47,48,49,50,51,52,55,56,58,60,62,63,65,67,68,69,70,71,73,74,75,76,77,78,79,81,82,83,85,86,88,89,90,91,92,94,98,99,100,101
0.47662391394290443,0.4985519238725693,0.6615639222176252,0.5738518824989657,0.4985519238725693,0,2,3,4,5,7,8,9,10,12,13,14,15,17,19,22,23,24,25,29,30,31,32,33,34,35,36,37,40,41,42,43,45,46,48,49,50,52,53,54,55,56,57,59,61,62,63,64,65,66,67,71,74,75,76,79,80,82,84,86,87,90,91,92,93,94,95,96,97,98,99,100,102
0.47745138601572196,0.5179975175837815,0.613156805957799,0.5498551923872569,0.5179975175837815,1,3,4,5,7,9,11,12,14,15,16,19,20,21,23,24,25,27,28,30,31,32,33,34,36,37,40,41,42,43,44,45,46,48,50,51,52,53,54,55,57,58,59,60,61,62,63,64,67,69,70,71,73,74,75,76,77,79,80,82,84,85,86,88,89,90,93,94,95,96,98,100,101
0.47910633016135706,0.508067852709971,0.6098469176665288,0.5717832023169218,0.508067852709971,0,1,2,3,7,9,10,11,12,13,14,16,17,19,20,21,24,26,29,30,31,33,34,37,38,39,41,42,43,45,46,47,49,50,52,53,55,58,61,63,64,65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,81,82,83,84,86,88,89,90,91,92,93,94,95,96,99,100,102
0.4704178733967729,0.48613984278030614,0.5688870500620604,0.5593711212246587,0.48613984278030614,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,20,22,23,24,26,27,28,30,33,36,37,38,39,42,46,47,48,49,50,51,52,53,54,55,56,58,59,60,61,62,63,64,66,68,69,70,71,73,74,75,77,78,79,80,81,82,84,85,86,89,90,92,93,95,97,101
0.4815887463798097,0.540752999586264,0.613156805957799,0.6243276789408357,0.540752999586264,0,1,2,3,4,5,6,7,9,10,11,14,15,16,18,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,42,43,44,46,47,49,51,52,53,54,55,58,60,61,62,63,64,65,67,68,69,71,74,75,77,78,80,81,82,83,86,89,93,95,98,99,100,101,102
0.48820852296235,0.48903599503516754,0.654530409598676,0.6019859329747621,0.48903599503516754,0,1,2,3,4,7,9,10,11,13,14,15,16,18,19,20,22,23,25,32,34,35,36,38,39,40,42,44,45,46,47,48,49,51,52,54,55,56,57,58,59,60,64,65,66,68,69,70,74,75,76,77,78,79,81,83,85,86,87,88,89,90,91,93,94,95,96,97,98,99,100,101,102
0.49937939594538683,0.5246172941663219,0.6557716177079024,0.6081919735208937,0.5246172941663219,0,1,2,3,5,7,9,10,12,14,16,18,19,20,21,22,23,25,26,29,30,31,32,33,34,35,38,39,40,41,42,46,47,48,49,50,51,52,53,55,56,58,59,60,64,65,67,68,69,71,72,73,74,76,78,79,80,81,82,83,84,86,87,88,89,91,92,93,95,97,98,99,100
0.4857261067438974,0.506412908564336,0.638394704178734,0.6119155978485726,0.506412908564336,0,3,5,6,7,8,9,11,12,13,14,15,16,17,18,21,22,23,24,25,26,27,29,31,32,33,34,38,39,40,41,42,43,44,46,47,48,49,50,51,52,54,55,56,57,58,61,62,63,64,65,67,68,71,72,73,74,78,80,81,82,84,86,87,88,90,93,95,96,98,100,101,102
0.44890359950351677,0.47083160943318164,0.6305337194869673,0.6359122879602813,0.47083160943318164,1,3,5,7,8,9,11,13,14,15,16,17,18,19,20,21,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,49,51,52,54,55,56,58,60,62,64,65,67,68,69,72,74,75,77,78,79,80,81,82,85,88,89,90,91,92,96,97,98,99,100,101,102
0.47372776168804304,0.48903599503516754,0.6326023996690112,0.6069507654116674,0.48903599503516754,0,1,2,3,4,5,6,7,8,9,10,11,12,15,18,19,20,22,23,24,25,26,29,30,32,34,36,38,39,40,43,45,46,47,48,49,50,51,52,55,56,57,58,59,60,61,63,64,65,68,69,70,71,72,75,76,77,79,80,81,82,83,84,87,90,91,95,96,97,99,100,101,102
0.5167563094745552,0.5031030202730657,0.6884567645841952,0.6164666942490691,0.5031030202730657,0,1,3,4,5,6,9,10,12,13,17,18,21,22,23,25,26,28,30,32,33,34,35,36,37,38,40,41,42,45,46,47,51,53,54,55,56,57,61,62,64,65,67,68,72,73,75,76,77,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0.47372776168804304,0.5138601572196938,0.6458419528340918,0.5825403392635499,0.5138601572196938,1,2,3,4,5,6,7,8,9,10,12,16,18,21,23,24,25,27,28,29,30,31,32,33,34,36,38,39,40,42,44,45,46,47,49,50,51,52,55,56,57,58,59,62,63,64,65,67,68,69,70,73,74,75,77,78,79,80,81,82,83,84,85,88,89,90,92,93,94,95,98,100,102
0.4753827058336781,0.48820852296235,0.6061232933388498,0.5390980554406288,0.48820852296235,1,2,3,4,5,6,7,11,12,13,15,16,17,18,19,20,21,22,24,26,27,28,30,31,32,34,35,36,37,38,41,44,45,47,48,49,50,51,53,54,55,57,60,61,62,63,64,66,67,68,69,71,72,73,74,75,76,77,79,80,82,84,86,88,89,90,91,92,94,97,99,101,102
0.482829954489036,0.48489863467107985,0.5970211005378568,0.5477865122052131,0.48489863467107985,0,2,4,6,7,9,10,11,16,17,19,20,21,22,23,24,25,27,28,29,30,31,34,35,38,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,77,79,80,81,83,84,86,87,89,91,92,95,100,101,102
0.46338436077782375,0.5010343400910219,0.620190318576748,0.5726106743897393,0.5010343400910219,0,5,6,7,8,9,12,13,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,38,40,41,42,43,44,45,47,49,50,51,52,54,57,58,59,60,64,65,66,67,68,69,70,71,72,73,76,77,78,81,82,83,84,85,87,88,92,93,94,95,96,97,98,99,101,102
0.49234588332643775,0.5320645428216798,0.6532892014894497,0.6036408771203972,0.5320645428216798,0,2,3,5,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,29,30,31,32,33,35,36,38,39,40,41,42,44,47,48,49,50,55,56,57,58,59,60,61,64,65,66,67,69,70,72,73,75,77,79,80,81,82,85,86,87,88,89,90,93,94,97,98,100,101
0.5068266446007448,0.4815887463798097,0.6748034753827058,0.6541166735622673,0.4815887463798097,0,1,3,4,5,6,7,9,10,11,12,14,15,16,17,19,21,23,26,27,29,30,31,33,34,35,37,39,41,43,44,45,46,47,48,49,50,53,54,56,58,60,61,62,63,64,65,66,69,70,71,72,74,77,78,79,80,81,82,83,85,86,87,88,89,90,91,92,93,99,100,101,102
0.4439387670666115,0.4985519238725693,0.6235002068680182,0.6139842780306165,0.4985519238725693,1,3,4,5,6,7,9,11,13,14,15,16,17,21,22,23,25,26,27,28,29,30,31,33,39,40,41,42,44,45,46,47,48,50,51,52,54,55,56,57,59,60,61,62,65,66,68,70,72,73,75,76,77,78,79,80,82,83,84,85,86,87,88,89,91,92,93,95,96,97,98,99,101
0.46421183285064127,0.533305750930906,0.6197765825403393,0.60943318163012,0.533305750930906,0,1,2,3,4,6,7,8,10,12,13,14,15,17,18,24,26,27,28,29,30,31,32,33,34,35,36,38,40,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,62,63,64,65,67,68,69,70,71,72,74,75,77,78,80,82,84,85,86,91,92,93,94,95,97,99,100,101,102
0.46503930492345885,0.49151841125362017,0.6251551510136533,0.6193628465039305,0.49151841125362017,0,1,3,4,5,6,7,8,10,11,12,13,15,16,17,18,19,20,21,22,25,26,28,30,31,32,33,35,36,37,41,42,43,44,45,46,48,49,51,52,53,54,56,57,59,60,63,64,66,67,69,70,71,72,73,75,77,78,80,85,88,89,91,92,93,94,95,96,98,99,100,101,102
0.4853123707074886,0.49606950765411667,0.6268100951592884,0.6661150186181216,0.49606950765411667,0,1,2,5,6,7,9,10,11,12,13,16,17,18,20,22,23,24,26,27,28,31,32,33,34,35,36,38,39,42,44,45,46,47,50,52,54,55,56,57,58,60,61,63,64,65,66,67,68,69,70,72,73,74,75,76,77,78,80,84,86,87,88,89,90,91,92,93,95,97,100,101,102
0.4729002896152255,0.4824162184526272,0.6007447248655358,0.5986760446834919,0.4824162184526272,1,2,4,5,6,8,9,10,11,13,14,15,16,17,19,20,21,22,23,26,27,28,30,32,33,37,38,39,41,42,43,44,45,46,47,48,49,52,53,54,55,59,60,61,63,64,65,67,68,69,70,71,72,73,74,75,76,77,81,83,84,86,88,89,90,91,92,97,98,99,100,101,102
0.47910633016135706,0.5101365328920149,0.6491518411253621,0.5390980554406288,0.5101365328920149,0,1,2,4,5,6,7,8,9,11,13,14,15,16,18,20,21,22,23,24,26,27,28,29,30,32,33,34,38,39,41,42,46,47,48,49,51,53,54,55,56,57,58,60,61,62,63,64,65,66,67,69,70,72,73,74,75,76,77,80,81,82,84,85,86,87,88,92,94,96,97,98,101
0.4741414977244518,0.5113777410012412,0.6776996276375672,0.6065370293752586,0.5113777410012412,0,2,3,5,8,10,12,13,14,15,17,18,19,20,23,24,27,28,30,31,32,33,34,35,36,37,38,39,40,42,43,45,47,48,49,51,52,53,56,57,58,59,61,62,63,64,66,68,69,71,72,73,75,76,77,78,79,80,81,82,83,85,86,87,88,89,90,92,93,94,99,100,102
0.5151013653289201,0.5093090608191974,0.678113363673976,0.6503930492345883,0.5093090608191974,0,1,3,4,5,6,9,10,12,13,14,15,16,17,19,21,22,23,24,26,27,29,30,32,33,35,39,40,41,44,45,48,49,50,52,53,55,56,57,58,60,61,63,64,65,66,68,69,70,71,72,73,75,77,78,79,80,81,83,84,85,86,87,88,90,92,93,96,98,99,100,101,102
0.5010343400910219,0.5419942076954902,0.6280513032685147,0.5825403392635499,0.5419942076954902,0,1,2,4,5,6,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,27,31,32,33,34,36,37,38,41,42,43,47,49,51,52,53,54,56,57,58,60,61,63,64,65,66,67,68,69,70,71,72,73,75,78,79,81,82,83,87,88,91,93,94,96,98,99,100,101,102
0.4563508481588746,0.5031030202730657,0.638394704178734,0.5763342987174183,0.5031030202730657,0,1,2,3,4,5,6,8,9,11,13,16,17,18,22,23,24,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,50,52,54,56,58,59,60,61,63,64,67,68,70,71,74,75,77,78,79,80,81,82,85,86,87,90,92,94,95,96,98,99,100,101,102
0.4799338022341746,0.5130326851468763,0.6243276789408357,0.6102606537029375,0.5130326851468763,0,4,6,7,9,10,11,12,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,33,35,38,40,41,42,45,46,48,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,68,69,70,71,75,76,77,78,79,80,81,82,83,86,87,88,90,91,92,93,94,95,96,97,99,102
0.4675217211419115,0.506412908564336,0.6421183285064129,0.6115018618121638,0.5151013653289201,0,1,2,3,6,7,10,12,14,15,16,17,18,19,20,22,24,25,26,27,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,46,48,49,52,54,55,56,59,60,61,62,63,65,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,91,92,95,96,97,98,99,100,101,102
