0.4609019445593711,0.4898634671079851,0.6532892014894497,0.5730244104261482,0.4898634671079851,0,1,9,11,14,17,18,19,20,22,24,25,26,27,28,30,32,34,37,38,41,42,48,49,51,53,54,55,56,57,58,59,61,65,67,68,69,70,71,73,78,79,82,86,87,88,90,92,95,97,98,101
0.48903599503516754,0.4857261067438974,0.6396359122879602,0.5701282581712868,0.4857261067438974,0,2,4,5,8,9,13,14,15,17,18,19,21,24,25,27,31,33,35,36,37,38,41,42,43,44,45,46,49,53,55,57,60,62,65,67,70,71,75,76,77,80,81,84,86,87,88,90,92,97,98,101
0.4451799751758378,0.4637980968142325,0.6470831609433182,0.5941249482829954,0.4637980968142325,2,3,8,9,10,12,14,15,16,19,20,23,24,25,28,29,33,34,36,37,39,40,41,43,47,48,52,53,54,56,60,63,66,68,69,71,72,75,76,78,80,85,88,89,90,91,92,93,94,96,98,101
0.47662391394290443,0.4807612743069921,0.6520479933802235,0.6102606537029375,0.4807612743069921,0,2,4,5,10,11,19,23,25,26,28,30,31,32,33,34,35,36,37,40,41,42,44,47,49,52,57,59,70,72,75,77,78,79,82,83,84,85,86,87,88,89,90,91,92,93,96,97,98,99,100,102
0.4857261067438974,0.5105502689284237,0.6565990897807199,0.6007447248655358,0.5105502689284237,0,3,5,7,8,9,10,12,13,14,17,18,22,23,24,26,28,30,31,32,33,34,37,38,40,41,45,54,56,57,62,63,64,69,71,73,74,75,77,78,79,81,85,86,87,88,93,94,96,97,100,102
0.4666942490690939,0.4815887463798097,0.6073645014480761,0.6474968969797269,0.4815887463798097,1,2,3,4,5,9,10,13,18,20,21,24,25,26,27,30,34,35,37,38,40,41,44,45,48,49,50,51,57,58,61,62,64,66,68,69,72,74,75,79,80,81,83,85,88,89,90,92,94,98,101,102
0.45179975175837817,0.49937939594538683,0.6441870086884568,0.5635084815887463,0.49937939594538683,1,3,4,8,9,10,13,15,17,18,19,21,25,26,28,30,33,34,35,36,38,41,43,44,46,47,48,50,51,52,54,56,57,58,59,65,70,71,72,73,76,79,81,87,88,89,93,95,96,97,98,102
0.4807612743069921,0.5002068680182044,0.6623913942904427,0.620190318576748,0.5002068680182044,3,11,12,13,14,21,22,24,25,26,28,29,30,33,35,36,38,39,40,43,44,46,47,49,51,52,53,55,56,58,59,61,64,66,69,72,74,75,80,81,82,83,84,87,88,92,93,94,97,98,100,101
0.47621017790649567,0.48944973107157635,0.6611501861812163,0.5928837401737691,0.48944973107157635,0,1,3,4,11,14,15,16,17,18,19,21,23,24,29,30,36,38,39,40,42,43,46,47,48,49,52,55,56,58,60,62,64,69,71,72,75,76,77,81,83,84,87,88,92,93,95,96,98,99,100,101
0.4563508481588746,0.48613984278030614,0.6172941663218866,0.6268100951592884,0.48613984278030614,1,3,5,7,9,11,13,14,15,16,19,22,23,25,26,27,31,32,33,34,36,37,39,41,42,43,45,46,48,51,52,59,60,61,64,69,70,72,73,74,78,81,82,83,84,85,90,92,93,94,101,102
0.5010343400910219,0.5217211419114605,0.6619776582540339,0.594952420355813,0.5217211419114605,0,1,3,6,7,11,12,17,21,22,26,28,31,32,34,36,39,40,44,47,48,50,55,56,57,60,63,64,65,66,67,68,69,71,72,73,74,75,77,79,82,83,84,87,88,90,94,95,96,97,98,101
0.5175837815473727,0.5122052130740588,0.6338436077782375,0.5647496896979727,0.5295821266032271,2,3,4,7,10,14,16,19,20,21,22,26,28,30,33,36,38,42,44,45,47,48,49,51,55,56,57,59,63,64,68,69,71,73,75,76,78,79,81,83,84,85,86,87,88,89,90,92,95,96,99,101
0.4625568887050062,0.49441456350848156,0.6321886636326024,0.60943318163012,0.49441456350848156,3,4,8,9,11,13,15,16,19,22,23,24,27,30,31,33,34,36,38,40,42,43,50,51,53,58,59,62,63,64,65,67,68,70,71,72,75,76,79,80,81,82,84,86,89,91,93,96,99,100,101,102
