0.8282175721790426,0.8309451752227958,0.8282283737165974,0.8547820920212694,0.8557360679345638,1,2,4,5,6,7,8,10,11,12,14,17,18,19,20,22,23
0.7994427280103551,0.8021340285454929,0.7994746546437845,0.846342707575379,0.8356973450074102,0,4,5,6,7,8,9,11,13,14,15,16,17,18,20,21,23
0.8051581616516558,0.8079923245612164,0.8052041340011704,0.8417934534500121,0.826883274519709,0,2,3,4,5,6,7,8,9,10,11,17,18,19,20,21,23
0.8176533451603123,0.8062091567232456,0.8176233042551546,0.8429184490961593,0.8448370526990447,0,1,2,3,4,8,9,10,11,12,13,14,16,17,19,21,23
0.8172410390218591,0.8090366878499907,0.8172116879172958,0.8379797263332283,0.8438182086666405,0,1,2,3,4,6,8,9,11,12,13,14,15,17,18,19,23
0.7831661480957983,0.7893748197100792,0.7832477561065563,0.8345516153375793,0.8225174679534798,1,2,4,5,7,8,10,13,14,15,16,17,19,20,21,22,23
0.8285803363655304,0.8162470157997125,0.8285614270276089,0.8487527646905841,0.8645890208170497,0,2,3,4,5,6,9,12,13,14,15,16,17,19,20,21,23
0.8192340881221207,0.8091819119573984,0.8191911516444464,0.8486494888817612,0.8425265532965062,1,2,3,4,7,9,10,11,12,13,14,15,16,17,19,20,21
0.8059303491507078,0.8075357054931442,0.8059528180872216,0.8437025748340589,0.846783340587729,1,2,3,4,5,7,8,9,10,12,13,14,16,18,21,22,23
0.8159995197367679,0.8135962798429454,0.816022284164059,0.8396341701501264,0.8398411557802392,2,3,4,5,8,9,10,11,12,13,15,16,18,19,21,22,23
0.788802179656632,0.794153681613849,0.7888413948881803,0.8297553027533887,0.844510410091091,2,4,5,6,7,8,9,11,13,15,17,18,19,20,21,22,23
0.7546894765784218,0.7678075922999082,0.7547882547776166,0.8423774559348781,0.8268769911480767,0,1,3,5,6,8,9,10,11,13,14,16,19,20,21,22,23
0.7850904555535706,0.7938800928517992,0.7851762674644167,0.8487917956286587,0.8330867544947824,0,1,2,3,5,6,9,10,13,16,17,18,19,20,21,22,23
0.8027073631668801,0.8043023287457332,0.8027364309484378,0.8236463394861822,0.8425656256118959,1,2,6,7,8,9,12,13,14,15,16,17,18,19,21,22,23
0.8006868571701724,0.8049354001221574,0.8007360936124613,0.864950737318276,0.8631508406521236,1,3,5,6,7,9,10,12,13,14,16,17,18,20,21,22,23
0.7945072388864265,0.8005557573873674,0.7946500938066222,0.8351662122422215,0.8475130972850626,0,1,2,3,6,7,8,11,12,13,15,16,17,18,19,20,22
0.8176790767665097,0.8190672287482059,0.8176958513238917,0.840141856293896,0.8408850154725355,0,4,5,6,7,9,10,11,12,14,15,16,17,18,19,21,23
0.795905680029885,0.8007774645611937,0.7959510455155034,0.8479272793950958,0.8488572334617198,0,1,4,7,8,10,11,12,14,15,17,18,19,20,21,22,23
0.8254396153841534,0.8259516132901664,0.8254452318321324,0.8373627884549775,0.8266047174460173,0,1,2,4,5,6,7,8,9,10,11,13,17,18,19,20,23
0.8161405662650778,0.8181092408736766,0.8161701940473287,0.8389919274557449,0.8401018170345093,0,1,2,4,5,6,7,8,9,10,12,13,16,17,18,22,23
0.7940773636881276,0.798040404306994,0.7941189298756215,0.827393823442649,0.8323622302735187,0,2,5,6,7,8,10,11,12,13,14,15,16,17,19,22,23
0.8148474239725909,0.8151023604233343,0.8148120275918297,0.8279293532738676,0.8314012850441628,0,1,2,3,6,9,10,11,12,13,14,15,17,18,19,21,23
0.80481871751084,0.8067661218430647,0.8048371616698369,0.840991464056757,0.8417141961006747,0,1,2,3,7,8,9,10,11,12,14,16,17,18,21,22,23
0.7994839264010695,0.8042192094428551,0.799516834897942,0.8357466049236868,0.8200528308262915,0,2,3,4,5,6,7,8,9,10,13,14,16,17,18,20,21
0.7963675404045524,0.798867453027015,0.7963935836351729,0.8374820218251701,0.8408195023467094,0,2,5,6,7,8,9,10,11,12,13,15,17,19,20,21,22
0.8106291077572809,0.8127179230826619,0.8106382516971743,0.8381494343248714,0.8453687727226538,0,1,2,5,6,7,9,10,11,12,14,15,16,19,20,21,22
0.785048882238018,0.7890392567323887,0.7850696109604337,0.8368504916469179,0.8250886004575162,1,2,3,4,5,6,7,8,9,10,13,14,15,17,20,21,23
0.794252869019215,0.8013860250188392,0.7943485105918882,0.853972226810495,0.8504500430763108,0,2,4,7,9,10,11,12,13,14,15,16,19,20,21,22,23
0.8043838879191071,0.8071661943834756,0.8044097241200918,0.8553911361602649,0.8523548131875957,1,2,4,6,7,8,9,10,11,12,13,16,17,18,20,21,23
0.7976326654843778,0.803235052739448,0.7977065792795934,0.8551803550537732,0.8448728345937763,0,2,4,5,7,9,10,11,12,13,14,15,17,19,20,22,23
0.789443042823139,0.797124981306541,0.7895271103802685,0.8411135390390718,0.824199438088077,0,3,4,5,7,8,9,10,13,14,17,18,19,20,21,22,23
0.7979728306957444,0.8012357790411879,0.7979982930913454,0.8587952213192397,0.8475726182556453,0,1,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23
0.7932701246390654,0.794476336140651,0.7932800597436229,0.8327950057300068,0.8314986238782456,0,2,3,4,5,6,7,8,9,11,13,15,16,17,18,21,23
0.7648469086319496,0.7760435770705532,0.764937102864089,0.849227609694972,0.8299154535704641,1,3,4,5,6,8,10,11,13,14,16,17,18,19,20,21,22
0.8156104592523765,0.817505064864447,0.8156410090302264,0.8540009898696315,0.8547821652537896,0,2,3,4,5,7,9,10,12,13,14,16,18,20,21,22,23
0.8090063180432354,0.8104272018287086,0.8090179514449682,0.83907504175876,0.847574475052101,1,2,3,5,6,7,8,9,10,11,12,13,15,18,20,21,22
0.7897496075680005,0.7905411568047933,0.7897433441113568,0.8408578746950032,0.821725332446124,0,1,2,3,5,7,9,10,11,13,14,16,17,19,21,22,23
0.7829717686884561,0.7872559418257478,0.7830068383012719,0.8548184862566579,0.8650307748002943,1,4,5,7,8,9,11,12,13,14,15,16,17,20,21,22,23
0.8172848834992973,0.8159359695969399,0.8172395617031238,0.8483751650206393,0.8566197374759776,3,4,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22
