,linear,ridge,lasso,gradboost,randomforest
0.1,0.2628096543911479,0.26334539641876764,0.26280013552297543,0.28176285555246017,0.25691490833445774
0.2,0.3134633227842857,0.309860605292574,0.3134402108069205,0.16493769796393853,0.15194562845270698
0.3,0.14214766928354472,0.13558653447675373,0.1421240084007308,0.07077134022049802,0.09031890765460981
0.4,0.10499501683411816,0.10088119578570498,0.10497331143385291,0.09739943388475325,0.09681311457509034
0.5,0.09446876911800073,0.0940819989047853,0.09446968201929307,0.06593045635414463,0.07631778730792971
0.6,0.08769201468666332,0.06955079501915351,0.08759983843003194,0.04718404267952425,0.05422321571389077
0.7,0.07440683906829848,0.06518118192748634,0.07427031299853959,0.04130439783209383,0.04497794397400279
0.8,0.05725021966227939,0.049964033870021685,0.0571496591078251,0.04089689619317194,0.03147413625691564
0.9,0.03751257560215493,0.0325078362036515,0.03749861629779638,0.032792350479624366,0.03690845801780762
