0.7675699935487146,0.7710241728072066,0.7676101624736689,0.8433119469625818,0.8587500645685459,1,5,8,9,12,13,15,19,22,23
0.8099505078703991,0.8103709176867185,0.8099569678818975,0.8302576665204751,0.8427972774554906,0,1,2,12,13,15,17,18,19,23
0.804891239842665,0.8055797363035616,0.8049024562644175,0.8530070216318427,0.8633540198751868,6,7,8,9,11,12,19,20,22,23
0.7949698751301153,0.7974477652392478,0.7950044348443301,0.8277046236351346,0.8208823810705352,3,8,9,10,15,16,19,21,22,23
0.7952588701549801,0.7982454814179809,0.7952852324492339,0.854402998020555,0.8527059500089185,1,4,5,8,9,10,11,12,19,22
0.8313357296916094,0.8307419473078816,0.8313431146699146,0.8643366757843893,0.8644255393783626,4,6,9,11,12,14,16,17,18,22
0.7625626075788983,0.7633230048843798,0.762604171776802,0.78873376188002,0.770944442009195,0,2,3,4,6,8,10,13,14,19
0.7842742467876067,0.7879952966597117,0.7843077940841934,0.824282772087378,0.8320295892394747,1,2,4,10,13,15,19,20,22,23
0.7899573445872916,0.7911517790492354,0.7899648371219516,0.8363962016051052,0.853281412881788,2,4,5,6,9,15,16,21,22,23
0.8122365610112022,0.8124935995321126,0.8122528513782047,0.8486613245741882,0.8583645211207998,6,7,9,12,13,17,18,19,22,23
0.7757576548038039,0.7766527900321918,0.7757656892947298,0.8367424318930201,0.8317697750113949,1,2,5,6,13,15,17,18,20,21
0.811797884946815,0.8138628304113547,0.8118133960301287,0.8509541643567222,0.8495514965636936,0,1,3,4,5,7,9,10,12,17
0.8000531474229953,0.8013781101581476,0.800056620632895,0.8351596502545258,0.8160658532064143,2,4,5,9,10,11,13,15,17,22
0.734241764915027,0.7370472506361792,0.7342637619472236,0.8654652389516755,0.8543014988059805,0,1,6,7,8,13,18,21,22,23
0.7937467521823258,0.7969387860817666,0.7937871800701845,0.8373907177355524,0.84597188349863,1,2,4,8,12,13,14,15,17,20
0.7335772598203745,0.7371152790881536,0.733598905671367,0.8509269739853788,0.8350605888375959,1,5,7,8,9,13,16,17,22,23
0.795469334902655,0.796834614302799,0.7954786811935002,0.8389933574842763,0.8230821714639278,0,5,10,13,15,16,17,19,20,23
0.7837159664563406,0.7847463563147479,0.7837285619739914,0.8322114211753386,0.8348596791312987,1,2,4,5,8,13,14,15,21,23
