0.9675905557999707,0.9675905557999707,0.7816395365889427,0.9504326147528963,0.9675905557999707,0,5,6,8,25,32,36,40,51,55,59,61,63,64,65,86,87,90,91
0.5736911570611527,0.9681771520750844,0.5986214987534829,0.9491127731338906,0.9681771520750844,0,5,17,20,24,31,33,34,41,50,52,68,76,77,83,84,86,89,92
0.7848658161020677,0.9675905557999707,0.778559906144596,0.8845871828713888,0.9675905557999707,5,13,15,18,20,26,28,32,41,46,47,58,61,66,67,73,85,86,89
0.5437747470303563,0.5424549054113507,0.6955565332160141,0.49714034315882094,0.9681771520750844,1,8,10,17,18,29,34,43,47,49,54,55,60,64,65,67,69,73,75
0.5934887813462385,0.9674439067311923,0.9649508725619592,0.7630151048540842,0.9674439067311923,2,6,9,13,15,17,25,47,58,60,63,66,68,69,76,78,80,81,87
0.57486434961138,0.5980349024783692,0.6877841325707582,0.492887520164247,0.9674439067311923,6,10,12,16,18,31,35,36,38,39,42,50,59,61,68,69,86,90,91
0.6179791758322335,0.9674439067311923,0.7829593782079484,0.5076990761108667,0.9674439067311923,2,6,8,9,11,18,23,27,28,42,48,56,67,68,69,81,85,86,87
0.6820648188884001,0.882534095908491,0.7049420736178326,0.8784279219826954,0.7281126264848218,0,10,11,18,20,21,26,56,62,63,75,79,80,82,83,84,87,88,89
0.9681771520750844,0.9678838539375275,0.7804663440387154,0.4813022437307523,0.9678838539375275,0,4,18,19,21,28,31,32,35,37,39,51,69,70,77,78,79,89,90
0.9683238011438627,0.9680305030063059,0.9461797917583223,0.8942660214107641,0.9680305030063059,0,7,11,13,16,25,27,30,32,34,39,41,47,49,52,64,73,77,79
0.5236838246077138,0.9674439067311923,0.63308402991641,0.6904238158087697,0.9674439067311923,2,4,5,7,10,14,16,17,20,22,30,43,47,50,54,55,60,83,88
0.5179645109253557,0.9674439067311923,0.5887960111453292,0.7954245490541135,0.9674439067311923,2,3,6,9,23,25,29,36,41,47,48,49,56,57,59,71,73,74,86
0.9678838539375275,0.9678838539375275,0.9592315588796011,0.8854670772840593,0.9678838539375275,1,9,16,17,21,23,36,39,40,45,46,49,62,64,67,73,74,89,92
0.5839565918756416,0.9668573104560786,0.9648042234931808,0.9476462824461065,0.9668573104560786,2,5,11,12,14,19,20,22,38,41,45,58,61,68,69,73,78,85,91
0.9678838539375275,0.9678838539375275,0.8263675025663587,0.7930781639536589,0.9678838539375275,0,7,16,19,40,46,47,49,50,54,59,60,64,66,68,69,70,76,79
0.6876374835019797,0.9675905557999707,0.7814928875201642,0.5710514738231413,0.9675905557999707,6,10,16,18,20,28,37,38,41,44,45,51,62,73,74,83,84,86,91
0.639096641736325,0.9674439067311923,0.9451532482768734,0.8885467077284059,0.9674439067311923,0,2,3,7,9,11,13,28,33,35,47,52,56,75,78,80,81,88,90
0.9678838539375275,0.9678838539375275,0.8244610646722393,0.6924769027716674,0.9678838539375275,6,21,26,27,32,37,40,49,60,64,67,68,70,76,77,78,79,80,83
0.5417216600674586,0.532629417803197,0.6847045021264115,0.6269247690277167,0.5625458278339932,0,3,4,8,11,20,21,32,36,37,42,43,47,55,71,75,82,90,91
0.6027276726792785,0.9675905557999707,0.9593782079483796,0.48511511951899106,0.9675905557999707,3,5,8,9,10,11,15,18,27,38,44,48,51,56,66,76,80,83,89
0.9674439067311923,0.9674439067311923,0.6816248716820649,0.6404164833553307,0.9674439067311923,1,4,7,9,11,18,24,30,39,45,47,51,52,57,61,76,82,85,86
0.8357530429681772,0.8982255462677812,0.8298870802170406,0.8659627511365303,0.9674439067311923,2,7,10,12,23,24,32,38,47,57,62,67,68,70,80,84,86,87,89
0.7221000146649069,0.9680305030063059,0.9649508725619592,0.9529256489221294,0.9680305030063059,3,17,18,19,23,39,43,44,47,49,52,58,59,71,74,75,80,83,88
0.5647455638656694,0.6993694090042528,0.6981962164540255,0.7191670332893386,0.967737204868749,4,20,21,22,33,37,38,40,50,55,56,59,61,62,63,71,74,76,80
0.5412817128611234,0.5107787065552134,0.8209414870215574,0.5704648775480275,0.9678838539375275,0,3,12,24,29,35,38,49,56,57,59,61,62,67,69,70,75,77,81
0.9680305030063059,0.9680305030063059,0.675318961724593,0.775040328493914,0.9680305030063059,2,3,4,12,15,18,29,33,39,41,44,45,47,69,76,77,78,87,88
0.9678838539375275,0.9678838539375275,0.8438187417509899,0.6297111013345065,0.9678838539375275,0,3,5,16,24,26,30,34,37,40,42,48,50,54,65,68,75,82,85
0.6489221293444787,0.9674439067311923,0.6910104120838833,0.7201935767707875,0.9674439067311923,5,7,10,12,20,21,23,25,26,29,38,40,46,47,49,59,63,74,83
