0.8400058659627512,0.9026250183311336,0.7559759495527203,0.8671359436867576,0.9675905557999707,9,15,16,17,20,52,59,65,74,86
0.9675905557999707,0.9675905557999707,0.8383927262061885,0.7213667693210148,0.9675905557999707,9,12,21,26,48,61,72,74,77,92
0.7502566358703622,0.7652148408857604,0.9609913477049421,0.961284645842499,0.9672972576624138,11,12,15,35,41,51,55,56,69,73
0.6150461944566652,0.6946766388033436,0.702595688517378,0.7432174805689984,0.7298724153101628,1,10,26,37,42,56,63,73,76,80
0.5675318961724594,0.530869628977856,0.9447133010705382,0.930781639536589,0.9675905557999707,5,13,14,27,36,56,59,85,87,88
0.9678838539375275,0.9680305030063059,0.5644522657281126,0.587329520457545,0.9680305030063059,29,31,40,42,60,61,83,85,87,91
0.6371902038422056,0.9674439067311923,0.5905557999706702,0.967737204868749,0.9674439067311923,3,6,38,42,60,81,82,89,90,91
0.9611379967737205,0.9674439067311923,0.9592315588796011,0.5534535855697317,0.9674439067311923,6,21,34,36,39,45,52,66,76,91
0.8279806423229212,0.9675905557999707,0.8284205895292565,0.6971696729725766,0.9675905557999707,26,60,61,62,68,70,76,79,87,90
0.7311922569291684,0.6506819181698196,0.554626778119959,0.9403138290071859,0.9675905557999707,24,41,51,53,56,58,61,62,80,84
0.9681771520750844,0.9681771520750844,0.9649508725619592,0.9216893972723273,0.9681771520750844,2,13,16,38,43,53,58,64,73,88
0.6871975362956445,0.6937967443906731,0.692330253702889,0.6379234491860977,0.9674439067311923,3,4,9,10,30,67,76,79,83,90
0.9675905557999707,0.9675905557999707,0.550373955125385,0.8273940460478076,0.9675905557999707,14,24,25,27,30,42,43,52,61,69
0.5075524270420882,0.6767854524123772,0.945006599208095,0.8980788971990028,0.9675905557999707,3,13,14,22,27,41,66,76,81,91
0.9674439067311923,0.9674439067311923,0.6656401231852178,0.5940753776213521,0.9674439067311923,5,7,10,18,27,35,50,57,63,78
0.5002199736031676,0.9675905557999707,0.6902771667399912,0.4890746443760082,0.9675905557999707,0,6,18,20,26,32,35,37,54,71
0.9675905557999707,0.9675905557999707,0.6649068778413257,0.6339639243290806,0.9675905557999707,2,7,10,24,27,34,45,74,77,85
0.816542014958205,0.8231412230532336,0.8188884000586596,0.7809062912450506,0.9675905557999707,9,22,29,44,49,53,61,68,70,88
0.9675905557999707,0.9675905557999707,0.7807596421762721,0.5387886786918903,0.9675905557999707,0,23,26,28,34,55,60,61,70,80
0.827540695116586,0.9134770494207362,0.7190203842205602,0.967737204868749,0.5629857750403285,8,15,18,21,31,42,46,52,64,91
0.9678838539375275,0.9678838539375275,0.6866109400205309,0.5819035049127438,0.9678838539375275,6,18,29,40,47,53,76,80,82,92
0.9678838539375275,0.9678838539375275,0.6465757442440241,0.9466197389646576,0.9678838539375275,6,16,38,40,49,50,63,78,87,89
0.6505352691010412,0.967737204868749,0.5711981228919196,0.967737204868749,0.967737204868749,5,15,22,26,30,39,50,54,80,81
0.5250036662267195,0.9675905557999707,0.9649508725619592,0.9598181551547148,0.9675905557999707,9,18,23,24,44,53,58,61,76,81
0.967737204868749,0.9664173632497434,0.7757735738378061,0.6933567971843378,0.9658307669746297,26,28,36,38,50,52,54,74,82,89
0.5129784425868896,0.9678838539375275,0.5446546414430269,0.7628684557853057,0.9678838539375275,5,21,22,29,30,43,45,53,75,76
0.5132717407244464,0.5383487314855551,0.959524857017158,0.5610793371462092,0.9675905557999707,0,3,5,25,44,46,53,55,62,76
0.9681771520750844,0.9681771520750844,0.668573104560786,0.5679718433787946,0.9681771520750844,27,32,47,50,75,77,79,83,85,88
0.6335239771227452,0.8514444933274674,0.5421616072737938,0.9452998973456519,0.9678838539375275,0,1,7,22,24,40,42,45,76,87
0.9672972576624138,0.9672972576624138,0.8260742044288019,0.6849978002639683,0.9672972576624138,7,26,37,38,39,45,57,70,87,90
0.9681771520750844,0.9678838539375275,0.6841179058512978,0.5279366476022878,0.9681771520750844,16,33,47,53,64,69,81,82,89,91
0.7703475582930048,0.9675905557999707,0.8402991641003079,0.6168059832820062,0.9675905557999707,9,12,18,23,41,45,48,56,76,89
0.9675905557999707,0.9675905557999707,0.7157941047074351,0.8109693503446254,0.9675905557999707,9,14,17,30,38,49,54,68,69,74
0.6465757442440241,0.6769321014811556,0.6682798064232293,0.9249156767854524,0.722833260008799,1,2,14,17,31,43,78,81,83,87
0.9678838539375275,0.9678838539375275,0.6767854524123772,0.9592315588796011,0.9678838539375275,5,12,19,46,47,51,58,71,77,78
0.7398445519870949,0.9680305030063059,0.6584543188150755,0.935034462531163,0.9680305030063059,9,19,51,52,54,56,73,77,87,89
0.9678838539375275,0.9678838539375275,0.8382460771374102,0.7433641296377768,0.9678838539375275,0,5,24,38,48,73,75,77,85,87
0.9678838539375275,0.9678838539375275,0.8424989001319841,0.9617245930488342,0.9678838539375275,11,31,40,48,50,55,58,67,78,87
0.5405484675172313,0.734565185511072,0.5863029769760962,0.9564452265728113,0.9672972576624138,0,1,35,38,41,57,61,67,81,86
0.9678838539375275,0.9678838539375275,0.7191670332893386,0.8738818008505645,0.9678838539375275,29,31,41,42,59,63,65,79,82,90
0.967737204868749,0.9674439067311923,0.5338026103534242,0.5582930048394192,0.9674439067311923,6,15,38,50,54,61,62,79,82,88
0.5160580730312363,0.5854230825634257,0.5999413403724886,0.899545387886787,0.9664173632497434,4,14,15,51,52,55,59,63,84,92
0.5317495233905265,0.9678838539375275,0.9589382607420442,0.6283912597155008,0.9681771520750844,1,16,34,43,53,54,62,64,78,87
0.5012465170846165,0.5459744830620326,0.5522803930195044,0.5560932688077431,0.9675905557999707,1,6,29,42,53,54,61,71,74,83
