0.3259118900994789,0.37470393178588346,0.3723353860729512,0.28043581241117954,0.3756513500710564,0,1,2,7,12,13,14,15
0.344860255802937,0.3832306963524396,0.37423022264329703,0.30317385125532925,0.4296541923259119,0,1,6,7,9,10,12,14
0.37423022264329703,0.3983893889152061,0.4007579346281383,0.33349123638086214,0.3988630980577925,0,2,3,5,6,9,10,12
0.414021790620559,0.49265750828991,0.4443391757460919,0.4613927048792042,0.47418285172903835,1,5,6,8,10,12,13,14
0.5632401705352913,0.472761724301279,0.3728090952155377,0.2984367598294647,0.5163429654192326,1,3,7,8,9,12,14,15
0.35622927522501185,0.43486499289436287,0.5078162008526764,0.3339649455234486,0.502131691141639,1,2,4,10,12,13,14,15
0.394126006631928,0.39744197063003317,0.39317858834675506,0.28138323069635246,0.4827096162955945,0,1,6,7,9,11,12,15
0.48460445286594034,0.5045002368545712,0.48460445286594034,0.3884414969208906,0.5007105637138797,3,4,7,8,9,10,14,15
0.5305542396968261,0.5352913311226907,0.46328754144955,0.25959261013737567,0.4827096162955945,1,4,5,6,9,11,12,15
0.42491710090004736,0.4386546660350545,0.40549502605400284,0.33680720037896733,0.5135007105637138,0,1,4,5,7,10,13,14
0.38086215063950735,0.458076740881099,0.48318332543818093,0.47418285172903835,0.48318332543818093,1,2,6,9,10,11,12,15
0.4268119374703932,0.39554713405968733,0.37091425864519184,0.2723827569872099,0.502131691141639,0,1,4,5,6,9,12,15
0.48413074372335385,0.4637612505921364,0.4206537186167693,0.38702036949313123,0.502131691141639,3,5,7,8,9,10,14,15
0.4808147797252487,0.4992894362861203,0.43675982946470865,0.32780672666982474,0.4992894362861203,1,5,6,7,9,10,11,14
0.3439128375177641,0.34722880151586927,0.3538607295120796,0.4793936522974893,0.4770251065845571,0,1,6,10,11,12,13,15
0.4268119374703932,0.42160113690194223,0.3567029843675983,0.30317385125532925,0.5376598768356229,0,1,4,7,8,9,12,14
0.4983420180009474,0.5296068214116533,0.4069161534817622,0.3832306963524396,0.4827096162955945,2,3,4,9,10,11,14,15
0.5059213642823307,0.5097110374230223,0.4201800094741828,0.28659403126480343,0.5163429654192326,1,3,4,5,6,11,13,15
0.5329227854097585,0.5447655139744197,0.5779251539554714,0.5395547134059687,0.4992894362861203,1,2,4,5,8,9,11,12
0.5087636191378494,0.5135007105637138,0.42491710090004736,0.49265750828991,0.4448128848886784,1,2,3,5,6,9,10,12
0.55139744197063,0.5447655139744197,0.4945523448602558,0.354334438654666,0.4992894362861203,1,3,4,5,6,8,9,11
0.5092373282804358,0.42539081004263385,0.3064898152534344,0.40312648034107057,0.5234486025580294,1,2,3,5,8,10,14,15
0.5300805305542396,0.4992894362861203,0.5149218379914733,0.3600189483657035,0.4992894362861203,2,4,5,6,7,8,9,11
0.42396968261487444,0.5007105637138797,0.3893889152060635,0.24064424443391758,0.5561345333964945,0,3,4,5,7,13,14,15
0.4268119374703932,0.4504973945997158,0.4258645191852203,0.4230222643297016,0.472761724301279,0,1,4,7,9,10,12,13
0.48507816200852677,0.5357650402652772,0.4708668877309332,0.3604926575082899,0.4827096162955945,3,4,5,9,10,11,14,15
0.3912837517764093,0.39459971577451447,0.4017053529133112,0.3917574609189957,0.4358124111795358,0,1,2,3,9,10,11,12
0.37423022264329703,0.37138796778777833,0.34959734722880154,0.3638086215063951,0.4883941260066319,0,3,6,7,10,13,14,15
0.41212695405021316,0.48507816200852677,0.48128848886783515,0.43107531975367125,0.5338702036949313,2,4,9,10,12,13,14,15
0.5485551871151113,0.5011842728564662,0.5149218379914733,0.25769777356702983,0.5163429654192326,4,5,6,7,8,10,11,15
0.4197063003315964,0.5395547134059687,0.46518237801989576,0.46944576030317386,0.5163429654192326,2,5,6,8,10,11,13,15
0.4268119374703932,0.43723353860729514,0.4462340123164377,0.35812411179535764,0.5603979156797726,0,3,4,6,7,8,11,12
0.3192799621032686,0.37707247749881573,0.3851255329227854,0.32354334438654664,0.4519185220274751,0,1,7,8,10,12,13,14
0.4197063003315964,0.5101847465656087,0.43107531975367125,0.5386072951207959,0.5082899099952629,1,2,6,7,8,10,11,12
0.5490288962576978,0.48318332543818093,0.36901942207484606,0.25248697299857886,0.5158692562766461,3,4,5,7,8,11,14,15
0.5386072951207959,0.5532922785409758,0.5381335859782094,0.556608242539081,0.5182378019895784,4,5,6,8,9,10,12,13
0.4358124111795358,0.3548081477972525,0.3855992420653719,0.26148744670772145,0.4471814306016106,0,1,3,11,12,13,14,15
0.4078635717669351,0.4187588820464235,0.379441023211748,0.39317858834675506,0.46944576030317386,0,2,3,6,7,8,9,12
0.4187588820464235,0.5215537659876835,0.46565608716248225,0.5556608242539081,0.5092373282804358,1,4,6,7,8,10,12,13
0.4917100900047371,0.5357650402652772,0.4670772145902416,0.22501184272856467,0.4827096162955945,0,3,4,5,9,11,14,15
0.4268119374703932,0.5300805305542396,0.4315490288962577,0.3860729512079583,0.4992894362861203,0,1,4,5,9,10,11,12
0.4362861203221222,0.4391283751776409,0.36238749407863574,0.2856466129796305,0.4817621980104216,0,3,7,8,11,12,13,14
0.42491710090004736,0.4168640454760777,0.4116532449076267,0.3950734249171009,0.5381335859782094,0,3,4,5,6,9,10,13
0.5310279488394126,0.5329227854097585,0.4992894362861203,0.47560397915679775,0.4827096162955945,1,4,5,9,10,11,12,15
0.43439128375177644,0.5305542396968261,0.516816674561819,0.4504973945997158,0.4992894362861203,4,5,9,10,11,12,13,14
0.4268119374703932,0.4552344860255803,0.44007579346281384,0.29322595926101375,0.5206063477025107,0,3,4,6,8,9,13,15
0.45855045002368544,0.5646612979630506,0.5485551871151113,0.40028422548555187,0.5390810042633822,0,3,4,5,8,10,11,13
0.5082899099952629,0.4992894362861203,0.43012790146849833,0.29038370440549505,0.4992894362861203,1,3,5,7,9,11,12,14
0.42728564661297963,0.4670772145902416,0.41923259118900996,0.3732828043581241,0.5248697299857887,0,1,2,4,8,10,11,14
0.3912837517764093,0.3893889152060635,0.3813358597820938,0.3045949786830886,0.4827096162955945,0,2,8,9,11,12,13,15
