Variance,Sim Entropy,Rep Entropy,SPECtrum,Lap Score,Mutual Corre,MICI,MDCM,Linear Depend,MPMR,MCFS,RSPCA
42.95033221404917,97.0744540562063,0.6196178800114005,1.0499854360978276,2.855400752447368e-12,3.359264110779553,46.88714698291763,0.3671863369095601,12934.228286517087,122.73285482143693,448.9424544973311,5421.870317754057
42.776921153107004,88.10508674041736,0.7003950865303836,0.9955769671978136,2.363197659188187e-12,2.070271566770404,46.8871469829176,0.7683043374985613,12887.422656815406,120.03327771778088,451.0140243498892,5548.085320142051
687.4178293135672,104.4585508399021,0.5836217722331436,0.8453857339774269,1.3696010483874562e-12,3.9800204536690975,46.887146982917635,0.2832877930302545,12164.25937491818,123.29204743848145,606.7230805357866,5519.118491366882
42.5941249254497,94.70812742339375,0.7166514256901966,1.1708106278680712,2.272869635309456e-12,2.1866038676888033,46.88714698291763,0.7651027098973765,13329.957556201172,121.37329993360713,590.1764945041606,5619.564082411547
728.2134101851143,96.9551638904135,0.6741932051677391,0.8922104640620776,3.603537966803554e-12,2.618226725793659,46.88714698291762,0.6312400928174491,12489.24121004273,120.36517635121186,449.2069011907788,5905.834633389476
42.61996012821179,101.05976566484767,0.6296981338798093,1.1024288600147552,1.8519277961424773e-12,3.2302139537406807,46.88714698291763,0.5239379266165126,12868.968672671714,119.87305556239171,461.17785412421944,5590.475961906106
42.65416072946324,89.40527964028237,0.6896806403616877,0.7939795115909085,2.280358523775793e-12,2.241839426096699,46.88714698291763,0.670388844889359,12183.863207364542,121.26580609532141,413.5511168448246,5924.328600196556
687.7626592255664,97.1914309787875,0.6762443009054389,0.8584800879199626,3.47202757720971e-12,2.83694046088464,46.88714698291761,0.5650556552176833,12219.51082725312,122.5761779990913,507.9146357528481,5948.707227842958
42.050843796553,95.32279271021035,0.6935940996111238,0.7171203553204778,1.2801182468398443e-12,2.67153940846648,46.88714698291764,0.6594731676851106,11694.378289636503,121.81916456126852,592.800154996465,6100.743939373874
42.37072723765311,97.01229637449426,0.6697694625118635,0.9565135334923528,2.5314327433432614e-12,2.0920392186504975,46.88714698291761,0.7480292786755892,13206.2635208472,117.68475199379944,663.8344624949357,5578.644275564994
42.183374031269736,94.8587808568665,0.6578160579312686,0.8978223839918515,1.3359292776123573e-12,2.3549558207269414,46.88714698291763,0.6521222921678248,12128.657257543477,118.42023304583051,368.38631077706975,5924.622235725477
42.25740072995165,96.91706130235775,0.6538818716974713,0.7646657031763332,1.2767439358569494e-12,2.671522660435493,46.88714698291761,0.6142953381534161,12298.062808904411,119.56911727925376,640.7315949148406,5883.794737464117
687.7161320566304,95.52205590668933,0.694584207046042,0.8392295179675192,3.4053164261609773e-12,2.5382629500339693,46.88714698291761,0.696292477077898,12383.442829699708,120.9597133361099,629.2146867560917,5984.588701886828
41.94978857723997,87.30297618684763,0.7402195431874699,0.8273673076814818,2.225271725554514e-12,1.4720199508470606,46.88714698291759,0.8886865181808441,12256.422362769274,120.6590599252228,558.7814602375354,5974.526998835476
42.77484529994696,94.11934046074734,0.6765452799452305,1.0216692502074973,1.3400465513984853e-12,2.755243239676607,46.88714698291765,0.6028462535244666,12691.428947995597,121.72675367612885,456.1366407958201,5602.923107169067
42.48498991397608,95.12525350246895,0.6760011082417554,0.8665798613789613,3.284618537483796e-12,2.138963463796098,46.887146982917656,0.7889614895671246,12632.785174534703,117.48788806474424,504.0691562445748,5841.68101714844
686.9902825265957,102.73321645726737,0.6100649848102497,0.7268060194489481,1.6333409202693302e-12,3.3743037613337603,46.88714698291762,0.469411424082335,12124.944947899272,119.37032526514513,452.916444066305,5996.29173165612
727.3304106260592,104.55843584169216,0.6339307215536976,0.7851233782993239,1.533929342590941e-12,4.108691911552084,46.88714698291765,0.4062112238927327,12362.822201959903,124.16326597426854,647.99434713727,5863.8343021146875
41.519053998782134,104.42502296785779,0.6353498024818691,0.7181145555246575,2.1369587809308243e-12,3.1557820529121328,46.887146982917635,0.6252425204154514,11567.114283826455,118.16047785717811,596.3611869622393,6124.428995547077
727.4201008180291,105.04448560693598,0.601811466481454,0.8888274591865837,1.4774027970436698e-12,3.1091537419860105,46.887146982917635,0.4758518679557547,12735.348030274905,118.19419036226046,580.2261608269097,5696.247202760756
726.72465371363,104.07742489589758,0.6483691134852245,0.653117252064473,2.022190837768824e-12,3.673583361895539,46.887146982917606,0.49846639721474867,11881.5466340296,122.20762452709886,637.0617273410643,6067.033848131989
727.3516040187046,110.02634036150903,0.5935695573043827,0.9478914153068423,2.52154209104415e-12,3.827593947956428,46.88714698291762,0.43652841866733166,12593.583459372918,119.04281795771858,638.248520025579,5745.264592359764
1.4336527349974528,97.2141666201484,0.6627664160754554,0.7277323532905793,3.0041955688935705e-12,2.5804378159983923,46.8871469829176,0.7120707367050553,11382.136300231672,118.56342093069316,596.8489263410748,6088.845681827072
687.8704583261923,101.8578485287897,0.6252651644299609,0.8286504007313973,2.8124942544244803e-12,2.8126812208751772,46.88714698291761,0.5639721100953257,13104.91133047669,118.70554251026931,681.5207773134267,5668.610002998034
42.746099269340306,92.90295649964837,0.6761963713206538,0.9292152044364984,2.459161872197857e-12,2.2519647425312748,46.887146982917656,0.7270923494890984,12661.735199452434,118.91917875776782,484.26219801947286,5718.767343276547
687.0841699700159,99.59565177722644,0.6703497272496808,0.6561560010124895,1.5075860590791427e-12,3.1150322375439092,46.887146982917606,0.5359731441426386,12087.087234800385,123.3180903682432,644.4145651870866,6076.458476529093
727.325942103331,106.61915863621192,0.5737762499066044,0.7636680029180474,1.431389754775718e-12,3.8810000181216786,46.88714698291768,0.3179177075578258,12170.596304171222,120.82749322009926,446.618718049304,5734.197704350287
688.2792294428814,94.50158996194428,0.6529159641496252,1.0526714982035608,2.683711513259359e-12,2.3810956731422444,46.88714698291762,0.7087946066876207,13372.910759703222,116.84463505445254,520.4836838821197,5349.30565960577
2.3881324494974523,93.6483136818801,0.6603797338078699,0.9864847443013005,1.7403924324656645e-12,2.293371328800785,46.88714698291761,0.7011841546663455,12591.819405673728,117.7823740701032,440.1892126602028,5837.892877337516
2.2550541644730404,96.71671255183352,0.7107206088824665,0.8914205387818348,3.0534461503313277e-12,2.4554616498690542,46.88714698291761,0.7565814790202722,12376.964889576217,121.45460911356963,657.9277736750713,5970.4227345185745
1.8801989299018533,97.71277701957553,0.6660432389603725,0.9868822446030663,2.1175638204446722e-12,2.326810801689685,46.88714698291763,0.7570142490561202,12502.319692497646,117.34695053914588,599.8351424458058,5907.037259609866
687.927606470482,105.86245172042723,0.6235458764554842,0.8625969764183969,3.234600640732752e-12,3.5200593506012696,46.88714698291764,0.47216988425289946,12639.339715643155,121.37234231676781,509.1073972949994,5666.655245240472
43.06161558874369,94.21467145902459,0.691253961340069,1.152951266853697,3.3986599740415844e-12,2.314792026236205,46.88714698291764,0.7485308707696837,13113.7188179595,119.88623878380342,486.8025198448651,5451.282005999506
42.51247373431705,100.23188403115354,0.6564792881635371,1.0743927908994255,3.187087346769276e-12,2.539840301518571,46.88714698291767,0.7038883549497564,12851.263445212846,117.23898540805565,410.89855957562054,5761.477584024326
687.512713619347,104.3548810638604,0.6609184400237478,0.7541345503810465,3.4823681825821455e-12,3.614689076261757,46.887146982917606,0.5029459765373502,11974.951671108322,123.5604231813292,656.2599308930186,5977.977512567584
2.245801150516081,92.76725609820846,0.7189626356177139,0.9804793424827433,2.072321053939149e-12,1.912842205056104,46.88714698291761,0.8091531450480149,12507.304547104208,120.5930402431283,617.0217740756186,5905.022926545672
728.0325047548209,101.75750897277422,0.6267431110865118,0.8843832618067089,1.7689685836493029e-12,2.9563720818554873,46.88714698291763,0.5973664068799093,12851.776029150074,117.78767950486946,471.82592267543146,5625.540475617623
687.7641926172724,102.09939270458369,0.5907601064193746,0.8890393822539697,3.2865364248707133e-12,3.7431828729470187,46.88714698291762,0.27578724241433106,12098.763977564431,123.86667633803262,467.52515467447387,5639.02005069634
42.9800971024503,96.22344028936487,0.6983293430638211,1.1743556950067884,3.3049209775997897e-12,2.4140307514600527,46.88714698291767,0.7170650742839946,13103.381051865628,120.9268948040637,501.9907705817284,5619.61462023662
686.9586009515693,101.2349830324944,0.6318812598665011,0.5450309102374148,1.4567056064489382e-12,3.1080879832773145,46.88714698291762,0.5480590812109507,12064.610984514526,119.8580833242499,659.3756978392579,6040.444121673683
41.9164222403433,99.39847842530541,0.66624284534503,0.6999206150345301,1.1612199712420609e-12,2.6432683052272923,46.88714698291768,0.7193667924583419,12330.273541784214,118.6029105257769,625.2832555729351,5982.18140837228
688.129776779154,99.71916016409367,0.6560879412468408,0.9450095530008282,3.5085912891294097e-12,2.430713919391552,46.88714698291764,0.7185790837562942,13058.15778497389,117.47055674752141,477.04162368954195,5651.926686214804
687.2056959344596,99.35512633852505,0.6329946110263069,0.7953164679807416,1.2953956135851497e-12,2.894385327293665,46.88714698291765,0.5217814288914513,12524.24503981658,120.20887694498828,652.5966646365321,5674.210343014798
42.14143520507363,97.14527328238441,0.6966167952700082,0.7324538482705879,1.3357244782183492e-12,2.8890928831485416,46.88714698291764,0.6286054621550226,11710.131678544818,122.77351035572038,602.0545361404147,6106.5133701651785
2.050449994788619,91.16968555261278,0.7300027542359753,0.8357561447729287,1.4435073752820834e-12,1.9410271546068572,46.88714698291761,0.7940043104930373,12426.347658952394,121.51906297306532,584.1557645800647,5998.270884926961
687.4219797583016,98.40516064607814,0.6281569149991415,0.8117486020950357,2.2116578050617208e-12,2.8476239860406145,46.887146982917635,0.5272886357736245,12209.319550063812,119.44102910154919,542.222981097574,5825.553213413434
687.1631816143192,108.00496519097817,0.6239482672345362,0.8013284150452469,2.153980587466578e-12,3.665303430997053,46.88714698291764,0.5224123468056945,12615.926901895933,120.09019356572068,667.6910810160042,5785.290323134159
727.6650004094271,97.95019224598096,0.6802746617253774,0.7171078913168534,2.6397696336796736e-12,2.550056340131452,46.88714698291759,0.7188128637481876,12491.078794397541,119.05908901155536,560.3266925303578,5990.024872819338
41.56400264279415,106.30929117539839,0.6027880155278447,0.8928929541801542,2.1518838407081393e-12,3.317872982424534,46.8871469829176,0.4335873707597167,12547.598600352549,119.52213461134214,530.1979472216839,5774.783330434051
2.1106717697455672,95.19624484777412,0.6408880652858349,0.8281274771592054,2.2089757761587368e-12,2.5697457915517536,46.887146982917635,0.507463049774354,11982.200763923121,119.50478262731657,424.73635334488915,6015.7353648993085
