0.3467550923732828,0.3458076740881099,0.38275698720985313,0.3320701089531028,0.4324964471814306,0,7,11,12,13
0.5495026054002842,0.5916627190904784,0.3860729512079583,0.3282804358124112,0.5447655139744197,3,4,6,7,8
0.47560397915679775,0.4561819043107532,0.516816674561819,0.3012790146849834,0.5405021316911416,1,5,7,8,9
0.39459971577451447,0.5163429654192326,0.3410705826622454,0.2846991946944576,0.4917100900047371,5,10,11,12,15
0.43723353860729514,0.4443391757460919,0.4334438654666035,0.24774988157271435,0.4827096162955945,1,8,9,11,15
0.4263382283278067,0.4017053529133112,0.37423022264329703,0.2918048318332544,0.5210800568450971,3,6,7,12,15
0.516816674561819,0.4864992894362861,0.3642823306489815,0.29275225011842726,0.4230222643297016,1,3,9,12,14
0.38702036949313123,0.5026054002842255,0.49597347228801514,0.5182378019895784,0.502131691141639,1,8,10,13,15
0.38370440549502605,0.3832306963524396,0.38986262434864993,0.2510658455708195,0.3477025106584557,0,3,6,13,14
0.44576030317385124,0.4827096162955945,0.344860255802937,0.29606821411653245,0.50734249171009,3,4,6,7,14
0.48318332543818093,0.5338702036949313,0.48697299857887255,0.2823306489815253,0.5338702036949313,2,4,6,9,15
0.4888678351492184,0.4893415442918048,0.2851729038370441,0.3694931312174325,0.4917100900047371,2,4,11,14,15
0.4362861203221222,0.4448128848886784,0.4263382283278067,0.31454287067740405,0.5016579819990525,1,3,4,14,15
0.4263382283278067,0.44102321174798675,0.5002368545712932,0.26764566556134534,0.5277119848413074,0,2,4,8,11
0.3884414969208906,0.3723353860729512,0.35007105637138797,0.3339649455234486,0.3761250592136428,0,3,7,12,13
0.4315490288962577,0.40312648034107057,0.3064898152534344,0.3467550923732828,0.5210800568450971,0,3,10,11,14
0.4599715774514448,0.5300805305542396,0.36807200378967314,0.33064898152534344,0.44670772145902415,1,4,7,8,14
0.48223590715300807,0.47797252486972996,0.4268119374703932,0.5409758408337281,0.5452392231170061,5,6,8,10,13
0.39365229748934155,0.531501657981999,0.5461866414021791,0.3458076740881099,0.472761724301279,0,4,7,9,11
0.4983420180009474,0.4945523448602558,0.5352913311226907,0.33159639981051636,0.5243960208432022,6,8,11,12,13
0.408810990052108,0.4073898626243487,0.37991473235433443,0.47418285172903835,0.388915206063477,2,9,10,11,13
0.4168640454760777,0.4945523448602558,0.44386546660350545,0.3064898152534344,0.5461866414021791,5,6,8,10,14
0.38465182378019896,0.39270487920416863,0.36901942207484606,0.49692089057318806,0.39317858834675506,1,5,6,10,13
0.379441023211748,0.44576030317385124,0.3765987683562293,0.4268119374703932,0.4396020843202274,1,2,5,13,14
0.4523922311700616,0.4509711037423022,0.4789199431549029,0.4542870677404074,0.46849834201800095,7,10,11,12,14
0.47134059687351965,0.47513027001421126,0.5172903837044055,0.4519185220274751,0.5376598768356229,5,8,10,12,14
0.3761250592136428,0.40028422548555187,0.3694931312174325,0.3477025106584557,0.4917100900047371,0,2,11,13,15
0.4808147797252487,0.4386546660350545,0.33728090952155376,0.3230696352439602,0.359545239223117,2,3,9,10,12
0.5485551871151113,0.5641875888204643,0.3410705826622454,0.5253434391283752,0.5286594031264803,2,4,5,8,11
0.39649455234486025,0.3822832780672667,0.39270487920416863,0.2794883941260066,0.3789673140691615,6,7,10,12,15
0.39365229748934155,0.3917574609189957,0.39365229748934155,0.3292278540975841,0.472761724301279,0,2,7,9,11
0.4888678351492184,0.4765513974419706,0.5589767882520132,0.48413074372335385,0.49028896257697774,3,4,10,11,14
0.5002368545712932,0.49313121743249644,0.4898152534343913,0.42728564661297963,0.47228801515869256,1,3,5,13,14
0.379441023211748,0.35622927522501185,0.35007105637138797,0.38654666035054475,0.4817621980104216,0,3,6,10,12
0.3548081477972525,0.34628138323069635,0.3884414969208906,0.33728090952155376,0.3950734249171009,0,2,7,9,14
0.35622927522501185,0.33964945523448603,0.38370440549502605,0.2780672666982473,0.3761250592136428,0,1,5,7,14
0.3983893889152061,0.43297015632401703,0.497868308858361,0.2738038844149692,0.4917100900047371,0,5,6,9,14
0.5163429654192326,0.5561345333964945,0.4206537186167693,0.4187588820464235,0.5561345333964945,2,4,5,7,15
0.4708668877309332,0.3813358597820938,0.3320701089531028,0.428706774040739,0.4097584083372809,1,2,3,13,14
0.4893415442918048,0.4793936522974893,0.3950734249171009,0.5542396968261487,0.5206063477025107,2,3,4,5,6
0.4324964471814306,0.42539081004263385,0.47181430601610613,0.3339649455234486,0.5376598768356229,4,5,7,10,12
0.4789199431549029,0.4789199431549029,0.4362861203221222,0.4358124111795358,0.5158692562766461,3,8,9,13,14
0.3571766935101848,0.3481762198010422,0.3723353860729512,0.3268593083846518,0.4921837991473235,0,3,5,7,10
0.531501657981999,0.531501657981999,0.472761724301279,0.22216958787304594,0.472761724301279,4,9,11,13,14
0.43439128375177644,0.4391283751776409,0.4187588820464235,0.28990999526290856,0.438180956892468,1,9,11,12,14
0.43439128375177644,0.43675982946470865,0.3969682614874467,0.2851729038370441,0.43297015632401703,0,6,8,9,12
0.5542396968261487,0.5480814779725248,0.46186641402179063,0.280909521553766,0.512553292278541,3,4,7,8,9
0.39981051634296544,0.4268119374703932,0.3732828043581241,0.4964471814306016,0.4268119374703932,1,2,5,7,13
0.3884414969208906,0.41212695405021316,0.3387020369493131,0.2288015158692563,0.5206063477025107,1,8,9,14,15
0.4324964471814306,0.43439128375177644,0.37707247749881573,0.5381335859782094,0.5267645665561346,2,8,10,11,12
