0.44576030317385124,0.4201800094741828,0.3548081477972525,0.3548081477972525,0.44954997631454285,0,1,2,3,4,5,6,7,10,11,12,13,15
0.5286594031264803,0.5570819516816674,0.41923259118900996,0.3268593083846518,0.5414495499763146,1,2,3,4,5,6,8,9,10,12,13,14,15
0.43439128375177644,0.4689720511605874,0.34438654666035057,0.324964471814306,0.5381335859782094,0,1,2,3,4,5,6,7,9,10,12,13,14
0.5556608242539081,0.5262908574135481,0.39554713405968733,0.4609189957366177,0.5438180956892468,1,2,3,4,5,6,7,8,9,10,11,13,14
0.43202273803884417,0.5357650402652772,0.4168640454760777,0.3112269066792989,0.5030791094268119,0,1,2,3,4,5,6,7,9,11,13,14,15
0.4680246328754145,0.4699194694457603,0.4230222643297016,0.3064898152534344,0.5461866414021791,0,1,2,3,4,6,8,9,10,11,13,14,15
0.4642349597347229,0.4362861203221222,0.42112742775935574,0.39317858834675506,0.5026054002842255,0,1,2,3,5,6,7,8,9,10,11,13,15
0.49265750828991,0.55139744197063,0.3458076740881099,0.3221222169587873,0.55139744197063,2,3,4,5,6,7,8,10,11,12,13,14,15
0.4637612505921364,0.5300805305542396,0.4230222643297016,0.25580293699668405,0.4827096162955945,0,2,3,4,5,6,7,8,9,11,13,14,15
0.5613453339649456,0.5291331122690668,0.388915206063477,0.4817621980104216,0.5452392231170061,2,3,4,6,7,8,9,10,11,12,13,14,15
0.4414969208905732,0.35907153008053055,0.4358124111795358,0.3420180009474183,0.5698720985315017,0,1,2,4,5,6,7,8,10,12,13,14,15
0.44670772145902415,0.379441023211748,0.3439128375177641,0.31596399810516346,0.38180956892468026,0,2,3,4,5,6,7,9,10,12,13,14,15
0.5556608242539081,0.4708668877309332,0.38465182378019896,0.2851729038370441,0.5476077688299384,0,1,3,4,5,7,8,9,11,12,13,14,15
0.4670772145902416,0.5485551871151113,0.4144954997631454,0.35007105637138797,0.5296068214116533,0,1,3,4,6,7,8,9,10,11,12,13,14
0.5196589294173377,0.5400284225485552,0.344860255802937,0.32780672666982474,0.5447655139744197,0,1,3,4,5,7,8,9,10,12,13,14,15
0.3756513500710564,0.47465656087162483,0.38654666035054475,0.3064898152534344,0.502131691141639,1,2,4,5,6,7,8,9,11,12,13,14,15
0.4443391757460919,0.4315490288962577,0.4012316437707248,0.2974893415442918,0.5438180956892468,0,1,2,3,4,5,6,8,9,11,12,13,14
0.43486499289436287,0.5101847465656087,0.40644244433917576,0.2965419232591189,0.5030791094268119,0,1,2,3,4,5,6,9,11,12,13,14,15
0.4703931785883467,0.4414969208905732,0.34533396494552343,0.29322595926101375,0.5656087162482236,0,1,2,3,4,5,6,8,10,11,12,13,14
0.38370440549502605,0.38986262434864993,0.38749407863571766,0.3387020369493131,0.5258171482709616,0,2,3,4,5,6,7,8,10,12,13,14,15
0.3803884414969209,0.38086215063950735,0.35575556608242537,0.3377546186641402,0.40028422548555187,0,1,2,3,5,6,7,10,11,12,13,14,15
