0.46660350544765516,0.5201326385599242,0.5097110374230223,0.4893415442918048,0.472761724301279,7,8,9,11
0.43439128375177644,0.43439128375177644,0.3879677877783041,0.31833254381809567,0.472761724301279,6,9,11,14
0.37091425864519184,0.3671245855045002,0.34959734722880154,0.27048792041686404,0.44386546660350545,0,6,9,10
0.38370440549502605,0.37470393178588346,0.35007105637138797,0.37707247749881573,0.46849834201800095,0,1,3,6
0.40028422548555187,0.40028422548555187,0.388915206063477,0.21553765987683562,0.4917100900047371,0,10,11,15
0.5011842728564662,0.42112742775935574,0.4883941260066319,0.3140691615348176,0.38275698720985313,3,9,10,12
0.4116532449076267,0.43770724774988157,0.5348176219801042,0.5461866414021791,0.5405021316911416,1,5,8,13
0.45286594031264804,0.4552344860255803,0.38086215063950735,0.2629085741354808,0.47560397915679775,7,11,12,14
0.43391757460918995,0.43723353860729514,0.4306016106110848,0.2245381335859782,0.50734249171009,0,8,9,10
0.4107058266224538,0.38654666035054475,0.3633349123638086,0.24869729985788724,0.497868308858361,0,8,13,14
0.3784936049265751,0.3576504026527712,0.40028422548555187,0.49692089057318806,0.3694931312174325,2,5,6,12
0.5286594031264803,0.4509711037423022,0.4770251065845571,0.47844623401231645,0.45381335859782096,1,3,11,13
0.5793462813832307,0.5281856939838939,0.5840833728090952,0.4737091425864519,0.47228801515869256,1,3,9,11
0.3604926575082899,0.37423022264329703,0.3254381809568925,0.32449076267171956,0.36096636665087634,0,10,13,14
0.45286594031264804,0.47749881572714353,0.43391757460918995,0.3510184746565609,0.50734249171009,1,8,9,12
0.39981051634296544,0.3917574609189957,0.44054950260540027,0.4604452865940313,0.4917100900047371,2,11,13,15
0.5727143533870204,0.52202747513027,0.5689246802463288,0.49265750828991,0.4571293225959261,1,3,5,9
0.428706774040739,0.3728090952155377,0.5442918048318333,0.2979630506868783,0.5362387494078635,4,6,10,14
0.44860255802937,0.49028896257697774,0.42539081004263385,0.36807200378967314,0.5310279488394126,4,8,10,12
0.4798673614400758,0.5172903837044055,0.5049739459971577,0.43202273803884417,0.4391283751776409,3,5,10,14
0.6196115585030791,0.5599242065371862,0.47797252486972996,0.28706774040738986,0.4827096162955945,3,9,11,15
0.6020843202273803,0.5783988630980578,0.5101847465656087,0.2823306489815253,0.5476077688299384,3,5,8,12
0.4258645191852203,0.3855992420653719,0.4448128848886784,0.3377546186641402,0.42539081004263385,7,8,12,13
0.38749407863571766,0.46234012316437706,0.408810990052108,0.3349123638086215,0.46849834201800095,6,7,11,14
0.49692089057318806,0.5286594031264803,0.44670772145902415,0.49313121743249644,0.4917100900047371,3,5,9,10
0.3666508763619138,0.3832306963524396,0.37517764092846995,0.359545239223117,0.4637612505921364,0,2,9,14
0.5016579819990525,0.48460445286594034,0.4017053529133112,0.3765987683562293,0.42728564661297963,1,3,7,13
0.35622927522501185,0.3983893889152061,0.34722880151586927,0.4291804831833254,0.4306016106110848,2,7,10,14
0.37754618664140216,0.3728090952155377,0.3548081477972525,0.49692089057318806,0.4552344860255803,1,5,6,10
0.5201326385599242,0.5201326385599242,0.5518711511132165,0.2629085741354808,0.472761724301279,8,9,10,11
0.5120795831359545,0.37423022264329703,0.38417811463761253,0.41117953576504024,0.4898152534343913,2,3,7,15
0.3789673140691615,0.38702036949313123,0.4703931785883467,0.2207484604452866,0.3983893889152061,0,5,12,14
0.4661297963050687,0.46660350544765516,0.44007579346281384,0.21127427759355755,0.5120795831359545,5,7,13,14
0.388915206063477,0.4007579346281383,0.3879677877783041,0.47418285172903835,0.472761724301279,2,9,11,12
0.4107058266224538,0.408810990052108,0.41639033633349126,0.4315490288962577,0.3893889152060635,2,3,10,14
0.3983893889152061,0.37517764092846995,0.41544291804831834,0.39554713405968733,0.4917100900047371,0,4,5,9
0.4789199431549029,0.5442918048318333,0.4964471814306016,0.3784936049265751,0.48792041686404547,5,6,8,15
0.4888678351492184,0.4888678351492184,0.46518237801989576,0.2747513027001421,0.44102321174798675,3,4,11,14
0.43297015632401703,0.43297015632401703,0.3756513500710564,0.25153955471340594,0.4917100900047371,5,9,12,14
0.39649455234486025,0.4107058266224538,0.335386072951208,0.2145902415916627,0.4827096162955945,9,10,11,15
0.38465182378019896,0.42444339175746093,0.4159166271909048,0.31880625296068216,0.44386546660350545,1,5,6,12
0.39365229748934155,0.40312648034107057,0.4225485551871151,0.39317858834675506,0.472761724301279,0,5,9,11
0.4827096162955945,0.4936049265750829,0.38275698720985313,0.31454287067740405,0.5111321648507816,3,5,6,7
0.44860255802937,0.5485551871151113,0.4613927048792042,0.17290383704405496,0.4917100900047371,4,11,13,15
0.3391757460918996,0.3855992420653719,0.3675982946470867,0.27759355755566084,0.4647086688773093,9,10,13,14
0.39033633349123636,0.40028422548555187,0.39933680720037895,0.31880625296068216,0.5172903837044055,0,3,5,12
0.3884414969208906,0.41923259118900996,0.3282804358124112,0.43012790146849833,0.3694931312174325,2,3,6,14
0.3164377072477499,0.3211747986736144,0.35291331122690667,0.37707247749881573,0.39459971577451447,0,1,7,13
0.3538607295120796,0.35528185693983894,0.36807200378967314,0.28043581241117954,0.4443391757460919,0,7,13,15
0.5381335859782094,0.5381335859782094,0.3723353860729512,0.5423969682614874,0.4917100900047371,2,4,5,9
