0.9839694960274449,0.9858802088195974,0.9839683021835391,0.986143568830917,0.9836397785866352,0,1,4,7,8,9,10
0.9862411845571074,0.9870039918607117,0.9862304234535004,0.9866787144917915,0.9847814553041112,0,1,5,6,8,9,10
0.9859081361176973,0.9865615926609649,0.9859081361176973,0.9858936644161056,0.9850647877207512,0,1,2,3,4,5,10
0.9853546045979175,0.9888788605469755,0.9853483022917063,0.9871793823233952,0.9856645537461355,0,3,5,7,8,9,10
0.9765163163554067,0.9844095464904531,0.9765172795364025,0.9840540946319827,0.9852066246656976,1,2,3,5,8,9,10
0.9829640900838587,0.9858460752812424,0.9829662911360288,0.9858123182637457,0.9835732313531385,0,1,4,6,7,9,10
0.9833393561092597,0.9885277252889852,0.9833490570742031,0.9865880906513853,0.9856335111675459,0,2,5,6,7,8,9
0.985773282133622,0.9872340756398796,0.985773282133622,0.9869805902878248,0.9851892883749563,0,1,3,5,6,7,9
0.9868091021481343,0.9872944453055426,0.986808945135301,0.9868129371639491,0.984892244799796,0,1,5,6,7,9,10
0.9855744419802326,0.9883702403173712,0.9855746930629151,0.9862178604253163,0.9852522795209834,0,2,3,5,6,9,10
0.9770882029898148,0.9843716045101322,0.9770939149503435,0.9851296566131871,0.9850349868305012,1,2,3,5,6,8,9
0.9874423114419156,0.9884250260453704,0.9874423114419155,0.9864051939187526,0.9854197641334687,0,2,3,4,5,7,10
0.9809553191704525,0.9821050900793482,0.9809591503247785,0.9828098727958252,0.9835177838502626,1,4,5,6,7,8,9
0.9804624561477978,0.9858514364344311,0.9804643497524405,0.9858940410141747,0.9830480895881406,0,1,2,4,6,7,10
0.9820976618450785,0.9836429639503445,0.9820984532159206,0.9847399675386808,0.9833597702125714,1,3,6,7,8,9,10
0.9845447897214835,0.9884258121446816,0.9845460556225424,0.9865219190818534,0.9853004295983858,0,3,4,5,6,7,10
0.9672509639413532,0.9792955591854846,0.9671191488981218,0.9770107683872354,0.9774624957660845,0,2,3,4,6,8,9
0.9809694127327306,0.9821114341971833,0.9809706438278402,0.9828898298193376,0.9834755645445474,1,4,5,6,7,9,10
0.9827556860498721,0.9838550460841909,0.9827569572917524,0.9858473001648091,0.9847331706157891,1,3,4,5,6,7,8
0.9832371435532403,0.9869283033777435,0.9832371435532402,0.9869683254455551,0.9850500347659389,0,1,2,4,5,7,9
0.9802448646328569,0.9817976448957028,0.9802445665891625,0.9838399099287588,0.9845975360378597,1,2,4,5,6,9,10
0.985119682291603,0.9869545193486613,0.9851210600816407,0.9865471600758274,0.9848960942640258,0,1,4,5,6,7,9
0.9835959277509994,0.9855853419091506,0.9835957685522477,0.9856160969344107,0.9831533523199226,0,1,2,3,4,9,10
0.9779274743704616,0.9843666987155258,0.9779274743704617,0.9852853078564531,0.9851259291839466,1,2,3,5,6,7,10
0.9783086149884234,0.9840475479296235,0.9783089183723849,0.9850627362774255,0.9847838716872312,1,2,3,4,5,9,10
0.9865954650689123,0.9869799145142143,0.9865953363247432,0.9865003647372697,0.9850361940135076,0,1,4,5,7,9,10
0.9661599932911712,0.9792758630084089,0.9661416584171767,0.9773009123927983,0.9769488386084009,0,2,3,4,6,8,10
0.9690252163767806,0.9793348125531629,0.9690256793463118,0.977228237928355,0.9769291792005458,0,2,3,4,6,7,9
0.9830305889637942,0.9839381071765051,0.9830306009875323,0.9856860633503126,0.9847466289505511,1,3,4,5,6,9,10
0.9832427175292553,0.9821271149416674,0.9832582068282376,0.9841105357352876,0.9850646469659216,1,2,5,6,8,9,10
0.9803776826498001,0.983582357472312,0.9803786958553979,0.9840334702822413,0.9850489360902238,2,4,5,6,8,9,10
0.9747661814598498,0.983001554452791,0.9747674729567088,0.9836603024358083,0.982912829418134,1,2,3,4,6,7,9
0.9785243307039544,0.9838523843167654,0.9785243307039546,0.9858400209991405,0.9848206400891943,1,2,3,4,5,7,8
0.9816712427676413,0.9815958798035981,0.9816671395869154,0.9825867566870389,0.9831786858538795,1,4,5,6,8,9,10
0.9827490962277077,0.9821887838522299,0.9827542908114492,0.9837255078978052,0.9851538845067,1,2,4,5,7,8,10
0.9828343950563027,0.984009715280102,0.9828206623909618,0.98409757899476,0.9850491839405995,2,4,5,7,8,9,10
0.9868787538613872,0.9885319271914621,0.9868829726366869,0.9874309664793456,0.9853727850429601,0,5,6,7,8,9,10
0.9853651824906134,0.9869388656064264,0.9853651824906134,0.9864496052719978,0.9851175808383845,0,1,3,4,5,7,10
0.9845216994158825,0.988422780469578,0.9845229755148366,0.9869741583263602,0.9855732143426436,0,3,4,5,6,7,8
0.9686239101297718,0.9791864058357894,0.9686168189541553,0.97965683229663,0.9809277892641503,0,2,3,6,7,8,10
0.984610896977826,0.9843606868545639,0.9846076263528405,0.9853965456965381,0.985152401378515,1,3,5,7,8,9,10
0.9825738020447035,0.9821084512130489,0.9825665299762245,0.9828750000167467,0.9838079570764502,1,4,5,7,8,9,10
0.9853398717724181,0.9869035477384961,0.9853398717724181,0.9868463062238252,0.9850853497914682,0,1,3,4,5,7,9
0.9835268663879081,0.9818319875066717,0.983537404471866,0.9844005346182431,0.9850622471808966,1,2,4,5,8,9,10
0.974714229718519,0.9830135054729149,0.9747155405308878,0.9840523830506502,0.9829763594553057,1,2,3,4,6,7,8
0.9830792199836025,0.9843549939792541,0.9830611141712241,0.9846426328567162,0.9855414856197897,2,5,6,7,8,9,10
0.9771296957097473,0.9793281399845551,0.9771373151459323,0.9748859071671052,0.9759969627912947,0,3,4,6,7,8,10
0.9874605391085552,0.9885558925265807,0.9874605391085552,0.9871342318193851,0.9856424721846829,0,2,3,5,6,7,8
0.9779317825416707,0.9861074278901042,0.9779322430914762,0.9857906775155196,0.9852522577768535,2,3,5,6,7,9,10
0.9820905959804337,0.9861063890132853,0.9820911567767412,0.9857632739975654,0.9832196952743187,0,1,2,6,7,9,10
