,linear,ridge,lasso,gradboost,randomforest
0.1,0.037309579522586955,0.017219638401616888,0.037309579522586955,0.018918013024506353,0.020958414735950393
0.2,0.03851258906117194,0.015355422960590559,0.038512589061172164,0.019238282818679564,0.018075009159046362
0.3,0.04018303571839388,0.015020881928871743,0.040189379809519754,0.01606328826919956,0.015299045031357261
0.4,0.045125759729100046,0.013560787076031366,0.04502276985196785,0.01380312277501683,0.010907423678835348
0.5,0.020336568017937595,0.012720209381077208,0.02034919472877117,0.012294930501312584,0.010758709995717597
0.6,0.021300545817384053,0.009692454711186183,0.02131888069137844,0.01254505931224037,0.009667590954840821
0.7,0.017887925109052016,0.009212389478795768,0.018003212153344994,0.012526745319470622,0.00938423631113694
0.8,0.017282373188376,0.00920054006614035,0.018033954810412034,0.009894789281636562,0.008248666567074014
0.9,0.01030791764462402,0.004558113843785461,0.01034616787645637,0.0015521618738224552,0.0018268046754451595
