0.9849883836370065,0.9863358483516794,0.9849883836370065,0.9850337792911451,0.9841027134386143,0,1,7
0.9792463432782579,0.9788357463141277,0.9792463432782579,0.9796387854756788,0.9781775676608142,0,2,6
0.9673221446017372,0.9733218264326639,0.9673196901997841,0.9685341503858896,0.9687865717431796,2,9,10
0.9663161161217766,0.9731870715148839,0.966344346416637,0.9690405097110613,0.9694859228102909,3,8,10
0.9777441258281552,0.9775963801583997,0.9777446425496691,0.9740569486702199,0.9743868760097799,6,9,10
0.9783025740957514,0.9802366947773433,0.9783025740957515,0.9809941529522327,0.978002241497955,1,6,9
0.9778451454959637,0.977564025299643,0.9778432711094115,0.9744008749543424,0.9742652524908935,6,8,10
0.9822018763207858,0.9834040412570852,0.9822018763207858,0.981053658502296,0.9829092244305937,1,3,10
0.9742870647320238,0.9756975998381141,0.9742870647320236,0.9728050936678677,0.9728593846855818,0,3,9
0.9772821733189245,0.9800312727531398,0.9772821733189269,0.9803603694386418,0.9790554261253341,1,4,6
0.9513627095175632,0.9736157186868901,0.9513627095175632,0.9768643082192415,0.9766150952374241,2,7,8
0.9779680012792986,0.9811651315395616,0.9779680012792986,0.9796242781955288,0.9778124468599777,1,2,10
0.9863400538466709,0.9885424944754746,0.9863400538466708,0.9863597414019516,0.9855994497850484,0,5,10
0.9782841196365312,0.9789251368302845,0.9782841196365312,0.9767298898000218,0.9769253493896549,0,6,8
0.9728909345784711,0.9805860514292142,0.9728909345784711,0.9730337009317158,0.975645103857846,3,4,9
0.9826233186529041,0.9837360618228531,0.9826233186529041,0.9840179861166732,0.9860079500830486,2,5,6
0.981802127102263,0.9833227239061249,0.981802127102263,0.98449977829756,0.9839322030884871,1,3,6
0.9794275929676775,0.9811554842691255,0.9794469745298787,0.9789315845738309,0.9775367851550507,1,8,9
0.984460736106181,0.9857923232097342,0.984460736106181,0.9846211403407481,0.9854142324892864,3,5,10
0.9825933378994558,0.9836738680907245,0.9825933378994557,0.9832467947261139,0.9840358099481599,4,5,7
0.978027769073564,0.9778405313110746,0.9780313351691293,0.9742680587481689,0.9746096670278728,4,8,10
0.9694713310904692,0.9863398563827046,0.9694713310904695,0.9819492979323379,0.9816877366988203,0,1,2
0.947876233637794,0.9735245883875117,0.9478762336377938,0.9729204158140817,0.9736941292835637,2,3,9
0.9822027536060849,0.9834273770408264,0.9822027536060849,0.9815953253895388,0.9827764737616805,1,3,8
0.9718511596785432,0.980497939491063,0.9718511596785432,0.9761967016170493,0.9767658479233355,3,6,10
0.9779533473403565,0.9787837927695952,0.9779533473403565,0.9760963156710395,0.9774072221006931,4,7,9
0.9780456836954502,0.9788141367173873,0.9780456836954501,0.9767028519691267,0.9777692117885131,4,7,10
0.9665919446029713,0.9732538991559052,0.9665921197166113,0.9686891007246843,0.9691230572032605,3,9,10
0.9794480540182574,0.9811697000819318,0.9794482006868861,0.9802097140224652,0.9782301300453853,1,9,10
0.9634254103226112,0.9751846532601779,0.9634254103226111,0.9759210218738053,0.9750629014565974,0,2,9
0.9825112747339623,0.9837090407470542,0.9825112747339623,0.9819584540205885,0.983864526985063,5,7,10
0.982514910075455,0.9837274789532097,0.982514910075455,0.9823593135581622,0.9836728299302132,5,7,8
0.9825762050492589,0.9838492196950428,0.9825760998392166,0.9821743921853318,0.9827651760280363,5,9,10
0.9863888226989661,0.9883437345643852,0.9863888226989661,0.9877724332045693,0.9868615809022259,0,5,6
0.9779333698215589,0.9778676797608163,0.9779340819766907,0.9736830931333773,0.9747116322560084,4,9,10
0.9786722079071958,0.9792449052062903,0.9786722079071958,0.9745161782940073,0.9763596268637411,0,4,9
0.9773368072457121,0.9772553400242892,0.9773368072457119,0.9775882951493777,0.9770259477212557,0,3,7
0.9776649958393204,0.9789915148153243,0.9776649958393204,0.9769557785366926,0.9768036939738508,6,7,8
0.9762485217096352,0.9769807390345452,0.9762485217096352,0.9749640228250694,0.9751269134984998,0,7,9
0.9827438136040739,0.983922079294774,0.9827438136040738,0.9831904097152663,0.9853538339496897,2,5,8
0.9777048285745198,0.9790019998060575,0.9777048285745199,0.9775973037517881,0.9770818148753784,6,7,10
0.9777374533356336,0.977753636474905,0.9777829717539055,0.9743885705057137,0.9740862179473763,4,8,9
0.9774913644111316,0.9774428210966741,0.977525278519178,0.9737924954043415,0.9730574464140626,6,8,9
0.9827292498767745,0.9839119832289772,0.9827292498767743,0.9828832635784388,0.9851192257097714,2,5,10
0.9845472007097238,0.985823122123343,0.9845472007097238,0.9858879644883437,0.9854602402591798,3,5,7
0.978236165202215,0.9788806587999102,0.978236165202215,0.975735820851189,0.9765045374699034,0,6,9
0.983110967338413,0.9835607933861342,0.983110967338413,0.9850036907638564,0.985364566661619,2,4,5
0.9668884315522756,0.9749827352965269,0.9668884315522758,0.9794784236351247,0.9801667288276007,2,3,7
0.9819078889114791,0.983331255670167,0.9819078889114791,0.9821853387380465,0.9824560973091659,1,3,7
0.9787056703673663,0.9792748769040301,0.9787056703673663,0.974263108509531,0.9758567142571984,0,4,8
