0.7057142857142857,0.6971428571428572,0.6885714285714286,0.64,0.7257142857142858,0,2,4,5,7,11,12,17,19,20,21,22,23,30
0.7057142857142857,0.7257142857142858,0.52,0.64,0.7314285714285714,2,3,5,7,8,9,10,11,13,20,22,24,25,30
0.6914285714285714,0.6428571428571429,0.6714285714285714,0.64,0.6485714285714286,1,3,4,5,7,9,12,16,17,23,27,29,30,31
0.5885714285714285,0.52,0.5057142857142857,0.64,0.5028571428571429,0,2,4,6,8,9,10,13,15,18,22,23,25,27
0.6885714285714286,0.6742857142857143,0.6971428571428572,0.64,0.72,0,2,5,6,9,11,17,18,19,20,22,23,27,31
0.6771428571428572,0.7142857142857143,0.6742857142857143,0.64,0.6171428571428571,0,1,6,7,8,13,14,17,18,21,23,29,30,32
0.6542857142857142,0.6628571428571428,0.5114285714285715,0.64,0.6742857142857143,3,4,6,7,8,9,10,20,23,24,26,27,29,32
0.6457142857142857,0.6828571428571428,0.5057142857142857,0.64,0.6742857142857143,3,6,8,9,10,12,15,16,17,18,24,26,27,31
0.6828571428571428,0.6657142857142857,0.66,0.64,0.7057142857142857,0,1,3,4,5,6,7,8,18,20,21,27,30,31
0.6771428571428572,0.6628571428571428,0.5942857142857143,0.64,0.6771428571428572,0,2,5,7,8,11,12,14,16,17,21,25,26,31
0.6457142857142857,0.6485714285714286,0.5142857142857142,0.64,0.6828571428571428,0,1,2,3,6,7,12,14,15,16,18,19,25,32
0.6314285714285715,0.5742857142857143,0.5085714285714286,0.64,0.68,3,6,8,9,16,18,20,23,24,25,26,27,28,32
0.7057142857142857,0.66,0.6828571428571428,0.64,0.7085714285714285,1,3,5,7,11,17,18,20,21,23,24,28,30,32
0.6685714285714286,0.6542857142857142,0.5085714285714286,0.64,0.7571428571428571,0,3,7,8,12,15,16,20,21,24,25,26,29,31
0.6371428571428571,0.6457142857142857,0.6571428571428571,0.64,0.6371428571428571,0,2,6,8,11,14,15,18,19,20,22,23,29,31
0.6857142857142857,0.6657142857142857,0.6771428571428572,0.64,0.6885714285714286,0,1,2,3,4,5,10,13,19,25,26,27,29,31
0.68,0.7085714285714285,0.6885714285714286,0.64,0.7085714285714285,0,1,9,10,13,14,18,19,23,25,27,28,30,31
0.5114285714285715,0.5142857142857142,0.5057142857142857,0.64,0.6028571428571429,3,4,6,8,14,16,17,18,20,23,26,28,30,32
0.66,0.7,0.6314285714285715,0.64,0.72,1,2,4,5,6,8,11,15,18,22,24,25,27,31
0.7057142857142857,0.7257142857142858,0.5057142857142857,0.64,0.8057142857142857,0,1,2,3,4,5,6,21,22,23,25,26,27,29
0.6857142857142857,0.7142857142857143,0.6971428571428572,0.64,0.7085714285714285,1,2,3,4,5,17,18,20,21,26,27,30,31,32
0.7,0.7028571428571428,0.6942857142857143,0.64,0.7028571428571428,0,3,4,9,12,13,14,15,19,21,24,27,29,31
0.6457142857142857,0.6371428571428571,0.5057142857142857,0.64,0.6971428571428572,1,4,5,6,10,12,19,20,23,24,25,29,30,32
0.7171428571428572,0.7314285714285714,0.5085714285714286,0.64,0.7228571428571429,0,1,3,5,6,10,11,12,13,17,22,24,26,30
0.6228571428571429,0.58,0.5085714285714286,0.64,0.6828571428571428,4,6,7,8,9,10,11,12,15,18,22,23,28,29
0.6914285714285714,0.7,0.5,0.64,0.7828571428571428,0,1,3,5,6,8,11,13,14,15,18,24,25,30
0.7085714285714285,0.7285714285714285,0.7028571428571428,0.64,0.7285714285714285,2,3,5,9,13,15,16,17,18,19,22,23,26,32
0.6828571428571428,0.7685714285714286,0.5285714285714286,0.64,0.7257142857142858,0,1,3,4,6,8,9,10,11,18,20,24,29,30
0.6371428571428571,0.6057142857142858,0.5228571428571429,0.64,0.6142857142857143,0,2,7,8,9,10,15,20,21,23,26,27,28,30
0.6828571428571428,0.6571428571428571,0.6771428571428572,0.64,0.6971428571428572,1,7,8,9,11,18,19,21,22,24,25,27,29,30
