0.6942857142857143,0.7057142857142857,0.68,0.64,0.7057142857142857,3,8,9,12,13,18,19,28,29,31
0.6485714285714286,0.6,0.6,0.64,0.64,4,7,9,15,18,21,22,23,26,28
0.62,0.5057142857142857,0.52,0.64,0.5857142857142857,0,1,4,10,12,20,21,25,27,28
0.6257142857142857,0.52,0.5114285714285715,0.64,0.5114285714285715,4,6,9,11,14,16,18,25,29,30
0.6571428571428571,0.6542857142857142,0.6171428571428571,0.64,0.6,5,9,10,14,17,18,22,24,26,27
0.6257142857142857,0.5028571428571429,0.5171428571428571,0.64,0.6514285714285715,4,9,10,14,15,16,20,25,29,31
0.6714285714285714,0.68,0.5114285714285715,0.64,0.6657142857142857,1,4,6,8,9,11,14,18,21,31
0.6685714285714286,0.66,0.6685714285714286,0.64,0.6857142857142857,1,2,3,5,9,11,21,25,27,30
0.6828571428571428,0.7085714285714285,0.6571428571428571,0.64,0.6571428571428571,2,5,8,9,10,11,18,21,28,29
0.7,0.6771428571428572,0.68,0.64,0.6828571428571428,0,3,7,11,14,15,19,20,22,23
0.7114285714285714,0.6914285714285714,0.7028571428571428,0.64,0.74,0,7,11,13,15,18,19,26,28,32
0.6542857142857142,0.6885714285714286,0.5171428571428571,0.64,0.7828571428571428,5,7,8,12,16,17,24,25,28,29
0.6571428571428571,0.6142857142857143,0.5142857142857142,0.64,0.6571428571428571,0,1,6,7,8,11,15,22,25,31
0.6571428571428571,0.6628571428571428,0.66,0.64,0.68,0,7,9,13,17,20,23,25,29,32
0.6514285714285715,0.7228571428571429,0.6314285714285715,0.64,0.6228571428571429,4,9,15,17,19,22,25,26,29,32
0.6971428571428572,0.7485714285714286,0.5114285714285715,0.64,0.6428571428571429,3,7,15,17,19,22,24,25,28,32
0.7057142857142857,0.7285714285714285,0.6885714285714286,0.64,0.7142857142857143,0,1,4,5,9,11,15,21,28,31
0.68,0.7028571428571428,0.5628571428571428,0.64,0.6457142857142857,0,3,4,5,6,14,19,24,26,31
0.6714285714285714,0.6171428571428571,0.5628571428571428,0.64,0.68,6,9,11,18,19,20,24,26,29,31
0.6685714285714286,0.7257142857142858,0.5114285714285715,0.64,0.7028571428571428,0,3,4,8,10,11,17,21,23,31
0.5485714285714286,0.5457142857142857,0.5,0.64,0.5285714285714286,0,2,5,6,8,10,14,15,29,32
0.6142857142857143,0.5685714285714286,0.5057142857142857,0.64,0.62,0,2,3,6,9,12,15,18,25,30
0.68,0.7,0.6571428571428571,0.64,0.6714285714285714,1,2,6,8,13,17,19,20,27,29
0.7257142857142858,0.7371428571428571,0.7028571428571428,0.64,0.6657142857142857,0,5,7,9,10,19,20,22,30,32
0.6657142857142857,0.6628571428571428,0.6714285714285714,0.64,0.6742857142857143,1,14,15,16,18,19,21,27,29,31
0.5542857142857143,0.5428571428571428,0.5028571428571429,0.64,0.5142857142857142,1,4,6,8,12,13,18,20,22,31
0.7114285714285714,0.7057142857142857,0.6685714285714286,0.64,0.7171428571428572,1,2,4,5,9,13,16,22,30,31
0.68,0.7685714285714286,0.68,0.64,0.72,1,2,5,15,16,20,21,24,26,31
0.64,0.6342857142857142,0.5257142857142857,0.64,0.6171428571428571,2,6,9,11,12,15,20,21,25,31
0.6685714285714286,0.7085714285714285,0.6542857142857142,0.64,0.6428571428571429,3,6,8,15,19,23,24,27,30,32
0.6828571428571428,0.68,0.5371428571428571,0.64,0.66,0,2,7,8,9,13,14,19,20,23
0.5342857142857143,0.5457142857142857,0.52,0.64,0.7057142857142857,0,2,12,14,15,16,18,22,25,26
0.6771428571428572,0.7257142857142858,0.5285714285714286,0.64,0.7228571428571429,5,7,8,9,10,11,15,22,29,30
0.6885714285714286,0.6971428571428572,0.6857142857142857,0.64,0.6971428571428572,5,6,13,15,18,19,20,23,24,32
0.6828571428571428,0.6428571428571429,0.7142857142857143,0.64,0.6971428571428572,1,5,11,16,20,24,26,28,31,32
0.6914285714285714,0.7314285714285714,0.5657142857142857,0.64,0.7342857142857143,0,1,10,11,13,15,17,24,25,29
0.6771428571428572,0.6485714285714286,0.5,0.64,0.6971428571428572,0,1,2,5,8,11,17,20,25,30
0.6628571428571428,0.6714285714285714,0.6657142857142857,0.64,0.7028571428571428,2,10,11,13,21,22,25,26,27,31
0.68,0.7028571428571428,0.6942857142857143,0.64,0.6742857142857143,4,5,6,8,13,18,21,26,28,29
0.6771428571428572,0.6971428571428572,0.6685714285714286,0.64,0.7142857142857143,8,13,14,16,17,19,21,24,29,30
0.6514285714285715,0.6657142857142857,0.5085714285714286,0.64,0.6542857142857142,2,3,6,8,9,12,14,21,24,30
0.6714285714285714,0.7,0.6371428571428571,0.64,0.6628571428571428,2,4,5,10,11,16,20,26,27,32
0.6771428571428572,0.6885714285714286,0.6142857142857143,0.64,0.5457142857142857,0,4,7,12,13,17,20,21,23,30
0.6571428571428571,0.68,0.54,0.64,0.5885714285714285,2,6,11,12,13,16,17,19,20,24
0.6628571428571428,0.6914285714285714,0.5514285714285714,0.64,0.7457142857142857,0,1,4,6,7,11,23,24,25,28
0.6485714285714286,0.6628571428571428,0.6171428571428571,0.64,0.6628571428571428,3,5,8,11,12,16,18,21,25,30
0.6714285714285714,0.6257142857142857,0.5028571428571429,0.64,0.6685714285714286,2,3,14,15,19,20,21,22,29,30
0.66,0.6028571428571429,0.6114285714285714,0.64,0.6714285714285714,4,7,9,16,19,20,22,23,27,32
0.6628571428571428,0.6657142857142857,0.5171428571428571,0.64,0.66,1,5,7,8,10,15,16,17,25,30
0.6714285714285714,0.72,0.6714285714285714,0.64,0.5885714285714285,1,5,7,10,18,20,23,24,25,28
