Unnamed: 0,svm,rft,lgn,knn,dtr
SPECtrum,0.10046397522744314,0.028293885003854654,0.20314954203750443,0.1731998048892411,0.028009667829645948
Lap Score,0.11883976714374457,0.04311679062874097,0.19828050934984712,0.264061087020461,0.044256239359061936
Mutual Corre,0.1505271563537446,0.16739743909277147,0.08224326500141968,0.06269284013505474,0.16882935755493997
MICI,0.046011825428219286,0.19665698570085324,0.046231706410528414,0.06187427002576447,0.020730046758601996
MDCM,0.01625365321730597,0.13973123413166444,0.12664305812352256,0.14262380374810457,0.13421500040918127
Linear Depend,0.0020256778490411005,0.09917344675412536,0.11941182145868497,0.20782050539392954,0.20026189357030857
MPMR,0.08363155691041115,0.17512273192658845,0.05177565452023724,0.16944401262308575,0.15277562366979003
MCFS,0.13301951208703228,0.14393186211005243,0.05818735102972658,0.09442446966577753,0.11324390659524672
RSPCA,0.06872835559246591,0.19689840110191004,0.04661737236598642,0.4011475047351314,0.0773761047617586
ANOVA F,0.3456192253863935,0.3355674074689246,0.3542823883326103,0.46494782207687296,0.03311986540269667
ReliefF,0.3465356034609597,0.4604757359757028,0.36845561219569195,0.3435105388045165,0.10393949025940907
Info Gain,0.12742478278968064,0.2611148977830136,0.11459099701545988,0.1510502607555044,0.08552349523199985
MRMR,0.20165140682954383,0.38346422303858985,0.22286671401029495,0.47279646488947963,0.0006749317549312277
ERFS,0.17850080284050268,0.37042779138152376,0.13681499769872746,0.061489060562569045,0.22894649315488572
Variance,0.21864497398081062,0.18818791568766952,0.08042009266562572,0.09677234616510975,0.01809785549432902
Sim Entropy,0.2396703839180919,0.2153475661701504,0.2240756723612452,0.18886293792721917,0.09997139856840792
Rep Entropy,0.07296203035574911,0.29711596327104756,0.1820795855550661,0.3991074964784502,0.02517334687110127
SPECtrum,0.01904824982850026,0.2867924016311703,0.14500717789168044,0.4257983231264829,0.13992145192025124
Lap Score,0.02690866684633708,0.09681957108053132,0.12145075218890414,0.19397908191400304,0.02281484974551052
Mutual Corre,0.12007630904548268,0.08176839710089717,0.0005792563697404013,0.29297164150733973,0.034896130939863136
MICI,0.222502847363798,0.15586648438525003,0.1074037852226994,0.0582082042269937,0.04023884891824219
MDCM,0.18416523062036078,0.3366735359098297,0.06502152750336004,0.3266609670052184,0.06411261574054855
Linear Depend,0.23118306247551965,0.2838497041543829,0.06024266245300173,0.2420032636767383,0.11441117688835128
MPMR,0.2796475968492988,0.06498054920053598,0.013660796053044462,0.17554165735785743,0.15720105330978348
MCFS,0.1505535087710831,0.15900214563100712,0.11449967575201932,0.010232287973567714,0.15156953976500556
RSPCA,0.20138099059194203,0.07486994236023149,0.1361252468889943,0.3141602000941144,0.1534467109465982
ANOVA F,0.13208393995003093,0.29185770056662413,0.19627136661370592,0.33674845845085827,0.06700057140453722
ReliefF,0.1252362146952283,0.5306503646665892,0.10103196515555497,0.09363508806000644,0.11518129839874826
Info Gain,0.0023629474470797792,0.4155957174184242,0.10721069976611926,0.33795509618359026,0.03865047330304841
MRMR,0.11453061605743828,0.1191551273387705,0.009943901013876887,0.3269505600610741,0.008326938831167342
ERFS,0.04007365976578157,0.17091765836488415,0.28716634529880397,0.012597297929722516,0.02940901517828466
Variance,0.11250332976914366,0.29056016945370716,0.057541684532439505,0.41257828579819344,0.2548241742950867
Sim Entropy,0.3295498480501803,0.1585976279753162,0.2603604468617841,0.3628816848892775,0.015156649339681326
Rep Entropy,0.25578587239965683,0.04235415393773357,0.09955241984489113,0.24409233397883995,0.019631469620920574
SPECtrum,0.15558457911899157,0.17189091340365412,0.2158416079485891,0.03522186278010539,0.17273768612525703
Lap Score,0.011867846965355635,0.021880553752483208,0.09014703134210347,0.18402217074427665,0.21758212163186974
Mutual Corre,0.30919118374375715,0.03493126097957408,0.07731711676907001,0.3103383854816957,0.01597462724055302
MICI,0.17478540469708728,0.24873968755871712,0.0841179361480088,0.4585597039207145,0.28600356722243114
MDCM,0.14260713670565553,0.303368298479551,0.19934600349754608,0.05220555551790963,0.07992125254987519
Linear Depend,0.08645195838177763,0.27653914942162816,0.136546947955856,0.01756268226295666,0.0263196418692244
MPMR,0.16904445433579735,0.39152121681272617,0.1703098810427862,0.017224938373284416,0.056681056895697156
MCFS,0.027353939956734335,0.0008732815244893521,0.08898944506483727,0.027936244588604137,0.2311509315169178
RSPCA,0.21468259754403488,0.05016517201788833,0.0549371154085906,0.3794311354832175,0.1760095977287438
ANOVA F,0.0982233187864393,0.1942566235586314,0.13519643063237882,0.20858097643615836,0.4019158474106607
ReliefF,0.13546713121430334,0.09378073260210652,0.24256255784881667,0.16607349546455175,0.37997479312845545
Info Gain,0.15370309118545958,0.012953675946592054,0.05908513290212773,0.17702604731535163,0.42010382661827833
MRMR,0.09643831741360129,0.2017280321570403,0.023923449730167638,0.1961809507724774,0.3620273956563883
ERFS,0.12673509747150102,0.17208497596465175,0.0676223316969658,0.03792381389748333,0.3416260644817061
Variance,0.1099058966995031,0.05146226881818825,0.018216005079808428,0.15809480117682345,0.1516893224359438
Sim Entropy,0.1855416191975801,0.2197043014930345,0.16718998279366723,0.4139612956333308,0.16200438916657361
Rep Entropy,0.1912854934651431,0.12769015105451026,0.002567681567100656,0.08411454165177146,0.1932869980832967
SPECtrum,0.2098203482445059,0.13995226763970708,0.02000853749457681,0.09883337997867353,0.20046898379761371
Lap Score,0.31074842466025515,0.052476065858696644,0.22929880862429067,0.4302244055223996,0.11703262627088389
Mutual Corre,0.12901996569072102,0.14439366419812483,0.11772577751046404,0.3026772261846876,0.20895240316486063
MICI,0.11357425337458533,0.06440025009705734,0.05731259045056748,0.18111409915037194,0.17795900172656642
MDCM,0.11550496741410228,0.06546232318711376,0.011433449996901036,0.0483550032903471,0.12363619702834315
Linear Depend,0.15233333771788832,0.006613818788078603,0.020105431138618346,0.02345362435040788,0.17810360546578086
MPMR,0.01177735564105347,0.1206901238700475,0.06637214616845093,0.030499363352793782,0.0889312996168784
MCFS,0.09672877337979982,0.03924842828253945,0.0185551328339538,0.11437261257297668,0.05080411371067199
RSPCA,0.315913084715963,0.15018679014388708,0.10164143259956938,0.31961595488220446,0.24751340028871033
ANOVA F,0.09812854105844962,0.15250404052219202,0.08395834256198938,0.43331294864673314,0.16349862780512275
ReliefF,0.029346853400657832,0.1717661842918516,0.08211736332520024,0.3408979473483153,0.14609797785298562
Info Gain,0.11149873578210459,0.14743505531965,0.14161006076670224,0.3475576184601595,0.26607088015456304
MRMR,0.1618903722134973,0.1995731888315105,0.09505266480474504,0.46540484204801147,0.07133784467912196
ERFS,0.027223067957189172,0.4112153900500258,0.0185551328339538,0.1314561167294466,0.20851859194721734
Variance,0.2579416093681689,0.06614546552871897,0.27574629801869815,0.29509511232387153,0.08879983329356253
Sim Entropy,0.22662185174797406,0.09208772684351457,0.277637296018123,0.19940039919614025,0.07306069435093986
Rep Entropy,0.20220305767121194,0.0387430394119649,0.05512986475246348,0.006457329703697747,0.1945532452629748
SPECtrum,0.2135920604421919,0.09646822124939002,0.07874309618117914,0.03806425930600778,0.2547894560310369
Lap Score,0.12460341167233158,0.14319349491206126,0.04305656983305854,0.4167647983198607,0.1659896227374744
Mutual Corre,0.20032097670482119,0.07904358794601885,0.13057583621669672,0.06000947002834899,0.06407384032505961
MICI,0.3263238844803664,0.2021841529111837,0.20476114234797999,0.3327224094694786,0.15972311371402276
MDCM,0.06563154139208788,0.08692847787659463,0.09033151981868025,0.04262808631463626,0.0993411701779734
Linear Depend,0.17686735235441328,0.12065828480183542,0.12572712339765857,0.13987644267934746,0.1284877237754228
MPMR,0.04237095098695085,0.08882669211914064,0.12630896893594315,0.14419751293219782,0.17585087337127814
MCFS,0.11538604078564862,0.03226964212328233,0.06269385675016295,0.09957882122018107,0.13106233600986417
RSPCA,0.12185267795222199,0.21177256844404435,0.09062244258782255,0.18250452899398373,0.2036858320568423
ANOVA F,0.00014477545895313503,0.37939948770887744,0.10182296919980062,0.24193138280846527,0.41820446653406995
ReliefF,0.027603854173731082,0.3551607519963667,0.02177072055748118,0.24241689632002147,0.30113247625098144
Info Gain,0.18275488768517414,0.3659172993707942,0.08456155156402491,0.19109811814852884,0.49447128178072924
MRMR,0.06664496960475982,0.29685150423815826,0.15171622410770294,0.21017879915268836,0.336205495746579
ERFS,0.15157990552393236,0.345377647823245,0.2228468411629922,0.09540340502079755,0.010784224831056281
Variance,0.16421594695556566,0.1267254157264826,0.02909082989381349,0.027468005530700428,0.00566793526745661
Sim Entropy,0.27549958808632613,0.21597956201838908,0.14555193377123152,0.173624923848378,0.04635561343741299
Rep Entropy,0.15463587697996103,0.044240272945338256,0.05857279699628329,0.052465343897263775,0.04595076091830895
SPECtrum,0.2622907037260228,0.15447833012060738,0.09895771379004789,0.09872979765708546,0.0482786629031572
Lap Score,0.2147290431905717,0.3788224464772954,0.06517323739235863,0.4910814322128927,0.10065645756224283
Mutual Corre,0.3216581070596937,0.16729108676597854,0.146138639584216,0.08337290567607661,0.07069737114854362
MICI,0.15521648728151285,0.1141060591814189,0.016232194159237108,0.11641202343963512,0.11492750886066037
MDCM,0.30099805716280903,0.09853735110666598,0.1826610764424995,0.24227071544802967,0.09944190000493071
Linear Depend,0.10915473669173721,0.05831013024270814,0.036913574066939805,0.06472179080955161,0.07935109374439253
MPMR,0.14070122974271798,0.015472008024599172,0.0973442728043406,0.18597825966906337,0.10956321298253179
MCFS,0.32262579089561333,0.036069118707346824,0.08932596002688613,0.2531222731885533,0.17570599329115488
RSPCA,0.4247648197769331,0.1573793316252197,0.257563851900184,0.1613200324818914,0.1739853700849627
ANOVA F,0.20660049896884658,0.16269783438367566,0.08252995102648264,0.3713267414335428,0.05025231893378941
ReliefF,0.11646074965293061,0.23053291956652766,0.0727026286589927,0.3034560611010714,0.0883084557295695
Info Gain,0.21347105420387613,0.12464636464817709,0.15518368753439332,0.21543248782191324,0.13770046306026282
MRMR,0.3696552253213086,0.1281275664537119,0.017210037180877897,0.46211164860203063,0.037448858017124026
ERFS,0.1497006894167708,0.05284657740902155,0.10355357599175961,0.09073646271428905,0.2405836094775779
