Variance,Sim Entropy,Rep Entropy,Lap Score,SPECtrum,Mutual Corre,MICI,MDCM,Linear Depend,MPMR,MCFS,RSPCA,ANOVA F,ReliefF,Info Gain,MRMR,ERFS
49.76986723346278,1507.3122804618356,1.117850637052709,14.498626968025606,5.895824943013696e-11,81.28733032418852,2214.2579097223547,2.5738963560709617e-08,77514.37764249199,101.7851507526984,812.8448967350204,3735.555066394501,5201.712576374253,0.17352333521957639,2.968785447627911,293.9351724153354,26.730922099620706
50.44009585225224,1543.8904749173814,1.1190654998569558,14.565953579235977,5.897168499109911e-11,83.02905415000829,2225.213045381033,6.920128068683891e-08,79577.69874128097,93.5583406670495,815.935002911948,2825.792009350074,5743.221186594682,0.18839452556427533,3.3378785739225574,321.5890715230432,26.626659309697548
50.728592864211976,1524.0961661538934,1.1180464306188505,14.74147555762957,5.756917023205253e-11,79.95655395059634,2242.9068163281795,7.896015035762875e-08,79075.9828987547,95.54167228352095,372.60452633415116,3260.865574027417,5334.011346969493,0.17499363077907845,3.2232658055243757,300.5500224880543,26.810784909155473
49.821200186500086,1519.7752947251693,1.0940217021275185,14.749062789367903,6.016130868696543e-11,82.61760908899656,2210.7988598252996,1.4097183173356101e-08,77052.65902555337,105.77402889575963,693.5039835529706,4024.799313908361,5302.719464232356,0.17587990590580513,3.090075820241153,299.3639655309023,26.71109570759642
49.99200014656099,1532.1935385382603,1.1187055374496273,14.23293759429168,5.971788305011165e-11,82.04196847492447,2223.0575331318196,3.723581016734767e-08,79116.38357047006,99.48307720404297,818.9395384573047,2776.4957415782083,5487.331428059308,0.1878380850636537,3.188843011953929,308.8482831180388,26.648422295360625
50.861028103611545,1543.114479191463,1.125255183323734,14.504501044385798,6.073260575419913e-11,82.86140699213429,2252.1617358595536,3.602437740910696e-06,79412.22935047674,89.38075832077615,817.5395658148127,2673.8329106351566,5646.998126773496,0.18663337385339016,3.3779290789651206,316.73819292316495,26.571560011719995
50.18751216266692,1563.6416342835564,1.0644186339169996,14.297782925412292,5.885734271612532e-11,89.5692370354432,2224.22634689983,7.159817320316626e-09,77451.25137427342,113.93426531828476,795.1751223723793,3390.0157504928516,5265.198452959662,0.1766489290665287,3.28706454199693,295.9472221307991,26.81778633792141
51.1303992484453,1535.368138802837,1.1586518073957048,14.521949491757576,5.976119132230754e-11,78.65737286148953,2273.062658298565,1.1462673488101534e-05,81424.73047034543,80.68273767436631,817.9796580831214,2047.7737135789364,5216.214607400262,0.1812016182835115,3.191615112835674,294.13586372099206,26.804173737179763
50.45620677650794,1552.477410152757,1.0751781126141031,14.305701945048956,6.04001419442152e-11,87.0828956390907,2233.75591452499,1.2737965266093471e-08,78012.56531635605,107.29703598588156,817.9852506328456,2532.4031174123766,5448.477220778216,0.18914580203477882,3.2813732691619366,305.4463930275674,26.717866841537855
50.41909189862488,1532.0901703674108,1.118066944416662,14.543292184394856,6.017781076130352e-11,80.88456599625871,2222.9796446273117,3.5661079312121086e-08,79018.12848779986,101.01285740195266,818.0971049209828,2660.8828740689564,5477.754125293674,0.17847991627249535,3.3142923250798555,307.4926441150725,26.76786528110611
51.009746812594436,1528.126885376459,1.148738318426945,14.165141091268124,6.070066128792735e-11,78.74748102504351,2286.1199236508705,2.455218120276317e-07,80846.84254474506,81.37927209628381,817.034937861979,2466.1264581535384,5518.358065612367,0.18241172697455263,3.1863802653008193,311.4881764603033,26.624260120349437
50.461946064775205,1516.6109388597981,1.1256969102945176,14.649566441258294,5.934949989930295e-11,79.86239704709698,2221.163066489109,2.2385713193541715e-06,78912.80980862996,94.49610383792648,815.5724070613331,3213.963331687883,5014.953218535825,0.18122881600907262,3.2076833670463616,282.69767794707184,26.84662834950766
50.575989822844754,1527.7580225415734,1.1389128715534005,14.619320435140313,6.081493735002678e-11,78.44884466830068,2245.2291555701654,1.1573124675032972e-07,79046.77809004574,93.13250463069865,697.5343922384567,2859.0157233037858,5537.398002393588,0.18232838882739205,3.374633339390087,311.7039398714153,26.79140916297981
50.59389360353155,1513.7176029725654,1.0746726915098366,14.351331333699136,5.991563893317696e-11,84.59853583744166,2234.781818432493,1.2825335089860135e-08,76343.15962599505,106.64046397541519,819.3759321633385,4304.489059439033,5216.385597157693,0.17544998597073005,3.151937113722939,293.6279181639443,26.70823095706226
49.79638793319784,1557.9652874572569,1.0673903040602708,14.760801107615473,4.2503673341588314e-11,89.52453263671622,2211.085244226986,6.392309603575493e-09,75621.02184834557,114.14626545701316,815.4995642126022,3841.5641839161985,5522.38906148816,0.16944053103427062,3.112650620089849,308.49542267762996,26.73376567888219
50.4136147317167,1497.6831425091486,1.1100294114983287,14.393716231076192,5.811934115775155e-11,81.42985265433964,2253.162493311577,4.5792836784442195e-08,77917.55777549483,94.52720292247511,792.6350119996955,3852.2077782359675,4446.861044824266,0.1569860355366651,2.838605890748574,252.6901037559336,27.19724419247478
50.609490563789215,1564.8606406059087,1.0816965947995811,14.512210644348865,6.031010994444218e-11,88.20358667075425,2249.767277838393,1.90535632901616e-08,79015.78256146162,104.00641545216405,815.0142619593769,2353.019213471904,5692.403529222227,0.19252671289477744,3.4098172461985268,318.28724988579995,26.55890477976128
50.77297071868554,1555.0672652225396,1.1029496343533172,14.536224803483815,6.161582568920733e-11,84.98887761420727,2250.309471825759,3.683084225303159e-08,79829.90520305886,97.72058795252191,370.3027498966111,2580.5088103590806,5608.952264701684,0.18589878308392443,3.3967136274891585,314.52828150096485,26.69157338012386
51.02784097304851,1533.8883603902764,1.0911612536907827,14.642392332262931,6.087635768522473e-11,83.63461332744866,2267.3911224591066,3.783013026187097e-08,78230.66539616467,98.91109505136173,818.3725576942534,3282.634031993625,5491.05325042802,0.17869747684520723,3.354354417615798,308.3879178414334,26.652076372478717
50.498973026979044,1512.6724108009412,1.1487362531913483,14.629922874365104,5.800792858689139e-11,77.38737689953935,2228.2252184053546,5.223698917537114e-06,78776.89205413562,85.94086977678738,815.7042214536451,3122.8395630506266,5443.30354342503,0.18467526218450817,3.3314710469583737,307.21188845108446,26.678020717004006
50.29019115518825,1537.865798765014,1.086462254218704,14.271650375969186,5.870027055849178e-11,84.82640096748734,2231.163524537398,1.708753554278876e-08,78530.30511172694,105.86655134831314,373.2506198729777,2886.0544552930182,5250.58663263537,0.182784401243274,3.2257331399460956,295.4520784646778,26.743259072626646
50.480281261674,1563.6042841261772,1.0656707591667889,14.021794855801824,6.182791976912938e-11,89.73037085132812,2231.2582808505917,1.0280548762052553e-08,78658.02025600587,108.65928130681353,818.4018152537875,2461.745582070081,5450.380322393657,0.1883594843185596,3.254899765028701,304.60014840058767,26.768220652565773
50.03822417928661,1565.9208302441139,1.0903153569745463,14.321221470962398,5.888959242012441e-11,86.52689253361703,2217.0027791647976,1.3069824539597046e-08,79575.03955445248,109.56344744108232,819.2715003531542,2222.80772495632,5746.820367506932,0.188455460012726,3.381133554841232,321.61155778642353,26.558208516426017
50.5588602536595,1553.9091437614054,1.1142426758389252,14.951616194275367,5.847519994646727e-11,84.09520957976402,2234.115524381483,1.5792072569017328e-06,80225.12162654591,98.74480670050143,818.1576757021346,2667.5443807001575,5610.801345614539,0.18607974898737847,3.33587150428204,315.0526933661861,26.56584168041481
51.0610952998124,1550.1381621981297,1.0682176267324044,14.442114527610702,5.83789008829347e-11,88.74519407949113,2276.1493874828616,1.8952939020823668e-08,78041.46168367904,103.68260366711755,817.9465730455964,3101.9498003501135,5098.360417292364,0.16864147084855866,3.0776463174240645,284.69064675281373,27.148689602130947
50.06930550003887,1555.0472402227451,1.0678798844723278,14.349626471380619,6.183263469393942e-11,88.76596427507384,2214.4454362060224,8.463385368466156e-09,77544.3371196827,111.68131705980595,819.8655067484341,2988.963399407663,5566.204282479616,0.1906972769706842,3.3714740703677935,311.4312576155006,26.580783048268344
50.797942560385586,1520.8979520394153,1.1321412463014742,14.785799079107765,5.853154507467105e-11,80.15582402436219,2257.9903929044945,3.942177883056657e-06,79042.05695228242,89.3490274730848,365.8430569714998,3014.8064657658842,4947.6643493324,0.16863669790759536,3.1392064917748037,279.10072082528035,27.036435785186836
51.04935075079144,1547.429897811305,1.1254447378915007,14.667765679396915,5.837004667110562e-11,81.45956699407218,2263.7475907529506,8.470614517489468e-08,80234.18126772993,91.23898656895189,818.1475895887024,2265.649088611453,5594.829586862553,0.18244893353550443,3.42869431859389,314.5007159237867,26.657584980068663
50.50698582257657,1541.6595758408903,1.0630436184356142,14.288946944719893,6.068958672747962e-11,88.21273349105255,2235.779540891303,9.0950741305582e-09,76667.72567487099,110.23783884626314,819.0465190337416,3813.571730143029,4996.0117703349915,0.16753159402654857,3.0775052947825445,278.5937682815668,27.270006587811014
50.12491770956795,1523.4334086957854,1.1037754136993225,14.857259178999982,4.181375823492201e-11,81.65612086821604,2210.304094460648,2.0680674637225464e-08,76845.57509207077,104.03763719133578,669.9185947958014,4299.125060969928,5207.388390403218,0.15762415381641767,3.2146678035796246,294.25515882018544,26.923078304972098
50.22157395569312,1510.8553983088425,1.0948518415199722,14.37551737750787,5.960139329637304e-11,81.77652895784564,2223.918083686737,1.890602137563721e-08,76690.60507833352,102.99863496203454,815.8379689972696,4333.7821093704115,5194.483208404068,0.1669742531371949,3.0635753895960525,292.4939409373089,26.774729884896587
50.828049030055865,1513.0833757558723,1.1377710444034541,14.557926535476714,5.990681099917083e-11,78.055564753647,2250.0490044817893,4.382689936878397e-06,79509.58638947346,88.13245129923615,818.9064674763885,3597.881305081968,5191.4635606181655,0.17250487352588464,3.170415191981296,294.14447855331116,26.762601601823008
50.77500636382147,1576.4993975905304,1.1117369923199227,13.845347570045577,5.976996760891684e-11,86.61465174677792,2246.901460088628,1.9710446285831987e-06,80655.3946820165,96.63071417199595,819.3716758149152,2185.049245511693,5711.221584585756,0.19128424237305375,3.389263603844192,319.4394267368256,26.594651052929727
50.55542058800137,1574.5069755038332,1.1096844156835832,14.768383762544296,5.7398381040469914e-11,86.51722808780407,2239.4584546021597,1.4525822693330354e-06,79465.22469521173,100.45232180905447,818.1050149711642,2433.657445612266,5718.635397044159,0.18795310030175558,3.346776941740192,319.93139678975643,26.56679240224847
50.92146208125002,1502.8261252443237,1.1580655752419702,14.642993494953046,6.083694602167513e-11,74.77138203312776,2259.911168849045,8.761888115968259e-06,80297.18958951539,83.28633239028669,819.845449179745,2910.7878016790196,5392.293807409525,0.17891073896562074,3.2912690450747375,305.28554842634884,26.681301162956206
50.29748968652693,1506.4744411656186,1.1080080785971944,14.293690576635836,5.629221895909153e-11,79.70812752185905,2220.164612648331,3.051142010035871e-08,77794.29251579788,99.99101559338091,792.9670101661819,4054.893101500519,5161.6230830869745,0.1738524970187489,3.2572391444520035,292.32183707516094,26.781303283329358
50.436098603111645,1547.9768847265893,1.0730185717166085,14.258714566956524,6.153090865277794e-11,88.4003029879438,2229.853759758479,1.2768284941167607e-08,77753.47406188404,107.87883691200842,818.1178230772796,2854.9161533717092,5535.418076046765,0.1887730179693173,3.340727058070354,309.15127432719356,26.743673252123575
50.74189021446515,1538.5893697745616,1.0815442645870723,14.441416265653407,5.9709774218868e-11,86.55423638250514,2245.368644319518,2.3182000428206577e-08,77621.12442375821,100.72725992787066,816.4003875767468,3814.0848123526353,5375.496540819587,0.1799556635668091,3.2846421989369423,301.92948354536054,26.614680824466834
50.098293459620265,1516.8810332997464,1.0764040995427262,14.197567852644701,5.6689384420736055e-11,84.32327664121047,2212.44619419885,8.91571439741964e-09,76701.29150824755,111.11453314976639,797.0872913148183,4245.4199003595,4886.392136685555,0.16684326885805356,3.139183006976242,276.40468363183436,26.822073723048423
50.99218230329332,1531.6926421359867,1.1363904005428598,14.628640537593242,6.062404368133994e-11,79.85413962482401,2266.5950850897875,4.765107211726545e-06,80514.48404263124,87.0848627101272,817.6129514995116,2354.9528765604396,5210.380914584784,0.18105777374163678,3.2384904980993348,294.7827706684884,26.674542796991727
51.23913338819967,1534.91459991104,1.109854628845123,14.612938941121131,6.016101050046349e-11,82.19260612541005,2287.1050267778714,1.0261686723627273e-07,79379.89067294178,93.63520312806894,818.3843723939665,2961.170422542381,5233.958083796392,0.17241234197148056,3.1619502200426224,294.4396837754124,26.847527777654886
50.12908205103203,1542.2772991834315,1.078269522398064,14.18919901981165,6.075575560893224e-11,86.84854486592198,2218.815893867989,1.1879325493302153e-08,77220.50378989239,109.10897026012267,816.2672713179893,3434.5541865597124,5568.015372604962,0.18782435021573596,3.377971894756768,311.73189677312774,26.727864795377748
50.76375296125251,1542.2197282287898,1.0652772104787909,14.266579507155019,6.021766153845189e-11,88.03538701267047,2246.163279863885,1.2631871328800315e-08,77197.00366369015,106.37611905272261,819.2102808087609,3759.334444154527,5245.401770398838,0.17694849469043236,3.186526648779002,293.23033053621936,26.87470644677488
50.940033805903994,1567.8395904809909,1.0959748518133647,14.28833757414971,6.161363082245135e-11,86.66437535526607,2262.176571255517,4.2445119536795975e-08,79915.36430852438,97.01766957655781,819.4206169980276,2278.1529997206367,5504.203890698497,0.18316370747431035,3.312157511660044,307.8780281253657,26.773782250941416
50.41784512812274,1518.9560361901385,1.0946402326254194,14.177432940255022,5.934429560327855e-11,81.60119115111897,2225.937915283901,2.1003945060389574e-08,78643.36724977456,102.97143321685023,795.9862626016649,3415.5645282360806,5100.23252825166,0.17433463233767038,3.196520629816429,288.282249705015,26.835354439744453
50.51434843248296,1545.903232256987,1.1282791949802844,13.992608030729677,6.069117958603915e-11,82.86090607978832,2256.889557815085,1.1519734748600017e-07,80042.806231507,92.24792673353137,818.5510653997164,2460.8414980216157,5607.915534153472,0.18642565845624598,3.202348543561225,315.10550783079293,26.569711357440163
50.729592811795946,1526.800075942323,1.0925236153072069,14.609140109043503,5.987954325478493e-11,82.40121441798598,2247.7516331028005,2.935886102956867e-08,77840.419195099,101.66608535453702,819.0881550703853,3947.2617074455584,5308.911704550764,0.16894708346953038,3.1818130348926053,299.0231307562229,26.72529937697215
50.97842879545161,1550.4554458732175,1.092709399224427,14.548018994952962,5.991637993381684e-11,85.19311194610287,2267.984425212063,3.818891007097419e-08,79547.88006784896,99.73261995361543,815.8961192613799,2324.480097141201,5583.852004117458,0.1864798218033306,3.3734322217472545,312.8277037802145,26.6429532859305
50.69758808970332,1526.3098365648168,1.098374061872815,14.690997661322857,5.980870338590401e-11,82.5187760127594,2242.3019843883935,3.162610321792854e-08,78392.95753808747,97.59033477608045,372.44444081424655,3140.0284509186354,5432.827023998519,0.1768708192231195,3.274396130761348,305.8286348144802,26.72956878741932
50.57582859359995,1550.3405250206229,1.105108963041598,14.315232333480607,5.903388846797108e-11,84.36568211817415,2229.3489651638397,4.238439817688545e-08,79704.6388673176,98.20020431883142,819.2423371946222,2600.8808481118945,5433.275397547169,0.18897847285959937,3.2773129521650572,304.17435366958637,26.734780569830136
50.595229492664984,1550.3501373029094,1.071250191699634,14.639085851432405,6.164920496503419e-11,88.56246590041346,2227.998144053355,1.3876254749731552e-08,77267.54328608583,105.27563651658798,374.59173080745074,3328.625973152384,5514.516712470837,0.18477072664943592,3.3535584042991706,308.29051762992844,26.77407260019867
50.60492690597044,1529.3745187185225,1.1011146860051912,14.30593875403926,5.957503526821512e-11,81.60659473624442,2250.4947686927276,3.451391504417862e-08,78633.15979229506,101.20658724676608,817.3149589126953,3280.268905453759,5448.6250841083165,0.17635050928958468,3.254456553599237,307.33745112376414,26.620614506354812
50.36177211056375,1524.5946955610623,1.0921792947263382,14.65628627321448,6.064863944577927e-11,82.97609101579438,2218.5452077763775,1.4319760650319733e-08,78021.74244045383,108.34654560733391,816.071320747501,2537.4183636708485,5403.328332370184,0.18189899599886147,3.2634855019373648,304.55860311122524,26.665079369454183
51.02428459336468,1544.976773820959,1.0994564643315794,14.202070317368527,6.138192401531178e-11,84.3646810141791,2264.9693594656655,3.9999488647669095e-08,79655.01234239902,96.88395262687487,817.8013981907907,2842.1164506700243,5221.344352755158,0.18013139215891466,3.2004513642485612,292.3933462232859,27.142681120791128
49.86807389822107,1573.6996703972452,1.0601656386496598,14.744142028203395,4.444019103581148e-11,91.02957634384927,2210.9322213788378,5.1375820959787245e-09,77554.34014375646,116.50388085786247,696.8489670773761,3188.8077799565926,5611.056889780559,0.17439375346491034,3.2928191430297282,313.0208154257659,26.766521414082426
50.84846122325304,1493.3429452286207,1.124028340846447,14.457887011537231,5.981162597171357e-11,76.48996182510092,2244.548287256911,5.5789388121285174e-08,79139.01895008174,95.67799731876433,816.675670841996,3039.64035882256,5201.947450122272,0.17596492607050893,3.133102277400826,294.9818128988562,26.783027336696286
50.448636263038466,1510.88304505596,1.1328566898836883,14.848740279551667,4.3009152494308513e-11,78.14205501376226,2224.5863705333472,2.459698358304706e-06,78063.09654031058,94.29436883049001,817.2000331630734,3409.034569417111,5338.712618862332,0.1705065123766645,3.203042029446663,301.7358949595032,26.63286357342796
50.41360249080102,1533.6738790179336,1.0725606362695652,14.615824786815939,6.023595639155877e-11,86.65649277094357,2227.3928980536584,1.1393564335053419e-08,77245.38294731779,107.52917272787879,816.0874331583418,3516.869626135263,5280.794150313002,0.18459380185112928,3.2713959564290986,296.34589347985684,26.642959541782687
50.9159230451694,1539.838141413196,1.0819732515255867,14.548657079585631,6.054488317061239e-11,86.70686282163837,2272.2618529720676,2.5741102888909315e-08,77696.28087013213,99.8472471830101,815.7428709785135,3392.2902642968925,5114.1622189818245,0.16925626423615656,3.113432939296791,286.6954012993797,26.98576330409642
49.87575397826834,1534.971822636771,1.1178950286670197,14.359756925074567,5.759218278226568e-11,82.26109240384955,2218.88703203765,3.334739978049203e-08,79086.20988551932,101.0049087138525,817.4861106647239,2854.042933192,5473.028723801864,0.1860463926382461,3.2016072816223318,307.62579271558,26.687493481758626
50.466802536698715,1506.5904859772538,1.118482507819519,14.553661974340496,5.986429952316786e-11,78.2660793566557,2229.597593542836,5.968916555430407e-08,78790.07709562719,99.60948421788136,819.7041167895756,3050.6381863289243,5020.562806532047,0.17948905626697667,3.1673089584536953,283.23208213263933,27.00009014541615
50.03568679179239,1535.5841832107008,1.1160792790588854,14.319373445649049,4.326827227318674e-11,82.57052410344001,2222.7614358541923,3.5456369426419817e-08,78823.26388360483,99.97779069782948,820.3397799276644,2886.1571362893333,5195.87730008961,0.17176600761982938,3.0485887882871383,291.9956302565139,27.05211298233421
50.364599424996584,1538.5773195110826,1.0788450270239993,14.34932301644923,5.7012294032012676e-11,86.33557515534088,2223.4683348983513,1.549098615399391e-08,76892.15889529928,105.25992436601915,816.2870341640614,3733.668787587267,5497.050132203884,0.1854770482063983,3.296125920150992,307.65141241839154,26.772372339694428
49.88895161465377,1516.5588688507355,1.1136671365739028,14.388099124112697,6.023850789050474e-11,82.33557017624065,2218.5728590886333,2.498209394345429e-08,77881.83507845025,101.70942996738994,813.7743028163366,3399.410548368133,5296.945066643456,0.1774385621071827,2.9965870656911067,298.79290048956904,26.78247265026872
50.512036761822124,1528.581769319978,1.1459593257162002,14.368928541940642,5.996242500642417e-11,78.11009744729719,2232.1332160586408,1.2390354810297075e-07,80915.41066241276,90.4291248318654,819.0077322864407,2349.4710380681827,5582.061885293656,0.1859079830916624,3.3576519437386185,313.9282869138751,26.663684248075107
50.60556732975998,1531.6157805545636,1.0997378816995624,14.176621361933709,5.911983184684242e-11,85.53978279351652,2266.26144911161,4.0592416936965655e-08,77753.39091277789,95.83572456411129,818.8998262502354,3134.355379774668,5091.991064235431,0.17487633768575314,3.02796676549354,286.01347770798446,26.920259567983653
50.32753140092247,1504.6591900582725,1.1377544580350252,14.793697063013527,4.3926133474601036e-11,78.45763064281353,2233.748273625156,2.739468646841286e-06,78235.40038281154,94.07602806076359,812.6688066729208,3255.7634809389997,4834.5808057426275,0.16296481011257682,3.0313976841971346,273.4943006553376,27.059295907694967
51.24101216442996,1551.7171267213482,1.1343327633878673,14.220835162546777,6.071904045005827e-11,83.27850567622343,2279.185914835548,6.850605544494948e-06,80008.73468463332,82.50451536640942,813.9858662608992,2633.4757978346847,5731.245675833988,0.1859276068622594,3.4337810525732184,321.2824052024936,26.696185010448296
50.542861960800266,1546.043654143996,1.1102857769876753,14.441038068138774,6.072151097545295e-11,83.3563439328999,2232.895323016915,6.630465204631284e-08,80133.2684016804,97.62272849955892,374.1224759679824,2527.97175551997,5585.651957845351,0.1884952030689616,3.3656879897713745,313.0803077472834,26.692436956043974
51.43556284282127,1558.4565648385926,1.0919031014075475,14.41438168752147,5.891048759836104e-11,85.9884953479207,2300.4838577831124,5.7435053409988396e-08,79121.4739288879,95.39420767708759,819.2400614862896,3025.9222886488933,5390.615190938984,0.1681493704673464,3.2226097635405493,302.3752052971848,26.889274052235777
50.59380939359764,1501.9748683531755,1.178901361330393,14.601332277239813,5.714791596023561e-11,73.17026276976613,2247.301261529793,1.2503060620729738e-05,80134.57478046973,82.2309020142276,816.858911881072,2988.4662663233403,5393.797907012943,0.17567665222029175,3.2430764419700155,305.23177876603535,26.713903833905462
49.954634694031455,1558.3263410303257,1.0620369807887844,14.289079641508941,5.932063034909578e-11,89.57548165673877,2207.9066711853065,5.557595535311176e-09,77500.53534643118,116.10287034065486,819.2286940885069,2794.267173687793,5596.171853417714,0.1891236315057277,3.3734417205070644,312.3999549647777,26.644579320856657
50.52115742280385,1542.7616277825534,1.0720514375769028,14.653284564296316,5.857750126356571e-11,87.54234285931909,2234.904174806357,1.2250040420203705e-08,77643.33404589667,106.98774016293774,815.4196190794011,3073.333727952423,5175.289719137931,0.18414209854287947,3.2763811315439018,290.4494113270965,26.729886537625358
50.27811738870166,1538.7641449009732,1.1000456143664028,14.578597727927551,5.976522068087238e-11,83.47188926797169,2229.342962009962,2.1782659150837474e-08,78445.79787461311,104.00614238603539,813.7873364512361,2787.5400139256017,5407.1835337907605,0.18388291916564017,3.401261233247628,304.03416392560473,26.676047477716796
50.308096614859544,1521.7235661974314,1.0876675787272152,14.71478935135119,5.900574335867131e-11,84.24526849778779,2223.6906160941235,1.703970090290803e-08,77147.56904161924,103.24610963857144,310.9584336221677,4050.893297478358,4942.060064861216,0.16531836017762744,3.1243064038785757,279.34948076862736,26.920052289887234
50.26540755960991,1543.6685317541253,1.0871736354795036,14.621316404027711,5.776148362442058e-11,84.78378873240858,2225.129821575984,1.5198526896866126e-08,77277.4645723,107.00299333789678,819.509737680275,3035.8900064472114,5529.41944582172,0.18534918408472625,3.3463022757435263,310.3596348886051,26.575752615851858
49.98016793154639,1527.0724465185367,1.1063843416762404,14.436751196462827,6.038493499163147e-11,83.58055011172826,2213.154187214628,2.2977645052047288e-08,77979.20023637793,102.74361569777854,818.6184812047646,2997.278763997845,5326.035440025985,0.18533429236454982,3.133493828350847,300.02153677524524,26.66152088409236
50.367209639572216,1528.5666984393283,1.0892301403326057,14.511092607157089,5.695186499486955e-11,84.71964683624208,2223.928561530221,2.39273126061502e-08,77151.62602789371,100.68529571755616,817.2860214233991,4149.863939152263,5402.881674373905,0.17734838065703698,3.228557213020313,303.83864082282633,26.65379358541848
50.04027384985848,1516.4125253029806,1.1102511174407192,13.943000882896026,5.940825188233619e-11,83.28117422115866,2219.7190975538006,2.1322219601459184e-08,77842.2474379156,106.3170270298771,792.326835932793,3816.0990378777433,5153.381147829388,0.17445416711901443,3.1050900137888675,291.1966248363109,26.865100233453692
50.38265610406699,1525.5926863772968,1.078335998609158,14.719893281464575,4.2135008292965275e-11,85.07336697419497,2233.8977260284,1.3867222291536484e-08,77455.44510907611,107.11636516700047,317.70037729272036,3742.4858126888575,4804.249429693793,0.1591417451171497,3.0881126912205357,272.1408688318925,26.983065256805165
50.92463902063377,1569.4871476163382,1.1028300156265152,14.471419929609894,6.139764984448583e-11,86.68602071761295,2258.323504063473,5.284791454377123e-08,80692.00542944919,95.09498968394172,370.3319094343497,1943.6545934851772,5693.380469497684,0.18877457032613174,3.4085409323661056,318.76578821047536,26.674221487989737
51.00526152558893,1502.8104016956543,1.138689315667846,14.732684284687583,5.934694919683946e-11,75.87741564341496,2257.7446406988,1.3487291782429436e-07,79209.3993399017,86.77875920174503,816.4123392182643,2950.7751331170343,5385.3572400354,0.1749616211583689,3.3005595404552874,304.95705417555655,26.658813015362337
51.0064978297729,1509.4400786234648,1.1237102513722972,14.376037772743093,5.966902261400484e-11,78.09721183461347,2262.178381627992,9.559843913398293e-08,78262.24899888493,90.00215153495685,819.6600996077096,3689.208587001401,5414.531699124481,0.17166887739078854,3.2789351630630765,305.82539425696973,26.70238275094039
50.23712081046887,1565.9942622303147,1.0788086560906454,13.791694747979934,6.189720849925345e-11,88.8031833558717,2237.4172736690466,1.4347555300414e-08,78583.63078725208,107.72342999426964,814.8692245372233,2771.824955126319,5681.614949230017,0.1919443354375085,3.3782304584323217,317.81119743704005,26.60768962062618
50.37560449620021,1537.9016191968428,1.0787633242248225,14.534543268699284,6.032670384594585e-11,86.98714051351203,2249.2592623491537,1.6110600272594095e-08,77524.18814473535,105.20127418895758,815.8580706062154,3043.6976090983217,4982.42751340655,0.17061090272683252,2.969271961545206,278.73248897821924,27.197051463685742
50.6726072789983,1562.5134053123347,1.0667675821068476,14.435842587420794,5.82504980411544e-11,89.94835927979544,2249.7166613023905,1.2384672788144698e-08,77656.70932020123,107.74261906794597,815.0197011270186,3226.130465826698,5459.513398256212,0.18452967931380093,3.336639071496588,304.6852073441053,26.73671421975425
