0.8850931677018633,0.9043478260869565,0.8773291925465838,0.8593167701863355,0.8562111801242236,1,3,4,5,8,10,13,14,15,16,17,18,21,24,25,26,28,29,30,32,36,37,40,44,46,49,50,51,52
0.8347826086956521,0.893167701863354,0.8307453416149069,0.8372670807453416,0.7922360248447204,1,2,5,7,8,10,12,14,16,18,19,22,25,28,29,30,32,36,37,38,40,41,43,44,45,46,47,48,56
0.8866459627329193,0.912111801242236,0.872360248447205,0.8673913043478261,0.8708074534161491,0,1,5,6,7,9,15,17,18,25,27,28,32,33,35,36,37,38,39,40,41,42,43,45,46,48,50,52,56
0.8677018633540373,0.9009316770186335,0.8577639751552795,0.8332298136645963,0.8313664596273292,0,1,3,5,9,11,13,14,17,19,20,22,24,28,33,34,35,36,38,40,41,44,47,48,49,50,52,54,56
0.9015527950310559,0.9267080745341615,0.896583850931677,0.8773291925465838,0.8736024844720497,2,3,4,5,6,9,11,15,16,18,22,24,25,26,27,30,31,32,34,37,40,44,46,47,49,50,51,52,55
0.8968944099378882,0.9232919254658385,0.8919254658385093,0.8717391304347826,0.8683229813664596,2,6,8,12,15,16,17,19,20,22,23,25,26,32,33,35,38,39,42,43,44,45,47,49,51,52,54,55,56
0.8909937888198758,0.9285714285714286,0.8822981366459627,0.8562111801242236,0.863664596273292,0,3,4,5,6,7,9,12,13,17,23,24,25,28,30,31,32,33,34,35,36,38,40,45,46,52,54,55,56
0.8900621118012423,0.9298136645962732,0.8885093167701863,0.8704968944099379,0.8683229813664596,1,3,5,6,7,11,12,17,18,20,24,26,30,31,32,34,37,39,41,43,44,45,47,48,50,52,53,54,56
0.8652173913043478,0.8968944099378882,0.8652173913043478,0.8596273291925466,0.8282608695652174,0,4,5,11,14,15,16,17,18,19,21,24,25,26,29,30,31,32,33,35,38,40,41,42,43,44,47,48,51
0.884472049689441,0.8990683229813664,0.8704968944099379,0.8596273291925466,0.848136645962733,3,4,7,10,11,14,15,20,21,22,25,26,27,28,29,33,35,36,38,39,41,42,43,44,47,48,50,51,56
0.8583850931677018,0.8984472049689441,0.8484472049689441,0.8381987577639751,0.8403726708074534,0,1,2,3,4,5,7,9,10,11,12,15,18,21,22,23,28,29,31,32,33,36,37,39,41,44,48,50,54
0.8875776397515528,0.9251552795031056,0.8782608695652174,0.8583850931677018,0.8661490683229813,0,3,4,5,6,8,10,11,12,16,17,20,24,25,26,27,29,31,35,41,42,43,45,46,48,51,54,55,56
0.867080745341615,0.9083850931677019,0.8645962732919255,0.8211180124223603,0.8394409937888199,0,2,4,7,8,11,12,13,20,21,23,24,25,26,27,28,32,33,34,38,41,42,44,47,48,49,50,54,56
0.8720496894409938,0.9161490683229814,0.8605590062111801,0.8559006211180125,0.8503105590062112,1,2,3,6,7,9,10,11,19,20,21,22,23,25,26,28,30,33,34,35,38,39,40,41,45,48,49,50,56
0.8950310559006212,0.9186335403726708,0.8782608695652174,0.8701863354037267,0.8667701863354037,2,4,5,6,7,8,9,10,14,15,16,20,21,22,24,26,29,30,31,34,35,36,37,38,40,46,48,51,56
0.837888198757764,0.893167701863354,0.8298136645962733,0.8406832298136646,0.827639751552795,0,1,5,9,10,13,14,16,17,22,25,26,27,30,31,32,33,36,37,38,39,40,43,45,46,49,50,51,56
0.882919254658385,0.9149068322981366,0.8692546583850932,0.8422360248447205,0.8419254658385094,0,3,4,5,7,8,13,15,17,18,20,26,27,28,29,30,31,34,35,38,39,42,45,46,49,50,52,53,54
0.8503105590062112,0.8981366459627329,0.8450310559006211,0.8459627329192546,0.8307453416149069,0,1,2,5,6,8,9,10,14,16,19,23,28,31,32,34,35,38,39,40,41,42,43,44,48,49,50,54,55
0.8888198757763975,0.9164596273291925,0.8801242236024844,0.8667701863354037,0.8583850931677018,1,2,5,6,7,9,14,15,16,17,23,29,31,32,33,34,35,36,37,41,43,44,45,47,49,50,54,55,56
0.8546583850931677,0.8909937888198758,0.8468944099378882,0.818944099378882,0.8108695652173913,0,1,2,8,9,11,12,16,18,20,22,26,27,28,29,30,31,33,35,37,40,41,42,43,45,46,47,52,56
0.8826086956521739,0.9080745341614906,0.8624223602484472,0.868944099378882,0.846583850931677,1,3,5,8,10,11,15,18,22,23,26,27,28,29,30,31,34,35,36,42,43,44,45,46,48,49,51,53,56
0.8885093167701863,0.9254658385093167,0.8779503105590062,0.8757763975155279,0.8677018633540373,0,1,3,5,6,7,10,11,14,18,20,21,22,25,27,29,30,31,33,38,39,43,45,46,51,52,54,55,56
0.8832298136645963,0.918944099378882,0.8661490683229813,0.8537267080745342,0.8680124223602484,0,1,2,8,10,11,13,15,18,21,23,24,27,29,34,36,37,38,39,40,41,42,44,45,46,48,52,54,56
0.8720496894409938,0.9108695652173913,0.8645962732919255,0.8680124223602484,0.8720496894409938,2,3,6,8,9,11,13,18,20,21,23,24,25,27,29,31,32,33,38,39,42,43,44,46,47,50,51,53,54
0.8745341614906832,0.9059006211180124,0.863664596273292,0.8531055900621118,0.8475155279503106,0,1,4,7,8,11,14,15,17,18,19,20,21,22,25,26,28,31,33,41,42,44,46,47,49,51,53,55,56
0.8751552795031056,0.9158385093167701,0.8748447204968944,0.8400621118012422,0.8562111801242236,2,3,4,6,7,8,9,11,12,13,20,21,26,27,28,30,32,34,36,38,39,40,46,47,50,52,53,54,56
0.877639751552795,0.9096273291925466,0.8754658385093168,0.8683229813664596,0.856832298136646,2,3,6,7,8,10,14,16,19,23,25,28,29,32,33,35,37,38,39,41,42,45,46,47,50,52,54,55,56
0.8683229813664596,0.9059006211180124,0.8667701863354037,0.8267080745341615,0.8260869565217391,0,2,7,9,10,11,12,16,17,19,20,21,23,24,26,29,30,32,33,34,36,37,38,40,42,49,52,53,54
0.8444099378881987,0.9024844720496894,0.8369565217391305,0.8251552795031056,0.8214285714285714,0,2,5,11,13,14,17,18,19,21,24,25,26,27,29,30,34,35,36,37,39,40,41,43,44,46,50,51,55
0.8618012422360248,0.8826086956521739,0.8521739130434782,0.8270186335403726,0.822360248447205,0,1,2,4,5,8,10,17,19,22,23,26,27,29,31,33,34,35,37,38,39,40,43,45,46,48,50,52,53
0.8760869565217392,0.901863354037267,0.8736024844720497,0.853416149068323,0.868944099378882,0,1,2,3,5,6,10,12,14,17,19,21,22,23,25,26,27,29,32,33,34,38,40,43,46,47,48,52,56
0.8869565217391304,0.9220496894409937,0.8773291925465838,0.8574534161490683,0.863664596273292,1,3,4,5,8,9,10,14,19,20,22,24,26,28,29,34,35,36,38,39,41,42,43,44,46,48,51,52,55
0.8739130434782608,0.90527950310559,0.8565217391304348,0.8388198757763975,0.8434782608695652,2,3,4,5,7,8,9,10,11,16,17,18,20,21,27,28,29,30,33,35,36,40,43,45,46,49,51,53,54
0.8673913043478261,0.912111801242236,0.8608695652173913,0.8409937888198757,0.8468944099378882,5,6,8,9,14,16,17,18,19,21,22,23,25,26,28,30,31,32,36,40,41,42,43,49,50,53,54,55,56
0.8788819875776398,0.9111801242236025,0.8748447204968944,0.8565217391304348,0.8714285714285714,1,2,3,4,6,8,13,14,16,17,19,20,22,23,25,26,30,31,36,38,39,40,42,43,47,48,50,51,55
0.8928571428571429,0.9263975155279504,0.882919254658385,0.8785714285714286,0.8708074534161491,0,3,5,6,10,11,15,17,19,20,23,24,25,26,27,30,32,34,35,36,38,42,43,45,49,51,53,54,56
0.8916149068322982,0.9204968944099379,0.8788819875776398,0.8739130434782608,0.8543478260869565,2,5,6,7,8,11,12,14,15,20,21,22,23,25,26,30,32,33,34,37,39,40,41,43,46,47,48,55,56
0.8571428571428571,0.9009316770186335,0.8419254658385094,0.8363354037267081,0.8090062111801242,2,3,7,8,9,10,11,12,14,15,16,17,20,25,27,29,31,32,33,35,39,40,41,47,48,53,54,55,56
0.8947204968944099,0.9251552795031056,0.884472049689441,0.8745341614906832,0.8757763975155279,2,6,7,9,10,11,13,14,15,18,19,21,23,24,29,30,33,34,37,38,39,46,48,50,51,52,53,54,55
0.84472049689441,0.8944099378881988,0.843167701863354,0.8251552795031056,0.8211180124223603,1,3,5,9,12,14,16,17,20,21,24,25,26,27,28,33,37,39,41,42,44,46,47,48,49,50,53,55,56
0.8816770186335404,0.9173913043478261,0.8664596273291926,0.8633540372670807,0.8618012422360248,4,5,6,9,11,14,17,19,20,21,23,28,29,30,31,32,33,36,37,38,41,42,44,46,48,50,51,55,56
0.8909937888198758,0.9192546583850931,0.8819875776397516,0.8698757763975156,0.8726708074534162,1,3,5,6,8,12,13,15,17,18,19,22,25,28,30,34,35,37,38,39,42,43,44,48,49,51,52,53,55
0.8832298136645963,0.9136645962732919,0.8649068322981367,0.8624223602484472,0.8667701863354037,0,1,5,6,7,9,12,14,15,16,17,18,19,20,23,27,28,30,31,32,38,39,40,47,49,51,53,54,56
0.863664596273292,0.901863354037267,0.8518633540372671,0.853416149068323,0.8397515527950311,1,3,9,10,11,12,14,15,16,17,18,19,20,23,27,28,31,34,35,36,37,39,42,43,45,49,50,52,54
0.8711180124223602,0.9055900621118013,0.8571428571428571,0.84472049689441,0.8521739130434782,0,1,3,4,5,6,7,11,12,13,14,16,19,21,25,26,28,29,32,33,35,38,41,43,46,47,51,53,56
0.8925465838509317,0.9301242236024845,0.8813664596273292,0.8649068322981367,0.8745341614906832,0,2,6,8,9,11,13,16,17,19,21,22,23,24,26,30,32,34,35,37,39,41,43,45,47,50,51,54,55
0.8822981366459627,0.9127329192546584,0.8807453416149068,0.8552795031055901,0.8773291925465838,0,2,4,6,8,9,11,12,13,14,15,16,19,21,23,24,25,29,33,35,36,37,40,43,44,46,50,52,56
0.8633540372670807,0.9114906832298136,0.8527950310559006,0.8493788819875776,0.8363354037267081,2,6,9,10,11,19,20,23,25,26,27,29,30,31,33,34,37,38,39,40,43,44,46,48,49,50,54,55,56
0.8751552795031056,0.9192546583850931,0.8658385093167702,0.8524844720496895,0.8608695652173913,2,3,4,5,6,8,10,15,16,18,19,21,23,26,29,32,33,35,38,42,43,45,46,48,49,53,54,55,56
0.8857142857142857,0.9177018633540373,0.8757763975155279,0.8400621118012422,0.8444099378881987,4,7,8,9,11,13,16,17,20,24,26,28,29,30,31,34,35,38,39,40,41,42,44,45,46,49,52,54,56
0.8888198757763975,0.9133540372670808,0.8822981366459627,0.8599378881987577,0.8577639751552795,1,5,7,8,11,13,15,16,17,18,19,20,23,25,26,27,29,30,31,34,35,37,39,40,42,44,45,52,55
0.8801242236024844,0.9164596273291925,0.8798136645962733,0.8608695652173913,0.8639751552795031,0,4,6,8,9,10,11,13,16,18,19,24,25,28,33,35,36,37,38,39,42,43,44,45,47,48,50,51,52
0.8869565217391304,0.9214285714285714,0.8767080745341614,0.8624223602484472,0.8701863354037267,0,2,3,6,9,11,12,14,17,18,19,20,25,26,27,29,30,32,33,40,44,46,47,50,51,52,53,54,56
0.8754658385093168,0.908695652173913,0.8677018633540373,0.8555900621118012,0.8512422360248447,0,1,2,3,6,8,10,11,13,15,16,19,20,22,23,24,27,28,29,30,32,33,35,39,43,49,50,53,54
0.8972049689440994,0.9226708074534161,0.8869565217391304,0.8773291925465838,0.8748447204968944,2,4,5,6,10,13,14,15,17,20,21,22,23,24,26,27,28,29,31,34,35,37,38,43,44,46,48,51,54
0.8913043478260869,0.9229813664596274,0.882919254658385,0.8524844720496895,0.8468944099378882,0,3,4,7,9,10,12,13,14,15,17,18,21,22,23,24,26,27,32,33,36,37,39,41,45,47,51,54,56
0.8903726708074534,0.9217391304347826,0.8869565217391304,0.8521739130434782,0.8773291925465838,0,2,3,4,5,6,9,10,11,15,19,22,24,25,28,29,31,33,34,36,38,39,40,42,46,50,52,53,55
0.8667701863354037,0.9065217391304348,0.8577639751552795,0.8521739130434782,0.8409937888198757,1,3,5,10,16,17,18,20,21,22,25,28,30,31,32,33,34,35,36,37,38,41,44,45,47,49,51,53,54
0.8729813664596273,0.9040372670807454,0.8642857142857143,0.841304347826087,0.853416149068323,0,1,2,5,7,8,9,11,12,13,14,15,17,20,21,22,25,26,30,31,32,33,35,47,48,49,50,52,55
