Variance,Sim Entropy,Rep Entropy,Lap Score,SPECtrum,Mutual Corre,MICI,MDCM,Linear Depend,MPMR,MCFS,RSPCA,ANOVA F,ReliefF,Info Gain,MRMR,ERFS
27.439800332304593,857.1393791304021,0.6780808777058978,7.467866676569775,4.106516679528279e-11,21.80809417372164,661.2633550956789,0.008663975498105938,43940.846853231225,245.20006348159768,262.2451397015512,11062.382305977117,3181.232534997718,0.11030306993808184,1.7677791413685968,328.2330935569029,28.082774201753452
28.211775659718313,809.7072625878066,0.7037001407147399,7.821341443050671,2.5134150748610228e-11,20.10245539129981,700.7992945651276,0.023280596875057766,43057.15107494583,243.96845676668522,640.5644047229281,10990.260353141133,2533.9017491310196,0.07243309919283611,1.4296059886075465,264.11551588666214,28.96295875932505
28.161962315861203,826.042117650974,0.6378694922684414,8.159328393159477,2.3953539218918977e-11,22.7855886617551,698.785336913481,0.0059012854484735006,40778.64537684153,247.78699224987713,639.1793997733516,11350.055183327131,2628.2374206688237,0.08113668098059373,1.5465851968716573,275.5650447186785,28.28374521711958
28.254610393386844,843.4596516834956,0.6368247231767716,8.204595939789897,2.4757927123515726e-11,22.530138708823095,691.3899118115082,0.012017321991119977,42215.615743396775,241.35704518317235,675.3990285196492,11456.38870308243,2786.572705021241,0.08686324121534195,1.6473063278609037,284.34793649929804,28.68761018730265
27.498687916955497,882.8006024261193,0.6104533672113721,8.532939892536675,4.2015894088919624e-11,27.080099311665418,656.0340089018075,0.0013852367993267569,42077.567553951696,249.61938228212824,205.2442679721862,10906.562095262298,3542.537698523395,0.12815053874710328,2.0986298064854267,358.56397263178843,27.73782611010909
29.046136632960863,905.3773575989537,0.619609794834421,8.47174557581631,3.855344059342872e-11,27.07336261381373,709.1330670450303,0.008809598964512298,44357.83581695011,243.74958861710533,300.9714567381104,10871.023354005863,4050.3827569063296,0.11853805518008906,2.33072855069401,410.3182236402712,27.210769439572935
28.04094665468764,884.6405159323208,0.5426590633123904,7.8782594392909875,2.3618226891565678e-11,30.78139500092133,682.8135300213445,1.1227181604299262e-05,38349.17718639128,253.24973394361157,223.48361832959884,11717.950502191536,2950.819477363756,0.08331596696578639,1.8895510410168241,299.29398438774507,28.35865915346124
27.778086135329175,792.6848562154826,0.637457790393519,8.218157553938985,4.4015924243970065e-11,20.41185402175733,671.2370862488311,0.0032104370438411274,40301.48887308381,245.5048033303684,677.3396949228927,11272.983241813734,2887.5442594847254,0.1072567123215474,1.8878073085233626,299.5706633048065,27.952318178491637
27.956624170707958,866.6183989664546,0.5836190716420395,7.729505970588783,4.367128227076924e-11,28.503793998179212,693.3236470959289,1.801200550991319e-05,41393.38190497472,254.67442055564376,769.3427697195908,10979.698810712218,2720.6787640930506,0.10791502294846816,1.5391790758456405,278.06247783254236,28.406175916897915
28.115491790779107,861.5449576806457,0.5946356743691128,7.774499540950957,3.905892542362987e-11,27.14796397581366,694.2744849153353,0.001928522957464363,40251.97492945039,251.1140281939197,795.5495190379532,11300.209868126487,2998.258709829256,0.11384207666844015,1.5844050197302986,308.17580723305576,27.849831889746596
28.36347748622331,804.490398489354,0.6240574727291373,7.835006353611918,2.6654222630108768e-11,22.143895263689046,696.8731507427156,7.693194205018383e-05,40657.45220030954,250.0404343135834,775.5186472400183,11023.624600142313,2317.9677437672153,0.08751795750084569,1.6075013572543584,244.0196011515652,28.66235642089734
28.494834161661746,902.8209979032563,0.6036107945336822,7.62672745083381,3.9521606221233034e-11,27.30969627084056,697.2408354738798,0.007297505292981061,44155.28820036381,244.07921681517104,671.1851964748678,10825.751848177477,3450.952489302268,0.11899372668468083,2.110707578949364,348.1366500736414,27.905735376564298
