0.8118095238095238,0.8008571428571428,0.8081428571428572,0.7987619047619048,0.8224761904761905,4,5,6,7,10,16,22
0.7974285714285714,0.7848095238095238,0.7855238095238095,0.7738571428571429,0.797,8,9,11,12,18,21,22
0.7820952380952381,0.7797619047619048,0.783952380952381,0.7485238095238095,0.786,3,4,10,13,15,19,21
0.8014285714285714,0.7482857142857143,0.793,0.7760476190476191,0.8033333333333333,1,2,3,6,9,10,18
0.8159047619047619,0.7956190476190477,0.8095714285714286,0.7919047619047619,0.8229047619047619,2,3,5,9,10,11,14
0.8135714285714286,0.8072857142857143,0.8071428571428572,0.7973333333333333,0.8202380952380952,4,5,9,10,13,14,16
0.8105238095238095,0.7956666666666666,0.8094285714285714,0.7947619047619048,0.8212857142857143,0,3,5,7,9,19,21
0.7942857142857143,0.7898571428571428,0.7841428571428571,0.7817619047619048,0.798,3,6,13,15,17,20,21
0.8134285714285714,0.8010952380952381,0.8075714285714286,0.797952380952381,0.821,4,5,8,9,10,16,19
0.7839047619047619,0.7822857142857143,0.7855238095238095,0.7576190476190476,0.794,2,3,4,9,12,15,17
0.7810952380952381,0.776952380952381,0.780952380952381,0.7385238095238095,0.7810952380952381,3,4,11,14,15,18,21
0.8147619047619048,0.8085238095238095,0.807952380952381,0.7932380952380952,0.8219047619047619,2,5,6,15,18,21,22
0.8023809523809524,0.7891904761904762,0.795047619047619,0.775,0.8021904761904762,1,3,6,10,11,16,22
0.8146190476190476,0.8072857142857143,0.8066666666666666,0.7902380952380952,0.823,1,5,7,13,15,16,19
0.797952380952381,0.781,0.7895238095238095,0.7630476190476191,0.7977619047619048,1,3,7,9,14,18,19
0.7971428571428572,0.7826666666666666,0.785952380952381,0.7712380952380953,0.7984761904761905,7,8,11,13,15,19,20
0.7979047619047619,0.7843333333333333,0.7909047619047619,0.7675714285714286,0.7988571428571428,1,3,7,9,14,17,19
0.8153333333333334,0.803952380952381,0.8067619047619048,0.7978095238095239,0.8227142857142857,1,5,8,10,11,18,20
0.8156190476190476,0.8037619047619048,0.8074761904761905,0.7994285714285714,0.8213333333333334,3,5,6,8,15,16,18
0.7898095238095239,0.79,0.7853809523809524,0.7693333333333333,0.7998571428571428,1,2,4,6,11,12,16
0.7968095238095239,0.7854761904761904,0.789952380952381,0.7638571428571429,0.798,7,8,10,11,12,17,19
0.8105714285714286,0.785047619047619,0.8077619047619048,0.7932380952380952,0.8225714285714286,2,3,4,5,8,10,22
0.7810952380952381,0.7753333333333333,0.780952380952381,0.7438571428571429,0.7784285714285715,3,4,11,16,19,21,22
0.8158095238095238,0.7967619047619048,0.8081904761904762,0.7987619047619048,0.8203809523809524,0,5,6,8,10,14,22
0.796952380952381,0.7870952380952381,0.7882380952380953,0.7714285714285715,0.7971904761904762,0,4,7,10,14,17,19
0.7920952380952381,0.7730952380952381,0.7856666666666666,0.7622857142857142,0.7966666666666666,1,2,4,9,10,16,20
0.8117619047619048,0.787,0.8073809523809524,0.7963809523809524,0.8224761904761905,0,1,4,5,7,8,10
0.7817619047619048,0.7836190476190477,0.7840952380952381,0.7590476190476191,0.7897619047619048,7,11,12,13,15,18,21
0.7846190476190477,0.7770476190476191,0.7852857142857143,0.7641428571428571,0.7927142857142857,1,3,4,9,16,21,22
0.813,0.7993809523809524,0.808952380952381,0.7954285714285714,0.8227619047619048,0,2,5,7,9,14,22
0.8165714285714286,0.8141904761904762,0.8087142857142857,0.7895714285714286,0.8231428571428572,1,3,5,6,8,9,10
0.8173333333333334,0.8082857142857143,0.8082380952380952,0.7960952380952381,0.8227142857142857,5,8,11,15,19,20,22
0.7940952380952381,0.7934285714285715,0.783952380952381,0.7798095238095238,0.7986666666666666,3,6,13,15,17,19,21
0.8032857142857143,0.7856666666666666,0.7923809523809524,0.7765238095238095,0.804952380952381,0,6,7,8,15,19,21
0.7816190476190477,0.7822857142857143,0.7843809523809524,0.7630476190476191,0.789047619047619,0,2,4,7,11,16,21
0.8145714285714286,0.8088095238095238,0.8086190476190476,0.7922380952380952,0.8223333333333334,4,5,11,12,13,14,17
