,svm,rft,lgn,knn,dtr
0.1,0.040857142857142925,0.13490476190476186,0.029000000000000026,0.09300000000000008,0.04161904761904767
0.2,0.040857142857142925,0.06276190476190469,0.028761904761904766,0.06638095238095232,0.04166666666666674
0.3,0.03695238095238096,0.06590476190476191,0.028857142857142914,0.060904761904761906,0.044714285714285706
0.4,0.03761904761904766,0.038619047619047664,0.02895238095238095,0.05752380952380953,0.04176190476190478
0.5,0.03547619047619044,0.03128571428571425,0.02571428571428569,0.041095238095238074,0.029761904761904767
0.6,0.024666666666666615,0.028476190476190433,0.02461904761904765,0.03619047619047622,0.028380952380952396
0.7,0.022952380952380946,0.027619047619047654,0.022571428571428576,0.03066666666666662,0.02780952380952384
0.8,0.017285714285714238,0.021238095238095278,0.01609523809523805,0.025380952380952393,0.019238095238095276
0.9,0.017476190476190534,0.02361904761904754,0.019190476190476202,0.02880952380952384,0.02361904761904765
