0.8001428571428572,0.8,0.7947619047619048,0.7744761904761904,0.8036190476190476,0,1,2,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22
0.8121904761904762,0.817047619047619,0.8104761904761905,0.7925714285714286,0.8224761904761905,0,2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,19,20,22
0.8141428571428572,0.8168571428571428,0.8098095238095238,0.7947619047619048,0.8217619047619048,0,1,2,3,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22
0.8127619047619048,0.8185714285714286,0.8094761904761905,0.7937619047619048,0.820952380952381,0,1,2,3,4,5,7,8,10,11,12,13,14,15,17,18,20,21,22
0.8158571428571428,0.8165714285714286,0.809047619047619,0.7953809523809524,0.8223333333333334,0,1,2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,22
0.8018571428571428,0.801,0.796,0.7749047619047619,0.8036190476190476,0,1,2,3,4,6,7,9,11,12,13,14,15,16,18,19,20,21,22
0.8120952380952381,0.816952380952381,0.8104761904761905,0.7924285714285715,0.8224761904761905,0,2,3,4,5,6,7,8,9,11,12,14,15,16,17,18,19,20,22
0.813952380952381,0.8172857142857143,0.8096190476190476,0.7938571428571428,0.8228095238095238,1,2,3,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,22
0.8117619047619048,0.818047619047619,0.810047619047619,0.7951428571428572,0.820952380952381,0,1,2,3,4,5,6,7,9,10,11,12,14,15,16,19,20,21,22
0.8123333333333334,0.815,0.8105714285714286,0.7947619047619048,0.8214761904761905,0,1,3,5,6,7,8,9,10,11,12,13,15,16,17,18,20,21,22
0.811,0.8168095238095238,0.8092857142857143,0.7953333333333333,0.820952380952381,0,1,2,3,4,5,6,7,8,9,13,14,15,16,18,19,20,21,22
0.8117619047619048,0.8185714285714286,0.809952380952381,0.7957619047619048,0.8224761904761905,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,19,20,22
0.8123809523809524,0.8175714285714286,0.810047619047619,0.7952380952380952,0.820952380952381,0,1,2,3,4,5,6,7,9,10,11,12,14,15,16,17,18,21,22
0.8128571428571428,0.8144285714285714,0.8097142857142857,0.7936666666666666,0.8212857142857143,0,1,2,3,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21
0.8119047619047619,0.8149047619047619,0.8080952380952381,0.7946666666666666,0.820952380952381,1,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22
0.7994285714285714,0.801047619047619,0.7956666666666666,0.7737142857142857,0.8042857142857143,0,1,2,3,4,6,7,8,9,10,11,12,14,15,17,19,20,21,22
0.8118095238095238,0.8175238095238095,0.808952380952381,0.7929047619047619,0.8228571428571428,0,1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20
0.799047619047619,0.8012857142857143,0.7956666666666666,0.7725714285714286,0.8042857142857143,0,1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,19,21,22
0.812952380952381,0.8168095238095238,0.809952380952381,0.795952380952381,0.820952380952381,0,1,2,4,5,6,7,9,10,11,13,15,16,17,18,19,20,21,22
0.7992857142857143,0.8017142857142857,0.7956190476190477,0.7737142857142857,0.8042857142857143,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,19,21
0.813952380952381,0.8146666666666667,0.8097142857142857,0.7951428571428572,0.8214761904761905,0,2,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22
0.8005238095238095,0.8018571428571428,0.7958571428571428,0.7751428571428571,0.8042857142857143,0,1,2,3,4,6,7,8,9,11,12,13,15,17,18,19,20,21,22
0.8129047619047619,0.8189047619047619,0.8087142857142857,0.7935238095238095,0.820952380952381,0,1,2,3,4,5,6,7,10,13,14,15,16,17,18,19,20,21,22
0.8156666666666667,0.8193333333333334,0.8096666666666666,0.7954285714285714,0.8210952380952381,0,1,2,3,4,5,6,9,10,11,12,13,14,15,16,17,20,21,22
0.8148571428571428,0.8174761904761905,0.8093809523809524,0.7973333333333333,0.8210952380952381,0,2,4,5,6,8,9,10,11,12,13,14,15,17,18,19,20,21,22
0.8119047619047619,0.8157619047619048,0.8095238095238095,0.7925714285714286,0.8224761904761905,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,22
0.8130952380952381,0.8164285714285714,0.8095238095238095,0.7960952380952381,0.8214761904761905,0,1,2,3,5,7,8,10,11,12,13,14,15,16,17,18,20,21,22
0.8123333333333334,0.816,0.810047619047619,0.7924761904761904,0.820952380952381,0,2,3,4,5,6,7,8,9,10,11,14,15,16,18,19,20,21,22
0.8141428571428572,0.8164761904761905,0.810047619047619,0.7932380952380952,0.8210952380952381,0,2,3,4,5,6,8,9,10,11,12,13,14,16,17,18,19,21,22
0.8125238095238095,0.8157619047619048,0.8082857142857143,0.797047619047619,0.820952380952381,1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22
0.8125714285714286,0.8148571428571428,0.8098095238095238,0.7916190476190477,0.820952380952381,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21
0.8111904761904762,0.8181904761904762,0.8093333333333333,0.7952380952380952,0.820952380952381,0,1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,20,21,22
0.814,0.815952380952381,0.8095714285714286,0.7936190476190477,0.8202857142857143,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,21
0.8137619047619048,0.8162380952380952,0.8094285714285714,0.7927619047619048,0.820952380952381,0,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22
0.8129047619047619,0.8152857142857143,0.809952380952381,0.7945238095238095,0.8214761904761905,0,1,3,5,6,7,8,10,11,12,13,14,15,16,18,19,20,21,22
0.8126190476190476,0.8164285714285714,0.8100952380952381,0.7913333333333333,0.820952380952381,0,2,3,4,5,7,8,9,10,11,13,15,16,17,18,19,20,21,22
0.8125238095238095,0.8173333333333334,0.8098095238095238,0.7923809523809524,0.820952380952381,0,2,3,4,5,6,7,8,10,11,12,14,15,16,18,19,20,21,22
0.7993809523809524,0.800047619047619,0.7963333333333333,0.7758095238095238,0.8042857142857143,0,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,20,22
0.8124761904761905,0.8162857142857143,0.8087142857142857,0.7905714285714286,0.820952380952381,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22
0.8121428571428572,0.8165714285714286,0.8094761904761905,0.7964761904761904,0.820952380952381,0,1,2,3,4,5,6,7,9,10,12,13,14,15,16,18,20,21,22
0.8126190476190476,0.8164285714285714,0.8096190476190476,0.7955714285714286,0.8214761904761905,0,1,2,3,5,6,7,8,9,10,11,12,14,15,18,19,20,21,22
0.8,0.7980952380952381,0.797047619047619,0.7728571428571429,0.8042857142857143,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22
0.8120952380952381,0.8171428571428572,0.8105238095238095,0.797952380952381,0.8224761904761905,0,1,2,3,4,5,6,7,9,10,11,13,14,15,16,18,19,20,22
0.8113809523809524,0.816952380952381,0.8086666666666666,0.7948095238095239,0.820952380952381,0,1,2,3,4,5,6,7,8,10,13,14,15,16,17,18,19,20,21
0.7985714285714286,0.8006666666666666,0.7955238095238095,0.7762857142857142,0.8047619047619048,0,1,2,3,4,6,8,9,10,11,12,13,14,15,16,17,18,19,22
0.8131904761904762,0.8165714285714286,0.8108571428571428,0.7959047619047619,0.820952380952381,0,1,3,4,5,6,7,9,10,11,12,13,14,15,16,18,19,20,21
0.8125238095238095,0.8162857142857143,0.81,0.7957142857142857,0.820952380952381,1,2,3,4,5,6,7,9,10,11,12,14,15,16,17,18,19,20,21
0.8142380952380952,0.8152857142857143,0.8101904761904762,0.7952380952380952,0.8210952380952381,0,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,19,20,21
0.8122380952380952,0.8174761904761905,0.809,0.796047619047619,0.8224761904761905,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,22
0.812952380952381,0.815,0.8083333333333333,0.7944285714285715,0.820952380952381,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22
