0.7964285714285714,0.795,0.7917142857142857,0.768095238095238,0.7988571428571428,0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.811952380952381,0.8178571428571428,0.8094285714285714,0.7936190476190477,0.820952380952381,0,1,2,3,4,5,6,7,8,10,11,12,13,15,16,17,18,19,20,21,22
0.8138095238095238,0.817047619047619,0.8093809523809524,0.7948095238095239,0.8217619047619048,0,1,2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,19,20,21,22
0.8124285714285714,0.8165714285714286,0.810047619047619,0.7933333333333333,0.8214761904761905,0,1,2,3,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22
0.8125714285714286,0.8171428571428572,0.8087619047619048,0.7948571428571428,0.820952380952381,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.8132380952380952,0.8146190476190476,0.8104761904761905,0.794047619047619,0.8214761904761905,0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.8132380952380952,0.8165238095238095,0.8103809523809524,0.7933809523809524,0.8214761904761905,0,1,2,3,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.8127619047619048,0.8171428571428572,0.8109047619047619,0.7969047619047619,0.820952380952381,0,1,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.8139047619047619,0.8175714285714286,0.8101904761904762,0.7942857142857143,0.8210952380952381,0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22
0.8119047619047619,0.816047619047619,0.8093809523809524,0.7943809523809524,0.820952380952381,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21
0.7994761904761905,0.7995238095238095,0.7962857142857143,0.7748571428571429,0.8042857142857143,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
