0.8966872660330026,0.8963367531919514,0.8788791606314981,0.8993022926386744,0.8976214563415348,0,1,3,4,8,9,11,12,14,15,16,18,19,21,22,23,25,26,27,29,31,32,33,34,35,36,37,38
0.8948846653651569,0.8948139723913411,0.8798028405006303,0.9001778544162389,0.8971787985284903,1,2,8,9,10,11,12,13,14,15,16,17,18,19,20,23,25,26,28,29,30,31,32,33,34,36,37,38
0.871388155679433,0.8717880754826931,0.8532804297628853,0.8801364626749479,0.8788194276555221,0,1,2,3,4,6,7,10,11,12,13,14,17,18,19,20,21,23,24,25,26,27,28,29,31,33,34,37
0.891827013418099,0.8917978833524348,0.876166337191819,0.8991861157990966,0.8990173543601948,0,2,4,5,7,9,10,11,12,14,17,19,20,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37
0.86437003049517,0.8646692481629538,0.8512357601618802,0.8828284611755374,0.8824196883540447,0,1,2,5,6,7,10,11,12,13,14,16,17,18,19,20,22,23,24,25,27,29,31,32,33,34,35,36
0.8917754426483806,0.8915788936713751,0.8740387517803712,0.9001305568809993,0.8983169650761389,1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,21,22,23,25,31,32,33,34,35,36,38
0.8765262387514227,0.876647021622625,0.8633583045170926,0.8888274338631538,0.8893129762853694,0,1,2,3,4,6,8,10,11,13,14,18,19,20,21,22,24,26,27,29,31,32,33,34,35,36,37,38
0.893284486256779,0.8927601079684587,0.8759587411762466,0.9001447908432691,0.8992243849967672,1,3,4,5,7,8,9,10,13,15,16,17,21,22,23,24,26,27,28,29,30,31,32,34,35,36,37,38
0.8909608431175685,0.8906569569143317,0.87494919987535,0.8969470946492377,0.898558085203248,1,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,23,24,26,28,30,31,32,33,35,37,38
0.8560767160850803,0.8560467601812809,0.8409044158720704,0.8768769576693666,0.878835461180777,0,2,3,4,5,6,7,10,11,13,14,15,17,19,20,21,22,24,25,26,27,28,29,31,34,36,37,38
0.8895463353672891,0.8895573413636078,0.8736557740645063,0.8990697131174517,0.8987056303649474,2,3,6,7,9,10,12,13,14,16,17,19,20,22,23,24,25,26,27,28,29,31,32,33,34,35,37,38
0.8965584455640174,0.8963706466656647,0.8800011801739317,0.9003914456195199,0.9003614035178634,0,1,2,4,5,6,8,9,13,14,17,18,19,21,22,24,26,27,28,29,30,31,32,33,34,36,37,38
0.8981389588791887,0.8980360777807567,0.8800147827295417,0.9004479442028386,0.900848040400026,0,2,6,7,8,9,10,11,12,13,14,16,17,18,19,21,22,25,26,27,28,29,30,31,32,33,35,36
0.8910491490239585,0.8908075480859421,0.8745740460537972,0.8987359293871999,0.8992369346492725,0,1,2,3,4,5,6,7,8,9,10,14,15,16,17,19,20,22,23,25,26,28,31,32,33,34,36,37
0.8890130099097864,0.8887375223691766,0.8746517321019295,0.8962980282376111,0.8980096701111344,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,23,24,28,29,30,32,33,34,35,37
0.894424661120265,0.8942706204556583,0.8789324366818401,0.897689516488061,0.8980418591700944,1,2,3,4,5,6,8,9,10,11,12,16,17,18,20,21,22,23,25,28,29,30,31,34,35,36,37,38
0.8896544602937615,0.8893430564556553,0.8759144906707642,0.8978937139206209,0.8988861346509154,0,1,2,3,4,6,8,9,10,13,14,16,18,20,21,22,23,24,25,27,29,30,31,33,34,35,36,37
0.8930782528206825,0.8928051082179032,0.8785592646239859,0.8981969215857606,0.896439564956248,1,2,4,5,7,8,9,10,11,12,13,14,15,17,18,19,21,22,24,25,27,29,31,32,34,36,37,38
0.8923650525895591,0.8926018064896665,0.878924712303368,0.8958554234617668,0.8968325131510466,0,1,2,4,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,27,28,30,31,32,33,34,35,37
0.8910790774297733,0.8908035589199215,0.8769515030561974,0.8973232108524982,0.8989718326811666,0,1,2,3,4,5,6,7,8,9,13,17,18,19,20,21,23,24,25,26,27,29,30,31,32,34,35,38
0.8901697031465396,0.8895337817379964,0.8731220268437347,0.8989229352269056,0.8994334849236701,0,1,3,6,7,9,10,11,12,13,14,15,16,21,22,23,24,26,28,29,30,31,32,33,34,36,37,38
0.8779161021312241,0.8778425401151381,0.869981246322476,0.8903424331869424,0.8922764320018577,0,1,2,3,4,5,6,8,10,11,12,13,15,16,17,18,19,20,23,27,28,32,33,34,35,36,37,38
0.8623095134240832,0.8621839397764882,0.8490116209654313,0.8838046887524442,0.8862165314670125,0,1,3,4,5,6,8,10,11,12,13,15,16,17,19,20,22,23,24,27,29,30,31,33,34,35,37,38
0.8717823158204899,0.8715257384801014,0.8534911886435519,0.8891655666669197,0.8899116359250329,0,2,3,4,6,7,8,10,11,12,13,14,16,17,21,22,23,24,25,27,28,29,30,31,33,36,37,38
0.8942547731470238,0.8940332322663835,0.876456252214353,0.8981672613189678,0.899155393085441,0,1,2,5,7,8,9,11,12,13,15,17,19,20,23,24,25,26,28,29,30,31,33,34,35,36,37,38
0.8932381149187654,0.892985876493356,0.8770524446795247,0.8992799431321732,0.8991511109245098,1,2,3,4,5,8,9,10,12,13,15,16,17,19,20,22,23,24,25,27,28,30,31,32,35,36,37,38
0.8910833367973048,0.8904171262791707,0.8763697838767855,0.8988490568965484,0.8973468753716872,0,2,3,4,5,6,8,9,10,13,15,16,17,19,21,23,24,25,26,29,30,31,32,33,35,36,37,38
0.8945274320439301,0.8945793790014203,0.8789260808385118,0.8952826750170666,0.8987535260645031,1,2,3,4,5,7,9,10,11,13,15,17,18,19,22,23,24,26,27,28,29,30,31,32,34,35,37,38
0.8950702848471077,0.8946696983168749,0.876874054037457,0.898130639965042,0.8982486489380297,0,1,2,3,5,6,7,8,9,10,11,12,13,14,17,18,20,21,22,23,24,25,26,27,28,29,36,38
0.8900655604848701,0.8897875561745323,0.8754283842609358,0.8963157042912576,0.8988969910796238,0,1,3,4,5,7,8,9,10,11,12,14,16,17,18,20,21,22,23,24,25,26,27,29,30,34,35,37
0.8715555542496136,0.871504286349271,0.8544141126243289,0.8862949126598478,0.8877721760341505,0,2,3,5,6,7,8,10,11,13,14,15,16,19,20,21,22,23,25,26,27,28,30,31,34,36,37,38
0.8930346082180697,0.8927198009200392,0.878599422475774,0.89932689571392,0.8975381877528085,0,1,3,5,6,8,9,10,13,15,16,18,19,20,21,23,24,25,26,29,30,31,32,34,35,36,37,38
0.8911455237073077,0.8904162871890315,0.8807855694568469,0.8953130914160016,0.8965468862060554,0,1,2,3,4,5,6,9,10,12,14,15,16,17,18,19,21,23,25,26,27,28,29,34,35,36,37,38
0.8900971018759124,0.8898607874760939,0.8734854317156644,0.8986560279101494,0.8966768128153985,0,1,2,3,4,6,7,8,9,10,11,12,14,16,17,19,20,21,23,25,26,28,29,31,32,34,36,38
0.8907854458817811,0.890462331011957,0.8765132147945297,0.8991140852144127,0.896809944865669,0,1,2,7,8,9,10,11,12,13,14,16,17,18,20,21,24,25,26,27,29,30,31,33,34,36,37,38
0.850704125729468,0.8512111092561034,0.836200470749086,0.8648661274346546,0.8707434593431563,0,1,2,3,4,5,10,11,13,14,16,17,18,19,20,22,25,26,28,29,30,31,32,33,34,36,37,38
0.8953298846160617,0.8951328723221903,0.8783719021615922,0.8997777949444233,0.8981860130761219,1,2,3,6,7,9,10,11,12,14,15,17,18,20,21,24,25,26,27,28,29,30,31,32,34,35,36,38
0.8468924876000458,0.8472265178146879,0.8315615417676396,0.8832568309331614,0.8839958080783101,0,1,2,3,4,5,7,10,11,13,14,16,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,37
0.8925131347942813,0.8923968791088029,0.878962817203924,0.8981868453946161,0.899595806190341,0,1,2,3,4,5,6,7,8,9,10,11,12,13,18,19,21,24,25,26,28,29,30,32,33,35,36,37
0.8904104786379226,0.8900795292133127,0.8745075742836652,0.900724171811042,0.8996480624509681,1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,19,21,22,24,25,26,28,29,30,32,33,36,37
0.8898028810106192,0.8894284365654984,0.8740384900098191,0.89995995681857,0.8986164060855707,1,3,4,5,6,8,9,10,12,13,14,15,16,17,19,20,21,24,25,27,29,30,31,32,33,35,36,38
0.865975782972791,0.8661420290766709,0.8490134423743594,0.8841062885343478,0.883876254629989,0,1,3,5,6,7,10,11,12,13,14,15,16,17,18,19,21,22,24,25,26,27,31,32,33,34,35,36
0.8951223123803989,0.8950248728497352,0.8796553334789549,0.9006519987571415,0.8979000678044915,1,2,3,5,8,9,10,11,12,14,15,17,18,19,20,21,22,24,25,26,29,30,31,32,33,35,36,37
0.8833270002693581,0.8829286468132383,0.8651027400538823,0.8943883628816948,0.8924886063772767,1,2,4,6,7,8,10,13,14,15,16,17,18,20,21,22,25,28,29,30,31,32,33,34,35,36,37,38
0.8923964347468172,0.8921089185927434,0.8762356764372761,0.8997146250306217,0.9003852566753511,0,1,2,3,4,6,8,9,13,14,15,16,17,19,20,22,24,25,26,27,28,29,30,32,33,35,36,37
0.8957054714854993,0.8954278707342175,0.8782187350963173,0.899591116276146,0.9006025031100915,0,1,3,4,6,7,8,9,11,13,15,16,17,18,22,23,24,25,27,28,29,30,32,33,34,36,37,38
0.8957891061097186,0.8958069721802818,0.8799597468999965,0.8955392482562627,0.8980412341570474,0,1,2,5,9,10,11,12,14,16,17,18,19,20,21,22,24,26,27,28,29,30,31,32,33,34,36,37
0.8957683812762189,0.895484670922516,0.880785014190233,0.8968754669508944,0.8988365726340359,0,1,3,6,7,8,9,10,12,13,15,16,17,18,19,21,22,23,24,25,27,28,31,34,35,36,37,38
0.8889972511122025,0.8887419598738416,0.8753768850090393,0.8997827520383357,0.9008247274709694,0,3,5,6,7,8,9,10,11,12,13,14,18,19,20,22,23,24,25,27,28,29,30,31,32,33,34,35
0.8964909155902628,0.8965594001256095,0.8809973130544312,0.9003734998856683,0.900619408432395,1,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,22,23,27,28,29,30,32,33,34,35,36,37
