0.800499641619881,0.8012602528300159,0.7822660882797843,0.8447417599581676,0.8410888327755314,0,1,2,5,13,15,20,22,24,28,29,37
0.861176220554179,0.8615476234153842,0.8490117757595127,0.883292572742967,0.884895527446933,0,1,3,6,8,16,22,30,33,34,35,36
0.8825230504206109,0.8824950432344851,0.8682476916845003,0.8948046044584052,0.8928600583563523,0,2,4,8,9,12,13,14,23,26,29,33
0.6390955315041662,0.6391080994531402,0.6381681795247957,0.6661130730153935,0.6284228031315179,0,10,13,14,16,17,18,24,26,29,31,32
0.8382758310829481,0.8383236583011697,0.8218122523744298,0.8667573191578374,0.8657591747368243,1,2,5,6,7,11,14,15,22,24,27,37
0.7980359446948705,0.7986429160976014,0.7817795524550094,0.8457768867386004,0.8365294543072568,0,1,5,10,16,21,24,26,28,29,31,37
0.6435338582887188,0.6435728760437666,0.6449647152756104,0.6649338551019633,0.6272497530481281,0,10,11,13,14,17,21,26,29,31,32,37
0.7983186189990085,0.7995335143791804,0.7843773629159756,0.8440650156364996,0.8398974199759486,0,2,5,11,17,19,23,27,30,34,36,37
0.8818387296265683,0.8818621305325649,0.87478724574963,0.880940173296661,0.8681131650207543,9,10,11,13,18,19,21,25,28,31,33,35
0.884330784225483,0.8841511588913312,0.8707690009821167,0.8949846676508693,0.8951277642101374,1,6,8,9,10,11,17,19,21,22,30,35
0.8831939907501518,0.8834488587214089,0.8684204427942424,0.8898041041548232,0.8897094741005647,1,3,9,12,14,25,26,28,33,34,35,38
0.7368021519899335,0.7384692416983504,0.7242643544889292,0.7964882185034641,0.7881303601587053,0,2,10,15,20,24,28,31,34,35,36,37
0.8442970127503295,0.8445936960399627,0.8314884324286971,0.8708446971625394,0.8659813910963521,0,3,7,12,16,17,18,20,26,29,30,31
0.8358173863645315,0.8360082064179919,0.8147017764679778,0.8732657530893577,0.8707971998190177,2,4,5,7,10,11,13,17,29,31,32,33
0.7919063436575478,0.7927662969450966,0.7664263127145649,0.8490031685008798,0.8437038179052516,1,2,5,11,13,19,21,22,28,29,32,33
0.825777961467941,0.8263707361431323,0.808557745188242,0.8575491250691072,0.8559547995561303,1,4,6,11,14,16,25,28,34,36,37,38
0.8848029818336144,0.8851365456643034,0.8721049462045138,0.8896797944390603,0.8905108192300153,4,7,9,11,15,18,22,23,28,33,34,38
0.8601431439581193,0.8602239113194922,0.8445194227570924,0.8821708360349048,0.8760499553725818,1,2,5,7,8,10,14,25,28,29,31,37
0.88522613490481,0.8853685363371883,0.8704084625196595,0.8926670125068238,0.8939252624636421,0,3,6,9,10,17,20,23,25,28,32,33
0.805394170946252,0.8064969464232447,0.7865358590293955,0.8424365329506043,0.8402358743467659,3,4,5,6,11,15,16,17,19,24,25,37
0.8879630869774617,0.8880309432296261,0.8766621078624797,0.8951682945037073,0.8941311077231182,1,3,7,9,13,17,18,19,27,32,33,37
0.8836574547028443,0.8837199334500851,0.870168445371055,0.8941853128055957,0.891967794099288,0,4,9,12,22,23,25,29,30,31,36,38
0.7949623566396522,0.7957694747095447,0.7756458404012384,0.8446677813849348,0.8348190432319866,0,5,11,17,19,20,24,25,27,33,37,38
0.8277888761448435,0.8282566052070162,0.8144423705271442,0.8593666591529474,0.8587326670389339,0,1,6,13,14,18,24,26,31,33,36,37
0.8596333319339349,0.8599238288235648,0.8458423070723956,0.8787721534030101,0.8722084800113332,1,8,10,11,15,16,18,23,26,30,33,35
0.8554583250176443,0.8561246081095434,0.8344101211786887,0.8780599938897258,0.876716608463866,3,8,13,22,23,26,27,30,31,32,34,38
0.8518337687593758,0.8518223514142652,0.8352908771191027,0.8741299576292907,0.8708420654965997,0,5,6,7,11,16,17,24,26,28,35,36
0.847503347910434,0.8480857463466089,0.8319650413784252,0.868746476056413,0.8657445395600456,1,7,12,14,15,16,25,30,34,35,36,37
0.8864200871639832,0.8862435697248972,0.8741729346939617,0.8945315213757977,0.8940785622201398,0,6,8,9,13,15,18,22,24,33,36,37
0.8002295236381516,0.8008806695056673,0.7843420751899763,0.8385706521416437,0.8380217619396934,0,2,3,4,5,12,15,17,18,21,27,35
0.8608400837860788,0.8610983200682932,0.8503178492432818,0.8814623635363802,0.871839953896526,0,8,15,18,19,20,24,26,31,32,33,38
0.7825965301917346,0.783094987278415,0.7680668631875245,0.8390632376215204,0.8306563051862106,0,1,2,3,4,5,10,20,23,26,31,37
0.8846845767259938,0.8846457905069491,0.869838916094696,0.8953180855405047,0.8912388792404549,0,4,8,9,10,11,26,28,31,32,34,37
0.8620187703873204,0.8621841597917181,0.8479648839938193,0.879337656618808,0.8754397067033247,1,2,5,8,10,11,13,15,18,25,31,36
0.7926371400365868,0.7936845470097657,0.7763030900946357,0.8383508484857066,0.8326428938337813,0,2,5,19,21,22,25,26,31,35,37,38
0.7942454363402166,0.7955219431328492,0.7700186207913979,0.8408615599572287,0.8416104861095748,1,2,3,5,17,20,22,25,30,34,36,37
0.8585384762307708,0.8588645514593771,0.845280447074475,0.8790567604234197,0.8724244931743379,0,2,8,11,13,14,17,21,22,25,31,38
0.8248517729576088,0.8256152562797123,0.8168585270568798,0.8468336131990999,0.8337071754399652,4,6,10,16,18,19,20,21,22,24,28,37
0.8678949502227695,0.8684336745609212,0.8515945743719897,0.8777139303660698,0.8745120422321833,4,6,7,8,10,12,17,18,23,28,37,38
0.810319448529024,0.8110500428584004,0.799653231454401,0.8519200322782754,0.849499673522206,0,1,6,11,13,14,15,23,30,34,37,38
0.818361483908076,0.8192457615534909,0.7938692841471304,0.8465678313092528,0.8383526139165465,2,3,6,10,13,15,25,31,34,35,36,38
0.8668137766473829,0.8670097410276595,0.8556313206820616,0.8819715357457982,0.8766056099209039,0,6,8,10,11,15,17,18,19,22,27,32
