Variance,Sim Entropy,Rep Entropy,SPECtrum,Lap Score,Mutual Corre,MICI,MDCM,Linear Depend,MPMR,MCFS,RSPCA,ANOVA F,ReliefF,Info Gain,MRMR,ERFS
1.3489192229652354,827.5926050378414,0.8485013545923001,1.1568040984605248,4.028158970239909e-12,81.00253311818702,27.172427350893173,4.777188863391824e-60,3889.321785037552,19.40894263657882,373.0271581561627,553.2715725299872,21666.910355186403,3.537958546949331,7.86097260437448,1332.2318546407673,0.8765483420933492
1.6962724800268927,871.5581536808004,0.6938375183046253,1.3427481941412427,6.124095455616482e-12,79.64162604761886,30.138688207868206,1.9429795800589396e-70,4505.014398650951,10.160348181085608,352.4519692481031,252.67502903929667,23760.570863028657,3.706834511108031,7.5409543240547245,1496.4365771302234,0.9022965703038596
1.6704730404929717,886.1270170248374,0.629846430450212,1.334916623221199,5.842615531958963e-12,89.30214638902017,28.706553381468126,2.0057058832661614e-72,4527.845526589453,11.755928917831008,303.9661054537061,268.2976801403629,23958.97645644207,3.799845087986697,8.076836945703544,1461.3614802772147,0.902610593278242
1.6770512289907864,894.2891502306586,0.6359861691188193,1.3396374134789244,6.069056677173491e-12,90.7692520626407,28.926838560973312,1.953442701713609e-72,4449.215987538905,11.612009139157463,453.4936553280651,253.16352424792018,15985.559246564926,3.534850191677058,7.481523775948132,981.5775319434817,0.9821721414456462
1.7415083639401678,819.0939201067292,0.7962609102969109,1.4282333411760644,5.330640468341547e-12,59.158399753455285,32.857789852568565,4.5878257392322e-67,4596.860930555353,7.101657799433643,353.94684710195986,249.12190977297664,16888.342706681367,2.8908384023832614,5.821557505259181,1142.1097371476426,0.8432478832426497
1.3095607151736006,813.6632550106701,0.9693469675137552,1.4998462556840308,5.7764320824247104e-12,71.1094168743061,28.49036352686072,8.249448871703423e-59,3598.0412803412078,20.350075688414478,290.4434553473523,602.923178941689,22562.6639725875,3.4157981040136702,7.393118137993593,1434.192827009105,0.9360161579140832
1.511413197709625,880.8110069920608,0.6640552390176468,1.3772940796019435,6.25394354313149e-12,96.1248516388818,26.538844729934787,4.266319489904689e-61,4172.9317518237585,13.462751141676113,296.57751620088646,378.0998963346551,25142.050334589643,3.898042792480716,8.653675009806735,1469.8228388934479,0.9196409351017081
1.4263209024832713,815.3158968515495,0.8750122063620065,1.3999154997348204,5.795249959316621e-12,71.87270333037267,28.540456910942183,8.721537933228786e-58,3908.6942438538435,15.831495069505214,314.3302147248566,499.730926275981,20642.67421514207,3.263165604360074,7.265035013534389,1311.8026035173184,0.8843487906590239
1.6135065570366605,876.9711259845488,0.6621111952457586,1.3451199969817191,5.5125299516096584e-12,88.50839865267889,28.346958121897952,6.7036820769460795e-59,4347.062322116733,12.316104557590858,290.03700910011963,304.10925442043794,24331.049457489833,3.8837890744076473,8.08678011045744,1485.2585149479914,0.9477069511324893
1.6962438258923598,866.1406864123502,0.6852842111140127,1.4235878708977983,5.811476444045933e-12,79.16875864179944,30.144214175896252,8.263830118109985e-71,4501.906637411294,10.654498202392345,288.2982150784931,262.70805234325746,21439.092385542466,3.5057888088309994,7.20592113925658,1347.1923374947607,0.8579568843704393
1.6587862918165253,830.379525329142,0.7723253776871042,1.3302245776813426,4.932603490543645e-12,67.75337470764845,31.021047369162652,2.8374554823973587e-55,4323.143437096588,9.126943989216363,376.15197302980994,297.44440737296657,14540.786726077731,3.0006026857881842,6.413373962732649,948.310113181267,1.0947356851980319
1.5882647507732293,810.2178302332495,0.8167545333523183,1.4392699935459743,5.71526572451503e-12,64.53666946860733,30.495572769063713,8.889219834960592e-56,4523.069643836952,9.178382602259079,309.63989494147773,371.99554769994796,10435.082721479574,2.720830966237125,6.016171817824626,682.1722958016866,1.0074303767121187
1.5740901748741538,852.0364673236365,0.779636450995179,1.1733753478703188,5.029106401679925e-12,76.94920925860217,29.435689911171387,3.8507329711052585e-57,4543.188583667205,11.483697342195374,521.370129592015,363.2107978975562,24207.16923942738,3.7226565863008627,7.620993618234344,1528.1091497317952,0.926977628760603
1.639570514121457,861.6427536411798,0.7276242729746318,1.4200413169808788,5.2302374915595935e-12,78.61756636890208,29.808000614146533,6.418943228046993e-57,4380.092707815204,11.07665051850257,280.72494270356594,294.11400727001455,18338.46624852852,3.3291362523670953,7.062055845515414,1178.3767983426608,0.9186957181828287
1.701954300969527,889.19869317173,0.7051135344063679,1.356526894983472,5.960211874814282e-12,82.26407646725224,30.307675812592535,2.3335303033287154e-70,4543.943659758562,9.973643705591336,404.7118219957007,243.61372874317368,18268.290327092254,3.2241838714147146,6.960764012554388,1179.3367839474347,0.9380661579473534
1.4359922816917177,833.9065779433586,0.8788218322489962,1.3815285798894972,5.699595157201367e-12,75.02497010648206,28.82849642791474,6.81402002092271e-58,3954.4165739602004,16.580063257525904,440.9008551228396,491.14182896660736,19297.08145437478,3.2150551129278084,7.128902079192432,1227.5103976462867,0.8478416915598245
1.6918674086588,859.1088566918717,0.6791370195831137,1.176667023025452,4.7845896937348825e-12,78.33873717049502,29.99542026993876,8.319147261716458e-71,4463.638379764273,10.713060214508257,291.4996362598644,269.7614783353528,21464.603866365986,3.4225745231167135,7.273138891893845,1344.7724473841624,0.9055649625460923
1.547421207092221,867.9768062824033,0.7194301450461955,1.1860525356166542,5.211480448062527e-12,86.13561510439467,27.985984784043662,5.267227124750762e-59,4559.017331202717,12.731296288352404,484.15365633504706,371.8657892491704,21756.132839460246,3.601363308854093,7.834845100475672,1342.4050461423728,0.9491993190540355
1.4121405784145256,855.0275429276695,0.8309226647643886,1.2550501203659727,5.0367746330038824e-12,84.93206478865204,27.48036563834018,1.5269804852180303e-59,3867.946050233683,17.72909312559831,407.3439597565343,495.1289085199793,24669.091557887128,3.8680754353147644,8.139848215784735,1521.6598050039534,0.8522680757966583
1.4893968306749916,856.4564738446655,0.7435366484114558,1.335760952266355,5.101737918016002e-12,85.51710236468712,27.67490952301712,1.7559255268437956e-59,4193.128978020326,15.363931038446385,335.44013230306217,419.18325501902285,21636.88250357993,3.495565689806474,7.765955855630721,1324.3255779416627,0.8928767264592921
1.6201456604474118,889.0552233736482,0.6687376875658506,1.3596957181802054,4.937010055748765e-12,90.74396594509972,28.541314239015353,7.429790012015164e-59,4422.920220652143,12.565085725590775,413.1546850162126,295.2447693991358,19747.87320367248,3.5363471779594464,7.627729633685684,1220.169080983564,0.9664699524477695
1.6735351362376574,889.2899925412837,0.6288076250088901,1.3766228252806618,5.980656216962898e-12,90.16677950348281,28.80150015047158,9.7016532771305e-73,4362.113875236803,12.079348968668574,550.5889368973222,260.70773173131624,24788.38439911576,3.8536944829338124,8.064520340205025,1496.7188580675097,0.8803499571831597
1.6703125400423735,886.4542899509485,0.6249750523169446,1.3508088741927462,6.000147684450032e-12,89.7271917485331,28.687377811365383,1.8939088502325635e-72,4414.575289375326,11.91413201900786,310.07265767346024,267.9654847703268,24656.747267227685,3.798226917925268,8.144360890973026,1488.8454580601922,0.899467932065721
1.6738092414981764,896.4759934268923,0.636074115189464,1.2921341199459226,6.291043384239939e-12,91.10380498675437,28.793182539958547,3.586995068868204e-72,4504.155897798776,11.43982191384868,304.96899578991673,261.5012011731421,22774.463037846897,3.569241651655812,7.779381569848885,1396.2793054136303,0.8890170731658527
1.5258023700452288,896.5153269260293,0.6695206977537991,1.1114357367790633,5.467309979110998e-12,98.40794634389852,26.68143273512848,1.2709321387372565e-60,4437.99748951861,13.656932049268287,414.7207999006137,360.1402503414829,25017.960257970746,3.971292792480716,8.735499222578675,1490.9399445663828,0.947451670101109
1.4831354928065053,851.4230155354645,0.750078660127282,1.394531107912095,5.399654076494368e-12,84.3795261336561,27.620264807454706,2.2584128386076946e-59,4122.503178495268,15.543102033137522,537.4763894557623,423.97015071878036,21708.995130173385,3.6112680707588547,7.831095799944987,1327.1202043715316,0.8678415589274123
1.6135555234861712,881.0886268626222,0.6675875587969138,1.261725744042591,5.411227591646251e-12,89.37266196666086,28.329381647038453,1.3035779594099457e-58,4345.577772531599,11.725584000290294,376.33369941480737,304.0464976873074,24021.064776612635,3.7220474689390777,8.117565942713396,1456.8435853095843,0.9279583223334767
1.7177845975241068,842.915772439604,0.7445709180831646,1.413849599667704,5.773044154036475e-12,68.75555948889135,31.4614938389708,8.163689758672228e-69,4532.268255076724,9.027472255400122,576.1046196401645,254.56579094562727,21916.660924377957,3.339566451895985,6.807560198129249,1423.1415492074293,0.8627765957090816
1.6125104928065075,873.5252768118202,0.6648906234178655,1.3086437016124526,5.4632006481491195e-12,87.97007501109667,28.32992178524306,1.1759861925117263e-58,4332.982833962981,11.781936060634493,334.3532928495886,305.27317508287166,21674.36156036581,3.6180418802826644,7.78158138539363,1330.128101966812,0.8863274617746472
1.5936341427044436,821.5213310358265,0.831204393428278,1.4421994015116422,5.47348499408352e-12,65.37097871338403,30.684179051218607,2.7689014478279418e-55,4673.785179552889,9.552460245540509,487.96335653091506,364.8010957811175,21726.26813944346,3.306648249503486,6.840005717078808,1423.1383060642813,0.9231577271821844
1.387504467550893,877.7643241656999,0.7707853579833666,1.3814005787276389,6.239564373219765e-12,96.33857714777929,26.068215724344412,3.4135056862304614e-61,3744.517359658951,17.95932792152248,280.5742061842076,498.17535389720166,25096.059159098688,3.8918523162902394,8.689256756442472,1489.6766087789572,0.994663084822775
1.6122412019972978,874.1870323686843,0.6590881511546742,1.3395922389239638,5.364029214397301e-12,88.34468049452568,28.309249182513284,5.023004268628111e-59,4275.745327444148,12.152857146357595,295.76672704378745,306.00294091260497,24811.535064425734,3.8874087686480983,8.168146756913034,1505.3562889819914,0.9348900901810079
1.657727364188577,821.143857600746,0.7699163824075637,1.359396478608421,4.878999404762586e-12,66.29244512447593,31.01682036921645,2.4602177481128862e-55,4472.564534734027,8.808167633437174,381.08124493083403,299.58724058751875,19062.47208011811,3.0976510553785026,6.531662003366242,1253.0017967541087,0.873549872097895
1.6973384929513793,873.8732796301747,0.6902312045236005,1.3932968446623497,5.866469796706537e-12,80.25817863848141,30.15929259327318,1.078362705575311e-70,4527.018521942678,10.4984976677612,302.8396516704532,257.8659722856644,22627.62056840602,3.553512389727956,7.3638480662202515,1423.7891301304642,0.8586068954197587
1.499648583654329,829.9698497125922,0.8096936601781657,1.4294280224528897,5.090383731707517e-12,74.57659527113209,28.90509362162887,8.92583599367677e-58,3932.8182203882034,14.934208205818202,549.9354912021035,429.6821056450384,22574.266411338212,3.4405481040136707,7.379507264382557,1413.7077751267468,0.8348810653687574
1.4121008064857146,840.684092940121,0.8183016052717376,1.405808316908466,6.103304438254266e-12,81.6944138286576,27.410339137164982,1.76364234132888e-59,3980.960709189692,17.053438796451438,373.1029223942648,494.4280923832304,23478.771324217854,3.7339985335550314,8.113372482124554,1449.090229841874,0.8540962712727218
1.487217125459571,848.2530498287672,0.7475348041669561,1.3393551092685396,5.323901729942351e-12,83.62677023483198,27.6555076677368,1.9948023588805977e-59,4133.018900133375,15.313592914052535,368.18954903276284,419.9584207832539,21708.934527778965,3.5736490231398075,7.802179410430725,1330.7907607472687,0.8428146986089146
1.5485110596999312,870.4078386500889,0.7205308569392797,1.38940879201607,6.117846828813498e-12,86.59864824117545,28.007520019976653,6.085133806772952e-59,4606.358737756773,12.627332194350247,629.3975549551072,369.83212944176864,21616.615341211334,3.6220656898064734,7.775719000599683,1335.052991054518,0.8833560636296007
1.5428604436739204,875.2981924947157,0.7391570417080962,1.3429976748729953,5.690853349286336e-12,88.15764893634174,28.09570265116659,1.0882045621300244e-58,4283.643481436309,12.819318962167928,458.6859222563248,375.9762896281597,23408.885769278684,3.712010438316936,7.978645593936302,1448.607983144204,0.8869341145769969
1.5146997623354745,883.4418301132624,0.6778693965326763,1.113110571462514,5.445417771740176e-12,95.9668452322168,26.668987427634974,6.774973075855556e-61,4192.585682577761,13.613665984471474,315.1534252631078,375.1321374372603,25054.513528084037,4.044721363909288,8.68743704248784,1485.0744538694444,0.8593415831481506
1.701840776237236,878.6381625260208,0.6948108333623129,1.3575745989577976,5.620267994198154e-12,80.80570371231309,30.324595783197026,1.2747859778003207e-70,4612.816311769006,10.45147794654665,443.531866084874,253.6455662938847,23061.605096045212,3.593734227056485,7.406820785546066,1467.5624454624626,0.9212152236241826
1.613560582732287,874.0820210993837,0.6575141065194172,1.2912577127524982,5.350048486322653e-12,88.47661386777818,28.34390401903695,4.288355078229044e-59,4336.616223920008,12.094151555255305,343.88854176588643,302.8380476668658,16043.854962207968,3.4017668583437244,7.43693873418025,975.2254812416363,1.00304679991507
1.6759889467135964,892.3731130251074,0.6349251435113477,1.3399682813004932,5.771318188727517e-12,90.26483119340332,28.882832028231054,2.473709825378449e-72,4536.029668908929,11.67084442328913,299.13920213069196,259.16207046486414,22835.921566423658,3.6778011754653352,7.903679933640825,1399.3959781582005,0.9312201741127576
1.6727037670233713,888.1666266773166,0.6319203269376077,1.3772672481619472,6.1419707096439545e-12,89.50806714048218,28.79666169736527,2.260767063957158e-72,4397.5730784012985,11.736730970000437,584.9649215028849,261.0500050926732,19833.330221613593,3.6836805112927795,7.698710338381099,1219.4086073815402,0.8640070279246406
1.5289188666438647,919.9992054528335,0.6987030207828564,1.315980379099402,6.139605575271078e-12,103.51884504097667,27.022274658320992,1.7225226860960454e-60,4193.9083517748495,14.770432806525752,313.7416131503534,362.272504235594,24807.155689936008,4.005816602004526,8.546401876505605,1502.5742499931393,0.9528215984235794
1.521720737392163,890.8733492358189,0.6630025169569116,1.3514225482284679,6.232341776801751e-12,97.81969358823915,26.66383116549288,6.099069200760314e-61,4351.817846402753,13.697561513657545,341.31058867703604,367.56007774589364,25059.081368181753,3.9578285067664294,8.662090623822884,1473.4423494022374,0.8999932913450629
1.7406293280601424,818.2772623272492,0.8029900378556896,1.4717417956919507,5.4544149597531925e-12,58.70332623472157,32.84342651267174,5.973326092124783e-67,4506.6907722641445,6.824777999563575,270.9423609236855,244.32629888287204,13875.314003916521,2.606074488476281,5.499604993525899,958.5557003176706,0.8727318474777757
1.3472652949678219,815.1851156363919,0.8383866925554022,1.1515712949172294,4.19780764150303e-12,78.99457606233226,27.03170275915702,2.115267994038696e-60,3724.395041658644,19.151530925488533,429.11592460014145,553.2682304616294,24838.615914335795,3.7709801972195267,8.243910083682302,1504.1193935581061,0.8440650133373646
1.5620467025536093,850.1674419190988,0.7857881487120784,1.404674002007116,5.568240711569908e-12,77.35993792073448,29.29418497367356,3.6582973050652174e-57,4220.044500067024,11.979153689719544,518.8518192355351,379.03346283811914,23521.13962936125,3.574838737240773,7.534802073675607,1485.3506496235207,0.8955099121446718
1.5786376461534684,860.9986071963685,0.7814466704136613,1.400022673930387,5.90196098318255e-12,78.50055185417538,29.58397986638996,2.951956443745376e-57,4528.768246394753,11.623910344379514,345.4980057542657,361.0268741042426,15563.972314871138,3.279939079026372,6.969083931646187,988.8596525952961,0.9723146578966658
