,linear,ridge,lasso,gradboost,randomforest
0.1,0.3248372591280181,0.32479374336844846,0.3165955723943328,0.3360098731997231,0.33335078888114855
0.2,0.3081563782062001,0.3083467526445772,0.29576888805736024,0.3172518228435959,0.316131475979871
0.3,0.24886755547329553,0.24892284377648588,0.238493928337684,0.23200851349503826,0.26787801116200927
0.4,0.152466313029342,0.15256894743669536,0.14528136019188098,0.14242143713430255,0.16909750092073506
0.5,0.09326044580080395,0.0923204769691629,0.0862993060595243,0.05861885441778292,0.0736880672611393
0.6,0.08408050694177716,0.08373088039409848,0.08723901018817981,0.04966701522567374,0.05305390552583644
0.7,0.05124647127914295,0.05080955996606873,0.04943577128679155,0.0358580443763874,0.03010458105686964
0.8,0.02550637381872456,0.0255193642577205,0.025481735615704326,0.013575241879596911,0.014776632427154102
0.9,0.02028729442283328,0.01999867807053335,0.015698236441966218,0.01162635211794183,0.010753101387777408
