0.8866634546788632,0.8867660416646193,0.8704929602818726,0.8963200593043305,0.8983487905035334,0,1,2,7,9,10,12,13,16,19,20,22,23,24,25,27,28,30,31,32,33,34,37,38
0.8465162522361342,0.8465006735184515,0.8310441707350122,0.871261556340584,0.8732518546402308,3,4,5,7,10,11,12,13,14,15,16,19,21,22,25,26,29,30,31,33,34,36,37,38
0.8925385528069363,0.8925097237198143,0.8775590937675696,0.8972874169409392,0.8972709094938321,0,1,2,4,6,8,9,10,11,12,16,17,18,19,22,23,24,26,27,31,32,35,37,38
0.8787478036237938,0.8788020440799512,0.8574967667095138,0.8861398648294576,0.8865548676591509,1,2,3,5,6,7,8,10,11,13,17,18,20,21,23,24,25,26,28,29,31,35,36,38
0.895871741886646,0.8959081272931972,0.8797111434855378,0.8965481841985653,0.8961651431196864,4,5,6,7,9,11,12,13,14,15,17,18,20,22,23,26,27,28,32,33,35,36,37,38
0.849778981577955,0.8496600289741699,0.8348130849548185,0.8771660108222743,0.881172752834044,0,2,3,5,6,7,11,12,14,15,16,21,22,23,26,27,28,29,30,31,33,34,36,38
0.8922484758036623,0.8923999567051778,0.8778577384708824,0.8950683525758214,0.8974962024179216,0,3,4,5,6,7,9,10,11,13,14,16,17,18,19,23,25,26,28,30,32,33,37,38
0.8622246002399817,0.862135371910009,0.8485090374466892,0.8809838316053876,0.8811228894178805,0,1,3,4,5,6,8,10,11,12,14,15,16,20,21,22,23,26,27,29,34,35,37,38
0.8921632200568586,0.8920980453326013,0.8771268415379152,0.8979751133591344,0.8990222975509639,0,1,2,4,5,6,7,9,13,14,16,17,18,21,22,23,24,25,27,30,32,34,35,36
0.8938640407208989,0.8937818847001164,0.8772655905177008,0.897195995860717,0.8995561211995937,0,3,4,5,6,8,9,14,17,18,20,21,22,24,25,26,27,28,30,32,33,34,36,38
0.8880419457907769,0.8875100284156652,0.8726656693878945,0.8946601432673227,0.8967930649949428,0,2,3,5,6,9,10,11,12,14,15,16,17,20,25,26,27,28,29,31,33,34,36,37
0.888881860045942,0.8886613368599148,0.8713236040966873,0.8994908978776,0.8990355248559679,0,3,5,7,9,10,12,13,15,16,17,20,21,22,23,24,26,27,30,31,32,33,34,36
0.8902995081961588,0.8903695428818749,0.8737015902378309,0.894274824270061,0.8978054442897445,0,1,3,4,5,6,7,9,12,13,14,15,16,18,21,22,23,25,26,27,28,31,32,35
0.8704502980740804,0.8706081713713278,0.8544428355445707,0.8878129087016841,0.8921897459613366,0,3,4,5,6,8,10,11,12,16,17,19,20,21,24,27,30,31,32,33,34,35,36,37
0.863905098201132,0.8647914366354754,0.8496308973221183,0.87695330269028,0.8786639537690718,1,2,3,7,10,11,12,13,15,18,19,20,21,22,23,24,25,31,32,34,35,36,37,38
0.8881267316337867,0.8880256145854749,0.8729964544794406,0.8956015787656726,0.8965972313969182,1,2,4,5,6,7,9,10,12,13,14,17,19,20,24,26,28,30,31,33,34,35,37,38
0.8885260274835589,0.8882322040777582,0.8701035306814713,0.8963540246922092,0.8979221648531177,1,2,3,4,6,7,8,9,10,11,13,15,16,17,21,22,23,24,25,26,27,32,35,38
0.8896319160885418,0.8892831609732621,0.872952148378604,0.897611312621102,0.8983046936617943,0,1,2,3,4,6,7,8,9,10,14,15,16,17,19,21,22,24,28,30,31,33,36,38
0.8897278138958616,0.8894609417431985,0.8753325588834626,0.8961797232026111,0.8987431311129346,1,6,9,10,11,12,13,15,16,19,20,21,23,25,27,28,29,30,31,32,33,35,36,37
0.8896226145689986,0.8893873582159109,0.8745683615818354,0.8979487719647374,0.898481931132712,0,1,2,3,7,8,9,11,15,17,18,20,21,22,23,25,27,29,30,31,32,33,34,38
0.894287948467553,0.8942416178562342,0.8782073684070543,0.8973455414384833,0.898513377451184,1,2,4,5,7,8,9,10,11,12,15,16,17,18,19,20,21,22,27,28,30,31,32,37
0.8761753324155409,0.8766138449450396,0.8605730406414809,0.8892559603040058,0.8857493336391726,1,2,3,5,7,8,10,11,14,15,18,19,21,22,23,24,26,28,30,32,34,36,37,38
