0.8983687557205544,0.8982305859937273,0.8809981051861729,0.9000126862125186,0.9009555707402073,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.8993095638452889,0.8991516157089824,0.8809981039352012,0.9000425764472484,0.9009624201275649,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,27,28,29,30,31,32,33,34,35,36,37
0.8958482279720277,0.8955784943810645,0.8789697222601297,0.8994359901425232,0.9009020224916092,0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,37,38
0.8945944409013871,0.8941741694458596,0.8773631919516759,0.8996050031093107,0.9003522887916691,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8791655144734821,0.8792510198001269,0.8671178678050065,0.8906622205882656,0.8932995670453202,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38
0.8974212832653292,0.8972803241217978,0.8789697219532072,0.8982577270447138,0.9006931503935307,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37
0.8961166369529939,0.8957038635042677,0.8812358373112017,0.9018519881459076,0.9014206190514413,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38
0.8930353492463425,0.8926053285274695,0.8792426618760546,0.9005608422213048,0.9006771846639556,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37
0.8970330350874052,0.8969381880583109,0.8812252203947486,0.9001448250983046,0.9005666621483953,0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,34,35,36,37,38
0.895657130910474,0.8951624718531973,0.8812354517814917,0.9008449493647254,0.9004616203071071,0,1,2,3,4,5,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8955355168836844,0.8948843587622892,0.8812344767981962,0.8999270724972872,0.9002316251955986,0,1,2,3,4,5,6,7,9,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8819143119722098,0.8820535788320241,0.8700398413016579,0.8942809508370192,0.8946640628346921,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38
0.8969123651094688,0.8965713908311612,0.8773439091470432,0.9000001830152332,0.8998025140887013,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38
0.8958414661226187,0.8951350132873717,0.8808184906566691,0.9001668093726065,0.8997561087733622,0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38
0.8860972410665674,0.8857651220681191,0.8663805359782876,0.890807540727698,0.890680479005757,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,36,37,38
0.8967899634757109,0.8963022262087454,0.8812357671631037,0.9007836976078766,0.9011964372683643,0,1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38
0.895987482504188,0.8958823516482487,0.8810756682992501,0.9001137269821846,0.9000574638095917,0,1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38
0.8958487667211722,0.8954304313680929,0.881226767177752,0.8989271484772777,0.9006533050372115,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38
0.8986186640698233,0.898174240569123,0.8800481304831249,0.9006563911600347,0.9004808419595344,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38
0.896660103482992,0.8962811039861588,0.8812345502627538,0.8991158315379943,0.90053215392384,0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38
0.8984780080290777,0.8981484780931182,0.8812357855500359,0.8997044518355566,0.9007094831339638,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38
0.8945803941112755,0.8942363394670398,0.8763196123808374,0.9004815677387121,0.8997365931791035,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37
0.8957590085940859,0.8953787776556669,0.8812357712524692,0.9005079939396745,0.9013846939461347,0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,35,36,37,38
0.897053414637552,0.8963632914870968,0.8797750363300576,0.9001203704491008,0.9002772729643602,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.899142218044501,0.8988432770036968,0.8800535571366443,0.90152802000975,0.9011837525805014,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,38
0.8945064952105316,0.894168407325432,0.8812359426449854,0.9004823181756036,0.8994516482901608,0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,32,33,34,35,36,37,38
0.8796164207612759,0.879876732615086,0.868937161567477,0.8919496231631853,0.8941017265885282,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8820807446062071,0.8816200302682016,0.865538632423466,0.8938762661077087,0.8943656737662843,0,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8932551001434149,0.8925865350603797,0.8789012957146931,0.9004012137409491,0.9002051889756241,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8910153200321738,0.8906591056116484,0.8805855952588506,0.8985733778331608,0.8992381558333807,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,28,29,30,31,33,34,35,36,37,38
0.8952272475526339,0.8948380362796245,0.8812251479993902,0.8996654269040543,0.9001557083631283,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,35,36,37,38
0.8994528088963154,0.8992496978706602,0.8809981042828918,0.8992455726165396,0.8998894179450941,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.8962495831399776,0.8954466053460575,0.8797750321173636,0.9022885727062074,0.9011005345161169,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8959612362193046,0.8955987647068772,0.8812358142180643,0.9018181586124482,0.8997746626326749,0,1,2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38
0.8957805013440461,0.8952909737532359,0.8812368688654322,0.8999599999466211,0.9014335803935345,0,1,2,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8967528692495386,0.8962838404449567,0.8797349635033226,0.8997696719957718,0.9004959318599455,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,33,34,36,37,38
0.8841095271694299,0.8840416182888371,0.86776209044152,0.8931759373118471,0.8924613994382666,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,36,37,38
0.8959874825041882,0.8961160495006264,0.8812357679723666,0.9011410454460573,0.9007836479369704,0,1,3,4,5,6,7,8,9,10,11,12,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.882080744606207,0.8821015624132654,0.8708750592116741,0.893416881003798,0.8941991212304081,0,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.884680415638089,0.8845209455680869,0.868937164838537,0.8923092528436654,0.8946060125645798,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38
0.8962083684912088,0.8956412182512975,0.8808184871207978,0.898116748101823,0.9011841807251881,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38
0.8824918128801298,0.8826490826363957,0.870874965908061,0.8936882175045546,0.8953179097191899,0,1,2,3,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8919945564894657,0.891513308047487,0.8799494491593497,0.9002277175104516,0.8996595440259214,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,24,25,26,27,29,30,31,32,33,34,35,36,37,38
0.8953552502121493,0.8948664418161737,0.8812354714518996,0.900395160872496,0.900511706203337,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8959953997955258,0.8957062886540818,0.8812357761166828,0.9003618375354749,0.9007796927166752,0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8958332896939691,0.8960788252810125,0.8809981011456394,0.9006139026399416,0.9012237061397985,0,1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.8909268092718262,0.8900534957901989,0.8773632729675617,0.8991232450249887,0.9003922473105336,0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8818747000744223,0.8820384185127066,0.8708749514761799,0.893570041027894,0.8933715718686077,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,36,37,38
0.8957718458428818,0.8954243416182608,0.8812357575402068,0.9009991928374783,0.9011778564755709,0,1,2,3,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38
0.8940277934420228,0.8936622223655648,0.8810740199275978,0.900522040818013,0.8993530405183484,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38
