0.5688905061301055,0.5691561978058539,0.5688905051748498,0.5679988961510108,0.5727051853112193,1,2,4,6,7,10,15,18,19,23,24,25,26,30,33,34,36,37,39,43,45,46,48,53,57,64,67,69,71,75,77,80,81,87,89,91,92,94,97,99
0.5562428781169819,0.5568147910651233,0.556244152043468,0.5554486515988943,0.5427722314563277,1,7,9,10,12,15,17,19,21,22,26,31,32,33,37,39,40,47,48,50,51,52,53,55,58,60,62,63,64,65,69,72,81,84,85,88,91,92,97,98
0.564560753761302,0.5648151847480118,0.5645577611066892,0.5545807353551961,0.5460460573211359,1,3,4,6,8,10,12,13,14,18,19,21,22,25,26,28,33,34,36,40,48,50,51,52,53,54,55,58,59,66,67,75,80,82,84,90,92,95,96,98
0.5685553314939891,0.5683996572830667,0.5683562716945787,0.5610659025643965,0.5596209674612285,0,4,5,6,7,9,17,29,31,37,38,39,40,41,42,44,45,46,48,49,50,51,52,53,57,58,59,63,64,67,68,70,71,73,74,76,79,82,91,99
0.5585373267889076,0.5590829337825625,0.5585506204676642,0.5617890007719416,0.5740625778412982,0,1,3,10,11,15,20,21,28,30,31,37,38,39,40,45,49,51,52,55,57,59,63,66,69,73,74,75,77,78,80,82,84,85,89,90,91,95,97,98
0.5602367078248711,0.561392295033365,0.5602525116303061,0.5636044502536144,0.5569439082208152,2,3,4,8,9,11,15,18,19,20,22,26,28,33,34,35,37,40,41,42,48,49,50,52,53,55,56,58,59,61,63,71,77,78,80,82,83,87,91,95
0.5696991376775924,0.569781417280276,0.5696991669592181,0.5768814279094638,0.5783267872762887,0,1,4,5,10,14,15,19,21,27,28,30,31,32,35,39,40,42,44,48,49,55,56,60,62,66,68,69,71,72,73,76,79,82,83,86,88,91,92,94
0.5614346313921741,0.5617534117868985,0.5614346313921709,0.5660397781553721,0.5687643849866836,0,1,9,11,13,15,17,18,20,22,23,25,30,31,34,35,37,40,41,42,44,45,46,49,51,53,54,55,56,66,70,71,77,80,88,91,92,93,95,98
0.5733652649733199,0.5735323537297523,0.5733652646300289,0.5691697652097085,0.5637141453195431,3,5,7,12,13,15,16,18,19,20,22,23,24,27,28,30,40,41,44,46,48,49,50,52,53,57,63,64,67,68,71,72,76,82,84,88,94,95,96,97
0.5546488014726194,0.5551109108492815,0.5546478967129201,0.5730958164377233,0.571455849274684,2,4,8,11,12,14,15,19,22,24,25,26,28,30,31,39,40,43,48,54,56,57,58,60,64,66,67,69,70,72,75,76,77,81,84,85,86,97,98,99
0.5459255575096371,0.5462583695548959,0.5459255626963612,0.544702137176077,0.5468813785274991,1,8,9,10,14,16,17,19,20,23,24,26,27,29,31,33,34,38,41,46,53,61,63,64,67,68,73,77,81,82,83,84,85,90,91,93,94,95,97,98
0.5722148304318687,0.572106632477796,0.5722145691062378,0.5751416005468197,0.576505954495588,2,4,8,12,18,19,23,25,26,27,30,31,33,36,39,40,41,42,44,48,49,51,52,57,58,61,63,69,70,75,76,81,82,83,84,85,90,93,94,95
0.5739026849078328,0.5743203443320827,0.5738903693727043,0.571706692484415,0.5584201594618746,2,5,8,9,10,11,12,13,16,19,25,30,34,35,36,37,39,41,42,44,48,50,51,55,56,57,58,59,62,64,71,73,84,85,86,89,91,93,94,96
0.5641506041129931,0.5644002249308835,0.5641506041129929,0.5724991853895608,0.5794581205966087,1,2,3,7,8,9,10,12,15,17,21,22,23,25,26,28,29,30,31,32,36,37,43,45,51,52,53,54,56,59,63,66,71,72,76,77,78,83,86,94
0.5645328807111367,0.564774450605628,0.5645328807111367,0.5548207319815375,0.5451760713304397,5,8,9,10,13,16,20,22,23,26,27,31,32,33,36,39,41,42,43,45,46,47,48,50,52,54,56,59,63,64,66,68,71,73,74,75,76,84,93,99
0.5644052406559112,0.5652135879534956,0.5644056319029787,0.5672006221271276,0.5720273253923087,0,1,2,6,9,11,13,15,16,18,21,27,32,33,34,35,37,38,39,42,47,48,51,52,56,57,59,61,65,66,70,81,85,88,89,90,91,94,95,97
0.5581725610100055,0.5583603528936556,0.5581724318764998,0.570536550707815,0.5742774840713996,1,4,5,10,11,14,15,18,22,27,31,33,36,37,40,44,45,46,49,52,54,55,57,58,60,61,63,64,65,70,72,75,78,80,82,83,85,88,94,99
0.5621977433756473,0.5632650309366444,0.5622071149052232,0.5678477554569011,0.5763958153174922,0,2,4,6,10,12,13,15,18,22,23,24,25,29,32,36,39,40,49,54,55,57,59,62,63,67,68,70,72,73,78,79,80,81,82,89,90,92,93,98
0.5674616230970871,0.5684156805302827,0.5674616586227048,0.5770058425504895,0.5804517000486127,1,2,3,8,9,10,12,15,17,19,20,21,22,24,25,27,29,30,37,38,40,42,43,44,46,47,49,54,55,56,60,76,78,79,81,85,90,94,95,97
0.5672075035413454,0.5679331839735662,0.5672218545370714,0.5589115870672616,0.5495030030080135,0,1,6,7,10,11,15,19,20,23,24,25,29,31,32,33,34,37,38,39,41,46,47,50,52,56,58,59,61,62,63,68,72,75,76,78,85,90,98,99
0.5563117175340893,0.5570085234820121,0.5563118500258719,0.5643467374280701,0.5549372523074667,0,5,6,10,12,15,17,19,23,28,29,31,32,35,37,39,40,44,48,50,53,56,59,62,63,66,68,69,76,77,81,82,84,86,87,88,90,93,94,97
0.5618537981087256,0.562163387892578,0.5618528940918412,0.5569157351150105,0.5448173408130678,4,8,10,11,12,16,23,25,27,28,31,35,38,40,42,47,49,50,54,56,57,58,60,61,63,65,66,67,68,70,72,75,81,82,83,84,88,93,96,98
0.5583461887084753,0.5588561460189956,0.5583461877955623,0.5674854052838472,0.5707590580829371,1,5,6,9,11,13,15,22,24,26,27,28,30,31,34,36,42,44,47,49,55,56,57,59,65,66,67,69,71,75,76,77,79,82,88,89,90,92,95,97
0.5632150956665796,0.5642102909069358,0.5632136947923019,0.5780389320263082,0.5784857455891662,3,4,5,7,10,15,18,19,20,21,24,25,26,27,29,30,32,33,36,37,40,42,43,49,51,58,61,69,72,77,79,80,81,84,85,87,88,89,94,97
0.5621937111516657,0.5620399865506502,0.5620711751094292,0.5661526461129867,0.5787267626554644,1,3,7,11,15,16,19,20,22,26,29,31,32,33,35,36,38,40,41,45,47,49,52,58,59,60,68,69,70,73,75,76,77,79,81,82,83,88,92,98
0.5718461432173665,0.5725778283950707,0.571847617314605,0.5629007994084063,0.5626139910564989,0,1,2,10,12,13,19,20,21,24,25,26,32,34,35,36,38,40,43,44,47,50,54,56,58,59,63,64,68,69,73,76,78,80,82,85,86,94,96,99
0.5627971308516075,0.5632616274291586,0.5627971308516075,0.558400404018145,0.5478135257994234,4,10,11,13,15,19,22,23,25,26,27,29,30,31,32,33,35,36,38,43,48,50,51,62,68,69,72,73,74,76,78,83,84,86,88,91,92,94,95,99
0.5646823671289045,0.5650137107244102,0.5646823671289046,0.575466196993466,0.5786040314419398,2,4,5,6,10,13,15,19,21,23,24,28,29,31,34,42,44,45,47,53,54,55,56,60,62,66,71,74,75,76,77,80,82,85,86,87,88,90,94,97
0.5697926922257244,0.5696971087246009,0.5697608303279313,0.5591048658546931,0.5583886490626608,6,8,21,22,28,29,32,36,37,40,41,42,44,46,47,49,50,51,53,54,55,56,57,60,64,65,66,67,71,73,75,79,82,87,89,90,91,96,98,99
0.5633501102017636,0.5640190241404632,0.5633501087325303,0.5777207499705919,0.579163829080803,3,6,7,8,10,11,13,15,19,23,28,30,33,34,35,37,39,43,44,46,48,52,53,54,58,62,64,68,70,74,76,77,78,81,84,85,89,90,93,99
0.5408895371070017,0.5414008099748916,0.5408895521123658,0.5516626776740112,0.5512144857891081,4,8,10,12,13,16,17,18,23,24,26,28,31,36,42,46,47,51,52,53,54,57,59,68,69,71,72,73,76,78,79,82,83,85,86,87,89,93,96,98
0.5670882347823405,0.5680498868862123,0.5670884180711409,0.576814185694756,0.5678010923614614,3,5,9,11,15,19,20,21,24,29,31,32,34,35,36,37,39,40,42,44,50,51,54,55,56,61,62,63,65,68,69,74,75,79,83,86,88,89,91,96
0.561759679407749,0.5631808154428695,0.5617701276185536,0.5689309413028731,0.572026011755989,1,2,3,4,5,7,8,9,10,11,13,16,18,19,20,21,24,25,26,28,35,39,49,54,56,58,59,62,63,66,68,69,75,76,79,82,83,85,95,99
0.5758146005651912,0.5759159137277188,0.5758146276092946,0.5779625821122469,0.5771767905613832,2,4,5,6,7,10,16,18,19,21,23,25,36,38,39,40,43,48,49,51,54,59,60,62,63,69,72,73,74,75,76,79,82,85,90,91,96,97,98,99
0.5719567291463619,0.571920045801921,0.5719566814007511,0.5597664037015846,0.5494640332693919,1,3,6,11,20,21,29,31,34,36,38,41,45,46,47,49,50,55,56,60,63,64,65,66,67,69,70,71,72,74,78,79,80,83,84,87,91,94,96,97
0.5703900393120982,0.5707710440885891,0.5703900392009369,0.5703938631766585,0.5681663010130562,1,2,6,7,8,13,16,21,23,27,28,33,34,35,36,43,44,45,46,47,48,51,53,54,56,57,61,62,64,67,69,72,74,75,78,82,84,89,94,96
0.5608313630999967,0.5620655380809273,0.5608313596409913,0.5747654935867657,0.576919729909939,1,3,5,6,12,13,14,15,16,19,21,23,26,28,31,34,35,38,42,43,44,46,51,53,56,59,61,64,74,80,83,84,87,89,91,94,95,96,97,98
0.565097556880987,0.5663685640404659,0.5658761112195655,0.5697560725994062,0.5673812368226951,6,14,15,21,24,25,26,30,31,32,33,34,35,36,37,38,40,41,44,48,54,56,58,65,68,69,70,71,72,74,77,79,81,83,84,85,88,92,94,99
0.5647523951542148,0.5663454689135943,0.5647746958364503,0.5756684652475986,0.5795699113412613,2,7,10,13,19,21,22,26,27,28,31,32,34,38,39,41,44,45,46,48,49,51,53,54,58,59,60,61,63,65,66,68,69,76,77,84,89,91,93,95
0.5580737309352535,0.5583419250653492,0.5580736388803342,0.5625654087814903,0.5407093883049636,0,1,4,10,13,15,16,17,22,23,25,29,31,32,37,42,46,48,50,52,59,61,62,69,70,71,72,73,76,78,79,85,86,87,88,89,91,93,94,97
