0.557485008164744,0.5575367393051762,0.557485008164744,0.5612978637724911,0.5565802690900256,3,6,9,19,23,24,25,35,37,46,47,48,49,59,62,65,68,70,74,86
0.5688357661495538,0.5687472489587769,0.5688357661495537,0.5568211358411188,0.5505238373080895,6,7,10,17,28,32,36,44,50,52,56,58,61,64,73,84,87,92,96,99
0.5663544054973915,0.5664350196939303,0.5663544054973915,0.5695909337118172,0.5681647651565532,3,6,8,9,11,17,18,19,24,27,28,31,32,35,43,47,78,81,82,84
0.5405025333100828,0.5412888827011708,0.5405026329315055,0.5311230233655106,0.5386232608538795,0,1,11,18,20,21,24,25,26,32,46,62,63,75,82,83,86,89,92,99
0.5573561014723476,0.5574234321335987,0.5573561014723476,0.5644742096906232,0.5725491569084955,0,2,8,18,19,23,28,30,32,33,36,45,49,55,60,61,71,78,91,98
0.5524448763892287,0.5525245970036996,0.5524448763892287,0.5594011599889405,0.5628964822671463,2,5,7,13,22,26,27,39,48,60,62,66,67,76,77,80,85,90,92,93
0.5652649647202448,0.5652300296296392,0.5652649647202448,0.5697482136590735,0.568756391560199,4,6,7,8,10,16,18,22,25,32,34,44,45,49,52,54,68,73,90,92
0.5421354244792602,0.5422602758632566,0.5421354244792604,0.5436411998096555,0.530028581134448,6,13,17,22,25,29,35,37,49,50,55,56,59,60,63,75,85,87,93,95
0.55859005902373,0.5586564885544616,0.5585900590237298,0.5584080947490275,0.5606976662815687,4,7,8,23,26,31,38,43,47,49,54,61,66,68,74,75,85,89,93,97
0.5059531514049255,0.5069803841292417,0.505953395807256,0.5041408431285037,0.5107895460423166,4,7,12,13,19,24,25,33,39,48,55,62,63,66,71,72,75,84,96,99
0.5000616497677532,0.500105193495057,0.5000616497620529,0.5221908765879344,0.5214660894625109,6,10,20,29,30,32,36,39,52,53,64,67,68,71,73,75,87,92,94,97
0.5600625632309181,0.5608260913520986,0.5600629805353348,0.5705986888129341,0.5689759100097489,1,2,3,4,8,10,16,19,30,33,46,49,62,63,65,73,83,88,92,94
0.4907025011909846,0.49081309244029714,0.4907025011909847,0.5423797109435631,0.543596727845146,6,10,11,21,26,36,49,51,55,59,60,62,64,69,71,75,82,90,91,92
0.5686097510503167,0.5686769441022936,0.5686097510503167,0.5694358931125343,0.57186420722621,0,3,4,8,11,21,31,36,38,43,45,47,64,70,72,75,76,81,90,95
0.5558863670956159,0.556294942411223,0.555886367110165,0.5582961917010969,0.5616181081545475,3,5,8,9,10,11,18,25,45,52,53,54,56,67,68,73,87,88,91,92
0.541024284176041,0.5410983819018538,0.541024284176041,0.5492389937281842,0.5481611851778581,1,4,9,10,15,24,30,34,36,40,46,49,57,74,76,77,84,87,93,99
0.5470275094337549,0.5470843171562003,0.547027509433755,0.5505652888871191,0.5607327381750042,3,7,8,10,23,24,29,41,48,54,56,59,61,62,74,77,83,87,93,98
0.5647664828591974,0.5647929810810581,0.5647664828591974,0.5555524545571446,0.5622235443916543,0,2,4,5,6,7,15,18,22,25,30,38,46,52,53,65,69,72,76,85
0.5608111637829576,0.560864119962084,0.5608111637829575,0.5415028235896991,0.5363753735705967,4,17,21,26,30,31,35,36,38,39,46,50,52,67,68,72,74,77,84,95
0.555127687932492,0.5547193338641885,0.5551276877716672,0.5468098124681627,0.5489566469430645,23,24,28,29,31,32,39,42,43,44,46,55,56,65,81,85,86,92,93,97
0.5549413161633159,0.5550112410091248,0.5549413161633154,0.5647507445638282,0.5695453872082731,2,8,13,14,27,28,40,42,52,53,62,64,65,66,70,76,90,92,93,95
0.560749006464901,0.5608769288751132,0.560749006464901,0.5439610255591985,0.5324654614111799,0,2,7,16,17,18,19,21,23,33,35,42,46,50,53,55,58,68,77,86
0.4830743240898987,0.4832675096929302,0.4830743240875649,0.5097078150380709,0.4983027482063531,4,5,7,9,10,13,18,19,32,47,55,57,59,65,69,71,74,80,82,93
0.5586797185200068,0.5587422172905034,0.5586797185200068,0.5592767246464343,0.5654709142583215,1,3,10,11,14,23,31,36,38,46,47,63,73,78,86,91,92,93,95,98
0.5610017712341326,0.5609794346676654,0.561001771180216,0.5699085658135956,0.5775691829457286,2,4,5,12,15,25,30,40,42,45,49,51,52,57,59,75,76,79,84,95
0.4881507354186895,0.4900981840170934,0.4881507381010666,0.49841602939763585,0.503436338615222,10,13,24,32,34,42,51,52,53,62,63,71,76,80,81,89,95,96,98,99
0.569386569416551,0.5694507398759255,0.569386569416551,0.5534132753057869,0.5501338529130803,3,8,13,23,25,27,29,41,43,48,50,53,63,64,78,79,81,93,98,99
0.5062172987719118,0.5060650840374563,0.5062172987719117,0.5242841534682733,0.5023728672869477,12,13,16,21,22,23,31,32,39,48,59,66,69,74,78,84,85,88,92,96
0.562264961736769,0.5623072216819374,0.562264961736769,0.5606636578861834,0.5712323286589633,3,15,18,31,32,33,43,55,56,60,66,68,71,73,75,76,77,78,89,96
0.4821578333507276,0.4823198592594198,0.4821578333507276,0.5144258066623966,0.5098971341585964,5,7,10,11,14,22,26,37,41,52,61,71,72,80,84,87,93,95,96,97
0.5405274185727881,0.5401306584604555,0.5405274185727591,0.5543662175012021,0.5439840298655749,0,6,15,16,18,20,21,23,26,27,35,39,40,42,47,52,64,65,70,86
0.5679911518711338,0.5683797798146475,0.5679911837595338,0.5716535634631965,0.5739648375341584,2,3,10,20,30,34,35,36,44,53,62,63,65,69,81,85,86,87,96,97
