0.5595597584123457,0.5603728312523739,0.559577965325726,0.5557002362116503,0.5526509125658191,0,4,5,6,7,11,14,16,17,18,19,20,24,26,27,29,30,32,33,34,36,38,40,41,42,43,44,45,47,48,50,52,54,57,58,59,60,61,62,64,65,66,67,68,69,73,74,77,78,80,82,84,85,88,91,93,96,97,98,99
0.5642753426186071,0.5651311468020079,0.5641017035507053,0.5702752273904381,0.579914734515869,1,2,3,4,6,7,11,13,14,15,16,17,21,23,25,26,28,29,31,32,35,36,37,38,40,41,42,43,45,47,48,52,54,56,58,59,61,63,64,65,66,67,69,71,72,76,77,78,79,80,81,82,83,84,86,91,94,97,98,99
0.5644318269792394,0.5661038456686251,0.5644028918996895,0.5773052901461543,0.5766353372645276,0,1,2,3,4,5,6,9,13,14,16,17,19,21,25,27,29,30,35,36,37,39,40,42,43,44,45,46,47,48,51,52,53,55,56,57,58,59,61,62,63,64,65,66,67,69,70,71,72,74,75,83,84,86,88,89,91,93,95,99
0.5697992919400361,0.570472143405592,0.5699635794252005,0.5710536071657155,0.5592955532295085,2,4,5,6,8,10,12,17,19,22,24,25,27,30,31,33,35,38,40,41,43,45,46,50,52,53,55,56,58,59,60,61,62,63,65,69,70,71,72,73,75,76,78,79,81,82,83,84,85,86,87,88,89,90,92,93,94,96,97,99
0.5725602717505164,0.5737349631758712,0.572462277369702,0.5622630477683733,0.5535816231951809,0,1,2,3,5,8,9,10,13,14,16,20,21,25,26,27,30,31,33,38,39,41,42,43,46,47,48,50,51,52,53,54,56,57,58,59,60,63,66,68,69,72,73,75,76,79,83,85,86,87,89,90,92,93,94,95,96,97,98,99
0.5548404546222164,0.5570820075161405,0.5548405040857901,0.5646895457619288,0.5727489472146982,0,1,3,4,5,6,7,8,9,11,13,14,15,16,17,19,21,22,23,24,25,31,32,33,36,37,39,41,42,43,44,45,46,47,48,51,52,55,58,60,61,62,64,65,66,68,74,76,77,79,82,83,84,87,89,92,93,95,98,99
0.5584790886466109,0.5596230809644501,0.5584103676354075,0.575553824602551,0.5782642928262337,1,2,3,7,8,10,11,12,13,14,17,20,22,23,24,25,27,28,30,31,35,36,43,46,47,48,49,53,54,55,57,58,59,60,61,62,63,64,68,69,70,71,74,75,77,78,80,81,83,84,85,87,88,89,90,91,92,93,95,96
0.5534632125509305,0.5549655180036595,0.5534588241407372,0.5602050049564213,0.5489992422581894,1,3,4,6,7,9,10,11,14,15,17,18,19,20,21,22,23,28,29,31,33,34,35,37,38,42,45,47,48,49,50,51,52,53,54,55,57,58,59,60,61,64,67,70,71,72,73,75,77,78,80,81,84,87,88,90,92,94,97,99
0.5641979238464871,0.5638781761618912,0.5639722817932431,0.5638491870293857,0.5550939371532597,1,2,4,6,7,8,9,10,13,15,17,21,24,25,26,27,29,30,31,32,35,36,38,40,41,42,45,46,48,49,50,53,54,55,60,61,64,65,66,67,68,69,73,75,76,77,78,80,81,83,85,86,88,90,91,93,96,97,98,99
0.570531921796386,0.5715147813333055,0.57054780709311,0.5680027896679296,0.549495029968086,0,1,2,4,5,6,7,9,10,11,14,15,17,18,19,20,21,23,24,25,26,30,31,33,34,35,36,37,38,41,43,47,50,51,55,56,57,58,59,63,64,65,69,72,75,76,81,83,84,85,86,87,90,91,92,93,94,95,97,98
0.5580619206178619,0.5587455224760258,0.5580352355509589,0.5622569141822894,0.5512208966678448,0,1,4,5,6,7,8,9,13,14,16,19,20,21,22,23,25,26,28,29,30,31,32,37,39,41,43,44,48,49,50,55,56,57,59,60,61,62,63,64,65,66,67,68,69,70,72,73,74,77,78,79,81,82,84,85,89,92,98,99
0.5638870429076687,0.5649810587239199,0.5638471105374971,0.5714509017848938,0.5730993600402321,0,1,4,5,7,8,9,10,11,13,15,16,18,19,21,22,23,24,26,28,32,33,36,37,40,42,43,44,46,48,51,52,53,54,55,56,57,58,59,62,65,67,68,69,70,71,74,76,79,80,81,82,83,84,85,86,87,90,95,97
0.5683517184672449,0.5694764576619806,0.5683689749436887,0.5747525976523404,0.5764280706031544,0,2,3,6,7,8,9,10,11,12,13,14,15,16,19,21,22,23,25,31,32,34,37,38,39,41,42,43,44,45,46,47,48,51,54,56,59,64,65,67,68,69,72,75,79,80,81,83,84,85,86,87,88,89,92,93,94,95,96,98
0.5717456006104178,0.572387552143727,0.5717571719531496,0.5787659963337969,0.5768100714441591,0,2,4,5,6,8,11,12,14,18,21,22,24,27,28,30,31,33,36,37,39,40,42,43,44,45,48,49,52,54,57,58,59,60,61,63,64,66,67,68,69,70,72,73,78,79,80,82,83,84,85,86,88,91,93,94,95,96,98,99
0.564984429600486,0.5658409839167513,0.564986633687333,0.5778060597037931,0.5809466514775297,0,1,2,3,4,5,6,8,9,12,13,20,21,22,24,25,26,27,28,29,35,40,43,44,45,46,48,51,53,55,56,57,58,60,63,66,69,71,72,73,75,76,77,78,79,80,82,85,86,87,88,89,91,92,93,94,95,97,98,99
0.5616653647077021,0.5636359683300991,0.5616564190980003,0.5669415949225067,0.5721656106825344,0,1,3,4,7,9,11,13,14,16,19,20,21,23,24,25,26,29,30,32,33,34,39,41,44,46,47,51,52,54,56,57,58,59,60,61,62,63,67,68,72,74,75,76,77,78,80,81,82,83,84,85,87,91,92,94,95,96,97,98
0.5670222898653795,0.5685175637700592,0.5670293315436692,0.5649828066272766,0.5515144267481515,0,2,5,6,7,8,9,11,12,14,15,16,18,19,20,21,24,25,27,29,30,32,33,35,40,41,42,45,46,49,50,52,53,54,55,56,57,60,61,62,63,64,66,69,72,74,75,76,78,79,81,82,83,84,85,87,90,91,93,95
0.5709476203884034,0.5719218202750389,0.5709488491901589,0.5673336430288578,0.5615105451494297,1,2,3,4,8,10,13,16,17,18,19,20,21,22,23,25,26,27,28,29,30,32,33,34,36,37,39,40,41,42,44,46,47,49,50,52,53,55,56,57,59,61,69,70,71,72,74,81,82,84,85,86,87,88,89,92,93,95,97,99
0.5685360048051777,0.5690569971959335,0.5685344547694409,0.5648651064818264,0.5752988164486675,0,1,2,3,4,5,6,8,9,12,13,15,16,18,19,20,21,22,23,25,29,31,33,34,36,37,40,41,45,46,48,51,53,55,56,63,64,66,67,68,69,70,71,72,73,74,76,78,82,84,85,86,87,91,92,95,96,97,98,99
