0.5158502183372706,0.5165806106981641,0.5158502923233949,0.5253005279488354,0.528122479185324,4,7,11,15,18,19,24,31,34,41,48,51,52,53,55,61,62,63,65,69,73,75,77,79,80,88,90,92,97,99
0.5546541673294134,0.5546457429732922,0.5546541665472191,0.5578305818584617,0.5432050691720092,4,6,7,12,13,17,20,22,25,30,34,38,43,44,50,52,54,57,61,63,66,67,70,75,77,79,82,86,92,99
0.5534234224895647,0.5544387324081579,0.5534341202725757,0.5546181210474146,0.5619121289788243,0,2,4,7,9,11,14,19,20,23,24,28,31,33,38,40,52,54,55,63,66,67,73,77,82,87,91,93,94,97
0.5321340388721085,0.5324257686988746,0.5321340388721099,0.5461773468912153,0.5424180992043939,1,6,7,8,9,14,19,24,26,29,31,33,35,39,41,49,53,59,61,64,68,70,74,79,82,87,93,96,97,99
0.5449373465754086,0.5450090138657786,0.5449371751469235,0.5566023753586574,0.557910907803236,4,5,9,14,16,26,27,28,34,35,36,39,40,43,45,47,54,57,58,63,66,69,77,79,82,83,89,95,97,98
0.5651752195426163,0.5652944265987244,0.5651752195426163,0.5566658013503127,0.5444034813212287,1,3,12,14,22,23,25,27,29,33,34,35,36,41,46,50,53,62,68,69,70,74,76,78,80,84,88,95,96,97
0.5565336191412198,0.5567248017754839,0.5565336191802808,0.5520665139921419,0.5405560259986557,8,13,16,19,20,21,23,24,27,33,37,38,43,50,55,56,57,63,67,70,74,75,77,79,81,82,83,87,89,96
0.5658297379990932,0.5661504332726666,0.5658298604586631,0.5757588409931564,0.5724331815239354,2,4,6,9,12,14,16,17,19,28,29,32,33,34,38,41,42,46,48,56,61,62,63,66,70,83,84,85,88,89
0.4892428672309468,0.48985934357362704,0.48924286759012436,0.5397381627188503,0.5412853838072689,1,7,8,10,13,14,16,19,31,33,35,37,49,52,55,56,57,68,72,75,76,83,84,86,89,90,94,95,96,97
0.5306280019258899,0.5307015026404562,0.5306280019258899,0.543875535247397,0.5480569682697658,4,11,13,18,19,20,22,24,26,29,32,33,38,45,51,52,58,60,62,69,70,75,78,81,82,83,88,92,98,99
0.5589067524149299,0.5588672491117077,0.558906923432742,0.5591073503073728,0.5654991173540518,3,4,7,8,12,17,20,21,33,34,36,42,51,57,58,59,62,67,71,73,76,77,78,80,84,92,93,94,96,98
0.5657580094445129,0.5658586085081256,0.5657580793295529,0.5624442831367796,0.5709188624471899,0,4,8,14,15,17,18,21,27,32,36,37,38,42,44,45,54,57,58,59,61,68,70,71,73,74,76,79,89,96
0.5498739519227858,0.5499448400763891,0.5498739519227858,0.5491560666424078,0.5535297118692992,1,13,17,18,26,27,29,34,36,39,43,45,54,63,66,73,74,75,77,78,79,84,85,87,89,90,94,96,98,99
0.5677920701538484,0.5679858786440406,0.5677920705174764,0.5622264139106097,0.5681625178753851,2,6,7,11,12,13,14,19,20,23,25,32,36,37,40,41,43,45,48,59,64,71,72,73,77,81,91,92,94,95
0.5728243368983537,0.5729129757376948,0.5728235284717228,0.5578634959410802,0.545141287194937,2,7,8,13,15,18,19,22,26,27,29,30,35,37,38,39,42,43,45,46,50,52,58,59,64,70,78,82,85,97
