,linear,ridge,lasso,gradboost,randomforest
0.1,0.16124895325662209,0.1611704926727126,0.1612489532566222,0.13419865731502234,0.14980204919544854
0.2,0.08752684177767023,0.08733900070638412,0.08752684177767023,0.08108533823365588,0.0809696001280471
0.3,0.08358146966740687,0.08305363216406786,0.08358066088159849,0.05224879947039973,0.051873653970550104
0.4,0.03538248299397506,0.034959477925523674,0.03528127976472106,0.03333679485023122,0.03974231174364906
0.5,0.045674069097311976,0.0449900401388027,0.04532527178626322,0.029414396041772095,0.04187372845425896
0.6,0.03328962458428453,0.03301002551397103,0.03339685477687482,0.03032056747417422,0.03330812115794368
0.7,0.027657937775539487,0.026773773382059662,0.02722280634348917,0.026956870398759603,0.041570701552709366
0.8,0.02167694567907441,0.01985820597754462,0.021569279917789563,0.0204901118249895,0.03168607191681638
0.9,0.015624921683552784,0.015032878030004415,0.01581180980888397,0.016638919147961118,0.02900240685772093
